today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],Filter accY,Filter accX,Filter accY,Filter gyroY, Filter gyroX, Filter gyroZ,Pitch(acc),Pitch(gyro), Comp Filter,P,I,D,
Thu Sep 26 00:39:58 2019,50277877,1086.56,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5550,1190,14,8,28,-1.5275,1.35512,-6.96234,-0.135156,-0.432075,0.0457616,-16.9219,35.3215,32.3232,-0.856365,-0.114413,-9.59061,-0.0843881,-0.375003,0.0275984,-0.0827688,-5.10253,-5.1853,0.0267099,0,0.00541119,
Thu Sep 26 00:39:58 2019,50287878,1087.05,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5550,1190,14,8,28,-1.64242,1.68552,-7.46033,0.483158,-0.180918,-0.00638535,-16.9219,35.3215,32.3232,-0.855596,-0.112693,-9.58325,0.516829,-0.101634,-0.024864,-0.219315,-5.10187,-5.32118,0.0267648,0,0.00118969,
Thu Sep 26 00:39:58 2019,50297879,1087.05,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5540,1182,20,30,14,-1.01514,0.0143652,-11.4299,0.678975,0.080881,-0.0415047,-16.9219,35.3215,32.3232,-0.857163,-0.106219,-9.57179,0.660855,0.159068,-0.0564861,-0.202862,-5.11725,-5.32011,0.0266854,0,-0.00172025,
Thu Sep 26 00:39:58 2019,50307880,1087.05,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5540,1182,20,30,14,-0.35913,-1.06781,-12.2918,0.251157,0.0862022,-0.0297983,-16.9219,35.3215,32.3232,-0.859166,-0.0992847,-9.56537,0.1936,0.151676,-0.0404157,-0.11384,-5.13257,-5.24641,0.0267564,0,0.00153708,
Thu Sep 26 00:39:58 2019,50317881,1087.05,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5556,1184,18,8,26,0.0287304,-1.9393,-12.2631,-0.396956,-0.183047,0.0244772,-16.9219,35.3215,32.3232,-0.859365,-0.0963969,-9.56896,-0.445404,-0.118304,0.0151615,-0.10428,-5.13183,-5.23611,0.0270487,0,0.00633414,
Thu Sep 26 00:39:58 2019,50327882,1087.05,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5556,1184,18,8,26,-0.823605,-0.876278,-8.48984,-0.67259,-0.494864,0.0585323,-16.9219,35.3215,32.3232,-0.857364,-0.0988859,-9.57887,-0.672122,-0.405614,0.0466164,-0.254371,-5.11468,-5.36905,0.0275276,0,0.0103766,
Thu Sep 26 00:39:58 2019,50337883,1087.05,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5570,1184,20,8,28,-1.46525,0.770933,-7.2257,-0.32246,-0.542754,0.0457616,-16.9219,35.3215,32.3232,-0.855207,-0.103547,-9.58621,-0.278452,-0.414512,0.0304302,-0.48932,-5.098,-5.58732,0.0279399,0,0.00893358,
Thu Sep 26 00:39:58 2019,50347884,1086.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5570,1184,20,8,28,-1.74777,1.49398,-7.48906,0.300111,-0.320332,-0.00532112,-16.9219,35.3215,32.3232,-0.855198,-0.105382,-9.58544,0.343422,-0.162518,-0.0211433,-0.654627,-5.09834,-5.75297,0.0282229,0,0.0061302,
Thu Sep 26 00:39:58 2019,50357885,1086.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5526,1188,20,8,14,-1.16837,0.59855,-9.6199,0.651305,-0.019156,-0.0436332,-16.9219,35.3215,32.3232,-0.857745,-0.102552,-9.5786,0.651561,0.144007,-0.0560381,-0.65993,-5.11708,-5.77701,0.0283655,0,0.00308934,
Thu Sep 26 00:39:58 2019,50367886,1086.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5526,1188,20,8,14,-0.54109,-0.837971,-11.6837,0.385249,0.0627892,-0.0489543,-16.9219,35.3215,32.3232,-0.861203,-0.0978258,-9.57242,0.340614,0.214231,-0.0561979,-0.557302,-5.1409,-5.6982,0.0284948,0,0.00280251,
Thu Sep 26 00:39:58 2019,50377887,1086.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5538,1184,20,28,10,-0.45011,-1.74777,-12.1147,-0.220294,-0.153248,0.00638535,-16.9219,35.3215,32.3232,-0.863665,-0.0957984,-9.5732,-0.269935,-0.00736174,0.001894,-0.498039,-5.1551,-5.65314,0.0287302,0,0.00509945,
Thu Sep 26 00:39:58 2019,50387888,1086.45,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5394,5538,1184,20,28,10,-1.01035,-0.962469,-8.86812,-0.594901,-0.460809,0.0553397,-16.9219,35.3215,32.3232,-0.864972,-0.0985798,-9.58004,-0.606673,-0.297643,0.0489339,-0.585416,-5.15919,-5.74461,0.0292576,0,0.011428,
Thu Sep 26 00:39:58 2019,50397889,1086.45,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5546,1190,16,8,28,-1.64242,0.277727,-8.11156,-0.416112,-0.557654,0.0702388,-16.9219,35.3215,32.3232,-0.866783,-0.103957,-9.58596,-0.383144,-0.360568,0.0592155,-0.77398,-5.16676,-5.94074,0.029815,0,0.0120764,
Thu Sep 26 00:39:58 2019,50407890,1086.45,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5546,1190,16,8,28,-2.30322,1.69509,-7.62314,0.127707,-0.368222,0.0372479,-16.9219,35.3215,32.3232,-0.871396,-0.107269,-9.58606,0.172009,-0.142942,0.0225899,-0.918224,-5.19406,-6.11228,0.0302427,0,0.00926615,
Thu Sep 26 00:39:58 2019,50417891,1086.45,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5558,1186,16,6,30,-1.80523,0.804452,-9.07402,0.502314,-0.0659819,-0.00638535,-13.1813,34.0664,32.4961,-0.879929,-0.105673,-9.58057,0.517472,0.164637,-0.0211885,-0.912009,-5.24762,-6.15963,0.0305011,0,0.00559976,
Thu Sep 26 00:39:58 2019,50427892,1086.45,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5558,1186,16,6,30,-1.28329,-0.0287304,-10.2999,0.434204,0.071303,-0.0308625,-13.1813,34.0664,32.4961,-0.891207,-0.100723,-9.57343,0.408135,0.287666,-0.0428425,-0.782434,-5.31844,-6.10087,0.030686,0,0.00400497,
Thu Sep 26 00:39:58 2019,50437893,1086.45,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5396,5532,1184,18,6,28,-0.713472,-0.967257,-10.0844,0.0042569,-0.0681104,-0.0170276,-13.1813,34.0664,32.4961,-0.902962,-0.096022,-9.56827,-0.0395705,0.134473,-0.0258465,-0.6615,-5.39106,-6.05256,0.0308991,0,0.00461922,
Thu Sep 26 00:39:58 2019,50447894,1086.57,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5396,5532,1184,18,6,28,-0.962469,-1.2402,-9.56723,-0.351194,-0.355451,0.0148991,-13.1813,34.0664,32.4961,-0.913775,-0.0943809,-9.56522,-0.377819,-0.14771,0.00710861,-0.665292,-5.45696,-6.12226,0.0313528,0,0.00982901,
Thu Sep 26 00:39:58 2019,50457895,1086.57,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5584,1190,18,8,28,-1.33596,-0.426168,-10.2807,-0.344809,-0.487415,0.0489543,-13.1813,34.0664,32.4961,-0.92397,-0.0961789,-9.5636,-0.339776,-0.256727,0.0392723,-0.781155,-5.51841,-6.29956,0.0318126,0,0.00996353,
Thu Sep 26 00:39:58 2019,50467896,1086.57,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5584,1190,18,8,28,-1.55144,0.560243,-10.0461,-0.0872664,-0.333102,0.032991,-13.1813,34.0664,32.4961,-0.934705,-0.0989071,-9.56392,-0.063436,-0.0816688,0.0207084,-0.878098,-5.58193,-6.46003,0.0321738,0,0.0078259,
Thu Sep 26 00:39:58 2019,50477897,1086.57,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5384,5556,1184,16,28,10,-1.69031,0.493206,-8.62391,0.144735,-0.0627892,0.00851379,-13.1813,34.0664,32.4961,-0.946784,-0.0999094,-9.56492,0.165228,0.189783,-0.00450009,-0.847126,-5.65302,-6.50014,0.0323182,0,0.00312808,
Thu Sep 26 00:39:58 2019,50487898,1086.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5384,5556,1184,16,28,10,-1.59454,0.47884,-6.93361,0.22668,0.0798168,-0.019156,-13.1813,34.0664,32.4961,-0.960422,-0.0985377,-9.56203,0.230297,0.315289,-0.0306033,-0.702433,-5.73563,-6.43806,0.0324448,0,0.00274313,
Thu Sep 26 00:39:58 2019,50497899,1086.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5400,5538,1192,20,8,30,-1.60412,0.335188,-6.21056,0.160698,-0.0500185,-0.0180918,-13.1813,34.0664,32.4961,-0.975394,-0.0952251,-9.55037,0.147465,0.168332,-0.0268866,-0.563886,-5.83149,-6.39537,0.0326753,0,0.00499425,
Thu Sep 26 00:39:58 2019,50507900,1086.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5400,5538,1192,20,8,30,-1.64721,-0.0574608,-8.71489,0.0702388,-0.27457,-0.00532112,-13.1813,34.0664,32.4961,-0.991498,-0.0908041,-9.53015,0.0477024,-0.0573739,-0.0121863,-0.532098,-5.93958,-6.47168,0.0330082,0,0.00721141,
Thu Sep 26 00:39:58 2019,50517901,1086.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5534,1178,20,30,10,-1.40779,-0.110133,-13.1059,0.0393763,-0.307561,0.00744957,-13.1813,34.0664,32.4961,-1.00844,-0.0863121,-9.51034,0.0132455,-0.0804422,0.00131071,-0.57158,-6.05283,-6.62441,0.0332302,0,0.00481002,
Thu Sep 26 00:39:58 2019,50527902,1086.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5534,1178,20,30,10,-0.727837,-1.25456,-15.2654,-0.00212845,-0.120257,0.019156,-13.1813,34.0664,32.4961,-1.02504,-0.0833221,-9.50369,-0.0285132,0.109479,0.0126378,-0.563261,-6.15596,-6.71922,0.0334674,0,0.00514123,
Thu Sep 26 00:39:58 2019,50537903,1086.29,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5568,1190,20,28,10,-1.24977,-1.13964,-12.2823,-0.175597,0.0691746,0.0372479,-13.1813,34.0664,32.4961,-1.04024,-0.0838192,-9.5145,-0.192847,0.284884,0.0290625,-0.450285,-6.23948,-6.68976,0.033679,0,0.00458259,
Thu Sep 26 00:39:58 2019,50547904,1086.74,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5568,1190,20,28,10,-1.41258,-0.426168,-6.59842,-0.336295,0.0297983,0.0478901,-13.7156,34.2457,32.3232,-1.0546,-0.0876948,-9.53229,-0.330272,0.225436,0.0368557,-0.304089,-6.3132,-6.61729,0.0340618,0,0.0082951,
Thu Sep 26 00:39:58 2019,50557905,1086.74,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5396,5534,1184,22,28,10,-2.03507,1.00556,-1.92973,-0.173469,-0.146863,0.0308625,-13.7156,34.2457,32.3232,-1.06952,-0.091841,-9.53846,-0.145299,0.0388679,0.0173795,-0.228371,-6.39771,-6.62608,0.0345479,0,0.0105319,
Thu Sep 26 00:39:58 2019,50567906,1086.74,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5396,5534,1184,22,28,10,-2.09732,1.3216,-4.95121,0.238386,-0.243707,-0.00851379,-13.7156,34.2457,32.3232,-1.08629,-0.0925451,-9.52263,0.262714,-0.0556421,-0.0218851,-0.233176,-6.50789,-6.74106,0.0350174,0,0.0101723,
Thu Sep 26 00:39:58 2019,50577907,1086.74,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5532,1184,16,26,28,-1.79086,0.335188,-11.6789,0.511892,-0.107487,-0.0361836,-13.7156,34.2457,32.3232,-1.10511,-0.0890801,-9.49438,0.502722,0.0810316,-0.0465323,-0.225903,-6.63914,-6.86504,0.0350863,0,0.00149325,
Thu Sep 26 00:39:58 2019,50587908,1086.16,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5532,1184,16,26,28,-1.01993,-0.713472,-17.1185,0.357579,0.118129,-0.0255414,-13.7156,34.2457,32.3232,-1.12448,-0.0843667,-9.47557,0.3112,0.291296,-0.0322613,-0.119239,-6.7677,-6.88694,0.0348711,0,-0.00466249,
Thu Sep 26 00:39:58 2019,50597909,1086.16,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5546,1192,18,26,10,-0.196325,-1.62806,-15.0787,-0.175597,0.194753,0.0202203,-13.7156,34.2457,32.3232,-1.14175,-0.0823023,-9.48015,-0.227629,0.340073,0.0145127,0.0616355,-6.86741,-6.80577,0.0349528,0,0.00176929,
Thu Sep 26 00:39:58 2019,50607910,1086.16,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5546,1192,18,26,10,-0.967257,-0.320823,-8.80109,-0.602351,0.0649177,0.071303,-13.7156,34.2457,32.3232,-1.1555,-0.0841516,-9.50148,-0.618007,0.185928,0.0623469,0.212324,-6.93383,-6.7215,0.03514,0,0.00405599,
Thu Sep 26 00:39:58 2019,50617911,1086.16,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5580,1184,16,26,10,-1.82917,0.579397,-3.0981,-0.495929,-0.145799,0.0723673,-13.7156,34.2457,32.3232,-1.16745,-0.0871214,-9.51889,-0.46286,-0.0331866,0.0580347,0.256081,-6.99215,-6.73607,0.0354437,0,0.00657993,
Thu Sep 26 00:39:58 2019,50627912,1086.16,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5580,1184,16,26,10,-2.66235,2.05422,-3.08373,0.0606608,-0.169212,0.0266056,-13.7156,34.2457,32.3232,-1.18086,-0.0867804,-9.51596,0.111465,-0.0543871,0.00907793,0.230993,-7.0738,-6.84281,0.0358162,0,0.00807082,
Thu Sep 26 00:39:58 2019,50637913,1086.16,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5536,1180,22,8,28,-2.47082,1.8148,-7.29274,0.622571,0.0212845,-0.0276698,-13.7156,34.2457,32.3232,-1.19775,-0.0800038,-9.49297,0.64165,0.131037,-0.0438966,0.252952,-7.19114,-6.93819,0.0359388,0,0.00265666,
Thu Sep 26 00:39:58 2019,50647914,1085.87,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5536,1180,22,8,28,-1.8579,0.0814029,-14.5184,0.677911,0.271377,-0.0478901,-13.7156,34.2457,32.3232,-1.21761,-0.0680602,-9.46648,0.639789,0.357217,-0.0596276,0.392826,-7.32936,-6.93654,0.0356841,0,-0.00551862,
Thu Sep 26 00:39:58 2019,50657915,1085.87,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5554,1190,20,30,10,-0.258574,-2.07817,-17.0946,0.111744,0.340552,-0.0202203,-13.7156,34.2457,32.3232,-1.23728,-0.0569695,-9.45693,0.0411591,0.389767,-0.0279866,0.606821,-7.45385,-6.84703,0.0357312,0,0.00102089,
Thu Sep 26 00:39:58 2019,50667916,1085.87,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5554,1190,20,30,10,0.201113,-2.43251,-12.8808,-0.539562,0.172404,0.0468259,-13.7156,34.2457,32.3232,-1.25265,-0.0527478,-9.47061,-0.588193,0.191065,0.0387371,0.773218,-7.53463,-6.76141,0.0355896,0,-0.00306708,
Thu Sep 26 00:39:58 2019,50677917,1085.87,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5528,1192,20,26,30,-0.54109,-0.612916,-5.93283,-0.704516,-0.0755599,0.0744957,-13.7156,34.2457,32.3232,-1.26237,-0.0558168,-9.49342,-0.696614,-0.067821,0.0619781,0.808525,-7.57435,-6.76582,0.0357311,0,0.00306547,
Thu Sep 26 00:39:58 2019,50687918,1085.37,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5392,5528,1192,20,26,30,-1.94888,1.34554,-3.83551,-0.211781,-0.128771,0.0489543,-13.7156,34.2457,32.3232,-1.26916,-0.060597,-9.50543,-0.164068,-0.118157,0.0321102,0.755246,-7.60512,-6.84988,0.0353861,0,-0.00747443,
Thu Sep 26 00:39:58 2019,50697919,1085.37,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5578,1190,24,28,10,-2.41336,1.82917,-6.22971,0.459745,0.0936517,-0.0042569,-13.7156,34.2457,32.3232,-1.27705,-0.0610546,-9.49925,0.494863,0.0998933,-0.0218087,0.750014,-7.65677,-6.90675,0.0352864,0,-0.00216037,
Thu Sep 26 00:39:58 2019,50707920,1085.37,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5578,1190,24,28,10,-1.51314,0.430956,-11.1905,0.743893,0.380992,-0.032991,-13.7156,34.2457,32.3232,-1.28727,-0.0561137,-9.48368,0.725377,0.361134,-0.0476491,0.882089,-7.72984,-6.84775,0.0347565,0,-0.0114809,
Thu Sep 26 00:39:58 2019,50717921,1085.37,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5532,1184,18,26,10,-0.962469,-1.23062,-13.7379,0.355451,0.486351,-0.0351194,-13.7156,34.2457,32.3232,-1.29781,-0.0500026,-9.47359,0.290188,0.424732,-0.0456636,1.10722,-7.80053,-6.69331,0.0343233,0,-0.00938629,
Thu Sep 26 00:39:58 2019,50727922,1085.37,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5532,1184,18,26,10,-0.071826,-2.03028,-12.7563,-0.341616,0.266056,0.019156,-13.7156,34.2457,32.3232,-1.30586,-0.0480542,-9.47714,-0.404334,0.169814,0.0102795,1.27755,-7.84544,-6.5679,0.0339365,0,-0.00838027,
Thu Sep 26 00:39:58 2019,50737923,1085.37,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5548,1186,22,6,28,-0.59855,-1.10133,-8.96389,-0.683232,-0.042569,0.0585323,-13.7156,34.2457,32.3232,-1.30991,-0.0521229,-9.4901,-0.698294,-0.148575,0.0471775,1.28363,-7.85885,-6.57522,0.0337533,0,-0.00397107,
Thu Sep 26 00:39:58 2019,50747924,1086.09,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5548,1186,22,6,28,-1.23541,0.325611,-5.88974,-0.400148,-0.136221,0.0553397,-13.7156,34.2457,32.3232,-1.31104,-0.0593367,-9.50066,-0.367072,-0.23371,0.0400418,1.17412,-7.85687,-6.68276,0.0333629,0,-0.008459,
Thu Sep 26 00:39:58 2019,50757925,1086.09,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5566,1186,20,30,10,-1.94888,1.28808,-6.75644,0.242643,0.0776884,0.0202203,-13.7156,34.2457,32.3232,-1.31185,-0.0649226,-9.50041,0.281472,-0.0165256,0.00282141,1.10243,-7.8619,-6.75947,0.0329103,0,-0.00980583,
Thu Sep 26 00:39:58 2019,50767926,1086.09,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5378,5566,1186,20,30,10,-2.07338,1.3216,-10.1658,0.623635,0.389506,-0.0202203,-13.7156,34.2457,32.3232,-1.31445,-0.0658029,-9.49222,0.623411,0.27592,-0.0363366,1.17674,-7.88397,-6.70723,0.0323194,0,-0.0128027,
Thu Sep 26 00:39:58 2019,50777927,1086.09,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5560,1184,16,26,12,-1.18274,-0.191536,-11.7124,0.465066,0.51402,-0.0340552,-13.7156,34.2457,32.3232,-1.31873,-0.0628306,-9.48551,0.417811,0.363303,-0.0465796,1.35986,-7.91484,-6.55498,0.0317375,0,-0.0126074,
Thu Sep 26 00:39:58 2019,50787928,1087.11,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5560,1184,16,26,12,-0.368707,-1.36948,-11.7029,-0.0840737,0.333102,0.0042569,-13.7156,34.2457,32.3232,-1.3222,-0.0602804,-9.4863,-0.145499,0.149723,-0.00589437,1.50683,-7.93479,-6.42795,0.0312748,0,-0.0100258,
Thu Sep 26 00:39:58 2019,50797929,1087.11,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5558,1182,22,30,12,-0.426168,-1.25935,-9.76355,-0.494864,0.0202203,0.0500185,-13.7156,34.2457,32.3232,-1.32261,-0.0616735,-9.49358,-0.528049,-0.172503,0.0384816,1.50031,-7.93117,-6.43087,0.0310235,0,-0.0054438,
Thu Sep 26 00:39:58 2019,50807930,1087.11,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5558,1182,22,30,12,-1.08218,0.397437,-7.71412,-0.452295,-0.152184,0.0649177,-13.7156,34.2457,32.3232,-1.32016,-0.0660099,-9.50115,-0.442427,-0.332319,0.049419,1.35569,-7.91044,-6.55475,0.0306735,0,-0.00758402,
Thu Sep 26 00:39:58 2019,50817931,1087.11,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5554,1184,14,26,10,-1.63285,1.39343,-7.84819,-0.0244772,-0.0308625,0.0457616,-13.7156,34.2457,32.3232,-1.31692,-0.0688518,-9.50339,0.00610498,-0.19633,0.0266645,1.20424,-7.88944,-6.6852,0.0303149,0,-0.00776943,
Thu Sep 26 00:39:58 2019,50827932,1087.11,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5374,5554,1184,14,26,10,-1.52271,1.35512,-7.44597,0.411855,0.23945,-0.00106422,-13.7156,34.2457,32.3232,-1.31452,-0.0669083,-9.49869,0.42464,0.0713625,-0.020725,1.16844,-7.87912,-6.71068,0.029733,0,-0.0126077,
Thu Sep 26 00:39:58 2019,50837933,1087.11,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5372,5568,1178,16,26,12,-1.09654,0.349553,-10.1658,0.504442,0.433139,-0.0393763,-13.7156,34.2457,32.3232,-1.31282,-0.0606745,-9.48958,0.47719,0.242741,-0.0558649,1.25842,-7.8765,-6.61807,0.029154,0,-0.0125444,
Thu Sep 26 00:39:58 2019,50847934,1086.83,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5372,5568,1178,16,26,12,-0.469264,-0.799663,-10.5632,0.160698,0.373543,-0.0308625,-13.7156,34.2457,32.3232,-1.31025,-0.0535575,-9.48161,0.106093,0.156354,-0.0430157,1.37276,-7.86782,-6.49507,0.0286784,0,-0.0103056,
Thu Sep 26 00:39:58 2019,50857935,1086.83,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5558,1182,22,26,30,-0.047884,-1.94409,-11.564,-0.309689,0.108551,0.0159634,-13.7156,34.2457,32.3232,-1.30493,-0.0498574,-9.47897,-0.35501,-0.119755,0.00555196,1.38324,-7.83838,-6.45514,0.0284303,0,-0.00537549,
Thu Sep 26 00:39:58 2019,50867936,1086.83,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5382,5558,1182,22,26,30,-0.866701,-0.593762,-8.57603,-0.51402,-0.145799,0.052147,-13.7156,34.2457,32.3232,-1.29648,-0.051268,-9.48067,-0.521087,-0.361767,0.0397912,1.2453,-7.78688,-6.54158,0.0281755,0,-0.00551967,
Thu Sep 26 00:39:58 2019,50877937,1086.83,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5384,5550,1186,24,8,30,-1.38864,0.258574,-9.17937,-0.235194,-0.152184,0.0564039,-13.7156,34.2457,32.3232,-1.28684,-0.0550767,-9.48219,-0.208911,-0.344653,0.0404305,1.04292,-7.72849,-6.68557,0.0279701,0,-0.00445185,
Thu Sep 26 00:39:58 2019,50887938,1085.77,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5384,5550,1186,24,8,30,-1.58017,1.31202,-6.99107,0.256478,0.071303,0.019156,-13.7156,34.2457,32.3232,-1.2781,-0.0571879,-9.47981,0.281124,-0.107805,0.00116089,0.913301,-7.67851,-6.76521,0.0275696,0,-0.00867664,
Thu Sep 26 00:39:58 2019,50897939,1085.77,1513,1510,1570,1513,1088,1514,-0.0469513,0.281685,1.46573,-0.281677,-0.5,-1.19209e-07,5380,5558,1182,22,8,30,-1.14443,0.632069,-9.79707,0.566167,0.328845,-0.0202203,-13.7156,34.2457,32.3232,-1.27065,-0.0555867,-9.47295,0.554375,0.141899,-0.0368119,0.923068,-7.63974,-6.71667,0.0270954,0,-0.0102748,
