Time - Displacement	Amplitude - Displacement	Time - Accel	Amplitude - Accel	Time - Force	Amplitude - Force
0.217285	2.37096	0.217285	1.80501	0.217285	0.127926
0.217773	2.37162	0.217773	1.80485	0.217773	0.128179
0.218262	2.37095	0.218262	1.8051	0.218262	0.127618
0.21875	2.37114	0.21875	1.80444	0.21875	0.12839
0.219238	2.37124	0.219238	1.80475	0.219238	0.127802
0.219727	2.37139	0.219727	1.80469	0.219727	0.127546
0.220215	2.37112	0.220215	1.8055	0.220215	0.127921
0.220703	2.37158	0.220703	1.80548	0.220703	0.127809
0.221191	2.37134	0.221191	1.80529	0.221191	0.127464
0.22168	2.37136	0.22168	1.8052	0.22168	0.127742
0.222168	2.37153	0.222168	1.80513	0.222168	0.127847
0.222656	2.37133	0.222656	1.80449	0.222656	0.127363
