today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2], pitch1
Mon Feb  5 11:25:14 2018,19624631,742.33,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1200,0,18,58,0.100556,0.244209,-10.3238,0.00532112,-0.0159634,0.0042569,-30.4219,21.1594,44.2641,-0.557902,
Mon Feb  5 11:25:14 2018,19634632,743.486,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1200,0,18,58,0.110133,0.292093,-10.1418,0.00106422,-0.0127707,0.00532112,-30.4219,21.1594,44.2641,-0.62191,
Mon Feb  5 11:25:14 2018,19644633,743.486,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,16,1208,0,62,24,0.114922,0.220267,-10.3286,0.00106422,-0.0138349,0.00532112,-30.4219,21.1594,44.2641,-0.637334,
Mon Feb  5 11:25:14 2018,19654634,743.486,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,16,1208,0,62,24,0.071826,0.153229,-10.2855,0.00319267,-0.0223487,0.00532112,-30.4219,21.1594,44.2641,-0.400059,
Mon Feb  5 11:25:14 2018,19664635,743.486,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1204,0,16,60,0.110133,0.148441,-10.2424,0.00638535,-0.0159634,0.00851379,-30.4219,21.1594,44.2641,-0.615995,
Mon Feb  5 11:25:14 2018,19674636,743.486,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1204,0,16,60,0.11971,0.0287304,-10.5105,0.00319267,-0.0117065,0.00212845,-30.4219,21.1594,44.2641,-0.652541,
Mon Feb  5 11:25:14 2018,19684637,743.486,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1206,0,62,24,0.0957681,0.0766145,-10.0844,0.00319267,-0.0234129,0.00957802,-30.4219,21.1594,44.2641,-0.544087,
Mon Feb  5 11:25:14 2018,19694638,744.52,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1206,0,62,24,-0.0047884,0.277727,-10.4004,-0.00106422,-0.00957802,0.00638535,-30.4219,21.1594,44.2641,0.0263699,
Mon Feb  5 11:25:14 2018,19704639,744.52,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,16,1204,0,62,60,0.0861913,0.143652,-10.343,0.00106422,-0.0170276,0.00957802,-28.8662,22.7203,46.4273,-0.477408,
Mon Feb  5 11:25:14 2018,19714640,744.52,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,16,1204,0,62,60,0.0335188,0.114922,-10.07,0.00212845,-0.0170276,0.0042569,-28.8662,22.7203,46.4273,-0.1907,
Mon Feb  5 11:25:14 2018,19724641,744.52,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1210,0,16,58,0.153229,0.21069,-10.5824,-0.00319267,-0.0127707,0.0106422,-28.8662,22.7203,46.4273,-0.8294,
Mon Feb  5 11:25:14 2018,19734642,743.295,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1210,0,16,58,0.0670376,0.378284,-10.2568,0.00532112,-0.0266056,0.0127707,-28.8662,22.7203,46.4273,-0.374223,
Mon Feb  5 11:25:14 2018,19744643,743.295,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1210,0,16,24,0.114922,0.167594,-10.0892,0.00744957,-0.0148991,0.00319267,-28.8662,22.7203,46.4273,-0.652515,
Mon Feb  5 11:25:14 2018,19754644,743.295,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4918,14,1210,0,16,24,0.105345,0.0814029,-10.4291,0.00319267,-0.0106422,0.0106422,-28.8662,22.7203,46.4273,-0.578708,
Mon Feb  5 11:25:14 2018,19764645,743.295,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1206,0,62,24,0.0383072,0.153229,-10.2041,-0.0042569,-0.0148991,0.0117065,-28.8662,22.7203,46.4273,-0.215069,
Mon Feb  5 11:25:14 2018,19774646,743.295,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1206,0,62,24,-0.0430956,0.282516,-10.1466,0.00212845,-0.0138349,0.0106422,-28.8662,22.7203,46.4273,0.243256,
Mon Feb  5 11:25:14 2018,19784647,743.295,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1210,0,16,58,0.0861913,0.248997,-10.4722,0,-0.0148991,0.00957802,-28.8662,22.7203,46.4273,-0.471426,
Mon Feb  5 11:25:14 2018,19794648,743.052,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1210,0,16,58,0.071826,0.272939,-9.98861,0.0117065,-0.0244772,0.00744957,-28.8662,22.7203,46.4273,-0.411841,
Mon Feb  5 11:25:14 2018,19804649,743.052,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1212,0,16,60,-0.23942,0.186748,-10.7356,0.00212845,0.00957802,-0,-28.8662,22.7203,46.4273,1.27738,
Mon Feb  5 11:25:14 2018,19814650,743.052,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1212,0,16,60,0.306458,0.11971,-10.1227,-0.00212845,-0.0383121,0.00744957,-28.8662,22.7203,46.4273,-1.73394,
Mon Feb  5 11:25:14 2018,19824651,743.052,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1202,0,16,60,-0.296881,0.282516,-10.1323,0.00212845,-0.00212845,0.0127707,-28.8662,22.7203,46.4273,1.67767,
Mon Feb  5 11:25:14 2018,19834652,744.39,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1202,0,16,60,0.258574,0.215478,-10.7069,0.00106422,-0.00744957,0.00212845,-28.8662,22.7203,46.4273,-1.38316,
Mon Feb  5 11:25:14 2018,19844653,744.39,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1210,0,66,58,0.0335188,0.129287,-9.85932,0.0127707,-0.0276698,0.00744957,-28.8662,22.7203,46.4273,-0.194771,
Mon Feb  5 11:25:14 2018,19854654,744.39,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,14,1210,0,66,58,0.124498,0.0909797,-10.1945,0.00106422,-0.00957802,0.0106422,-28.8662,22.7203,46.4273,-0.699651,
Mon Feb  5 11:25:14 2018,19864655,744.39,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1212,0,16,24,0.124498,0.282516,-10.6063,-0.00851379,-0.0223487,0.0106422,-28.8662,22.7203,46.4273,-0.672277,
Mon Feb  5 11:25:14 2018,19874656,744.39,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1212,0,16,24,-0.0335188,0.186748,-10.0269,0.00638535,-0.0223487,0.00532112,-28.8662,22.7203,46.4273,0.191499,
Mon Feb  5 11:25:14 2018,19884657,744.39,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1202,0,62,60,0.114922,0.0383072,-10.3238,0.00106422,-0.00319267,0.00851379,-28.8662,22.7203,46.4273,-0.63777,
Mon Feb  5 11:25:14 2018,19894658,744.946,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1202,0,62,60,0.071826,0.196325,-10.3477,-0.00638535,-0.0202203,0.0117065,-28.8662,22.7203,46.4273,-0.397625,
Mon Feb  5 11:25:14 2018,19904659,744.946,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1208,0,64,60,-0.0047884,0.234632,-9.99819,0,-0.0117065,0.00638535,-28.8662,22.7203,46.4273,0.027433,
Mon Feb  5 11:25:14 2018,19914660,744.946,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1208,0,64,60,0.0909797,0.129287,-10.41,0,-0.00957802,0.00106422,-28.8662,22.7203,46.4273,-0.500694,
Mon Feb  5 11:25:14 2018,19924661,744.946,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1202,0,16,24,0.0814029,0.158017,-10.3046,-0.00532112,-0.0202203,0.0042569,-28.8662,22.7203,46.4273,-0.452553,
Mon Feb  5 11:25:14 2018,19934662,742.817,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1202,0,16,24,0.023942,0.167594,-10.2137,0.00106422,-0.0127707,0.00744957,-28.8662,22.7203,46.4273,-0.13429,
Mon Feb  5 11:25:14 2018,19944663,742.817,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1202,0,16,24,0.181959,0.23942,-10.4339,0.00212845,-0.0170276,0.0106422,-28.8662,22.7203,46.4273,-0.998828,
Mon Feb  5 11:25:14 2018,19954664,742.817,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,12,1202,0,16,24,0.110133,0.287304,-10.137,0.00212845,-0.0170276,0.0117065,-29.3848,21.1594,45.2625,-0.622212,
Mon Feb  5 11:25:14 2018,19964665,742.817,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1210,0,16,60,0.0909797,0.186748,-10.3142,0.00319267,-0.0138349,0.00744957,-29.3848,21.1594,45.2625,-0.505299,
Mon Feb  5 11:25:14 2018,19974666,742.817,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1210,0,16,60,0.0574608,0.138864,-10.3765,0.00212845,-0.0148991,0.00638535,-29.3848,21.1594,45.2625,-0.31725,
Mon Feb  5 11:25:14 2018,19984667,742.817,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1210,0,16,60,0.0622492,0.272939,-10.2807,0.00212845,-0.0202203,0.0106422,-29.3848,21.1594,45.2625,-0.346797,
Mon Feb  5 11:25:14 2018,19994668,742.443,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1210,0,16,60,0.0191536,0.201113,-10.2999,0.00106422,-0.0127707,0.0117065,-29.3848,21.1594,45.2625,-0.106527,
Mon Feb  5 11:25:14 2018,20004669,742.443,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1204,0,16,58,0.0287304,0.129287,-10.2855,0.00106422,-0.0159634,0.00851379,-29.3848,21.1594,45.2625,-0.160031,
Mon Feb  5 11:25:14 2018,20014670,742.443,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,8,1204,0,16,58,0.0335188,0.0383072,-10.2615,0.0042569,-0.0170276,0.00851379,-29.3848,21.1594,45.2625,-0.187152,
Mon Feb  5 11:25:14 2018,20024671,742.443,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,16,60,0.0622492,0.220267,-10.4148,0.00212845,-0.0159634,0.00957802,-29.3848,21.1594,45.2625,-0.342377,
Mon Feb  5 11:25:14 2018,20034672,743.13,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,16,60,0.0909797,0.253785,-10.343,0.00212845,-0.019156,0.00957802,-29.3848,21.1594,45.2625,-0.503826,
Mon Feb  5 11:25:14 2018,20044673,743.13,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,18,1210,0,66,24,0.114922,0.172383,-10.2615,0.00851379,-0.0138349,0.00744957,-29.3848,21.1594,45.2625,-0.641553,
Mon Feb  5 11:25:14 2018,20054674,743.13,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4898,18,1210,0,66,24,0.100556,0.172383,-10.2663,-0.00319267,-0.0170276,0.00957802,-29.3848,21.1594,45.2625,-0.561102,
Mon Feb  5 11:25:14 2018,20064675,743.13,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1202,0,62,24,0.11971,0.167594,-10.1179,0,-0.0148991,0.00957802,-29.3848,21.1594,45.2625,-0.677772,
Mon Feb  5 11:25:14 2018,20074676,743.13,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,12,1202,0,62,24,0.138864,0.196325,-10.228,0,-0.0138349,0.0042569,-29.3848,21.1594,45.2625,-0.777701,
Mon Feb  5 11:25:14 2018,20084677,743.13,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1210,0,62,24,0.0335188,0.177171,-10.3286,0,-0.0159634,0.0117065,-29.3848,21.1594,45.2625,-0.185911,
Mon Feb  5 11:25:14 2018,20094678,744.954,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1210,0,62,24,0,0.138864,-10.3142,0.0042569,-0.019156,0.00851379,-29.3848,21.1594,45.2625,-0,
Mon Feb  5 11:25:14 2018,20104679,744.954,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1206,0,62,24,0,0.229843,-10.2424,0.00212845,-0.019156,0.00744957,-29.3848,21.1594,45.2625,-0,
Mon Feb  5 11:25:14 2018,20114680,744.954,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1206,0,62,24,0.100556,0.229843,-10.1897,0.00532112,-0.0138349,0.00957802,-29.3848,21.1594,45.2625,-0.565257,
Mon Feb  5 11:25:14 2018,20124681,744.954,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1210,0,62,24,0.0383072,0.162806,-10.41,0.00319267,-0.0180918,0.0106422,-29.3848,21.1594,45.2625,-0.210813,
Mon Feb  5 11:25:14 2018,20134682,743.086,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1210,0,62,24,0.0191536,0.0909797,-10.2807,0.00212845,-0.0138349,0.00532112,-29.3848,21.1594,45.2625,-0.106741,
Mon Feb  5 11:25:14 2018,20144683,743.086,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1204,0,60,62,0.0526724,0.205901,-10.4387,0.00106422,-0.0138349,0.00532112,-29.3848,21.1594,45.2625,-0.289048,
Mon Feb  5 11:25:14 2018,20154684,743.086,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1204,0,60,62,0.0574608,0.244209,-10.2711,0.00212845,-0.0138349,0.00638535,-29.3848,21.1594,45.2625,-0.320442,
Mon Feb  5 11:25:14 2018,20164685,743.086,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1204,0,62,24,0.105345,0.153229,-10.3813,0.00532112,-0.0138349,0.00851379,-29.3848,21.1594,45.2625,-0.581332,
Mon Feb  5 11:25:14 2018,20174686,743.086,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1204,0,62,24,0.0574608,0.177171,-10.4291,0.00212845,-0.019156,0.00851379,-29.3848,21.1594,45.2625,-0.31563,
Mon Feb  5 11:25:14 2018,20184687,743.086,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1204,0,16,60,0.023942,0.143652,-10.1993,0.0042569,-0.0202203,0.00957802,-29.3848,21.1594,45.2625,-0.134484,
Mon Feb  5 11:25:14 2018,20194688,744.998,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1204,0,16,60,0.0383072,0.215478,-10.2472,0.00319267,-0.0117065,0.0117065,-29.3848,21.1594,45.2625,-0.214142,
Mon Feb  5 11:25:14 2018,20204689,744.998,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1210,0,62,24,0.0526724,0.167594,-10.3238,0.00212845,-0.0159634,0.00744957,-29.3848,21.1594,45.2625,-0.292284,
Mon Feb  5 11:25:14 2018,20214690,744.998,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1210,0,62,24,0.0574608,0.220267,-10.137,0.00212845,-0.0148991,0.00957802,-29.3848,21.1594,45.2625,-0.324695,
Mon Feb  5 11:25:14 2018,20224691,744.998,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,16,62,0.0526724,0.162806,-10.1179,0.00638535,-0.0170276,0.00957802,-29.3848,21.1594,45.2625,-0.298233,
Mon Feb  5 11:25:14 2018,20234717,744.998,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,16,62,0.0814029,0.167594,-10.2568,0.0042569,-0.0180918,0.00957802,-29.3848,21.1594,45.2625,-0.454658,
Mon Feb  5 11:25:14 2018,20244718,744.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,12,1208,0,60,22,0.0287304,0.225055,-10.3477,0.00106422,-0.0202203,0.0127707,-29.3848,21.1594,45.2625,-0.159043,
Mon Feb  5 11:25:14 2018,20254721,744.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4902,12,1208,0,60,22,0.172383,0.153229,-10.2041,0.00212845,-0.0117065,0.0117065,-29.3848,21.1594,45.2625,-0.967724,
Mon Feb  5 11:25:14 2018,20264722,744.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,16,62,0.0861913,0.167594,-10.3525,0.00744957,-0.0148991,0.00744957,-29.3848,21.1594,45.2625,-0.47695,
Mon Feb  5 11:25:14 2018,20274723,744.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,14,1202,0,16,62,0.0335188,0.143652,-10.1993,0,-0.0117065,0.00638535,-29.3848,21.1594,45.2625,-0.188277,
Mon Feb  5 11:25:14 2018,20284724,744.572,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1212,0,16,24,0.105345,0.234632,-10.228,0.0042569,-0.0170276,0.00957802,-29.3848,21.1594,45.2625,-0.589949,
Mon Feb  5 11:25:14 2018,20294725,743.286,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1212,0,16,24,0.071826,0.229843,-10.3286,0,-0.0117065,0.00957802,-29.3848,21.1594,45.2625,-0.398336,
Mon Feb  5 11:25:14 2018,20304726,743.286,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1202,0,62,24,0.0957681,0.186748,-10.2328,0.00106422,-0.0138349,0.00851379,-29.3848,21.1594,45.2625,-0.536121,
Mon Feb  5 11:25:14 2018,20314727,743.286,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,12,1202,0,62,24,0.162806,0.158017,-10.2759,0.00212845,-0.0170276,0.00638535,-29.3848,21.1594,45.2625,-0.907578,
Mon Feb  5 11:25:14 2018,20324728,743.286,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1210,0,16,62,0.134075,0.181959,-10.3142,0,-0.0127707,0.00744957,-29.3848,21.1594,45.2625,-0.744634,
Mon Feb  5 11:25:14 2018,20334729,744.789,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1210,0,16,62,0.0766145,0.186748,-10.3142,0.00212845,-0.0138349,0.00957802,-30.9404,23.0672,45.4289,-0.425518,
Mon Feb  5 11:25:14 2018,20344730,744.789,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1202,0,62,24,0.138864,0.186748,-10.3525,0.00638535,-0.0170276,0.0117065,-30.9404,23.0672,45.4289,-0.768366,
Mon Feb  5 11:25:14 2018,20354731,744.789,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4904,14,1202,0,62,24,-0.0191536,0.229843,-10.1275,0.00106422,-0.0202203,0.00532112,-30.9404,23.0672,45.4289,0.108333,
Mon Feb  5 11:25:14 2018,20364732,744.789,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,62,24,0.124498,0.153229,-10.2137,0.00532112,-0.0138349,0.00957802,-30.9404,23.0672,45.4289,-0.698288,
Mon Feb  5 11:25:14 2018,20374733,744.789,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,62,24,0.100556,0.205901,-10.2424,0.00212845,-0.0170276,0.0127707,-30.9404,23.0672,45.4289,-0.56238,
Mon Feb  5 11:25:14 2018,20384734,744.789,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,62,24,0.0766145,0.23942,-10.3238,0.00319267,-0.019156,0.00532112,-30.9404,23.0672,45.4289,-0.425079,
Mon Feb  5 11:25:14 2018,20394735,744.702,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,14,1202,0,62,24,0,0.220267,-10.2568,0.00106422,-0.0117065,0.00744957,-30.9404,23.0672,45.4289,-0,
Mon Feb  5 11:25:14 2018,20404736,744.702,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1210,0,16,60,0.0335188,0.143652,-10.137,-0.00212845,-0.0138349,0.00851379,-30.9404,23.0672,45.4289,-0.189433,
Mon Feb  5 11:25:14 2018,20414737,744.702,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4906,14,1210,0,16,60,0.196325,0.263362,-10.228,0.00532112,-0.0202203,0.00851379,-30.9404,23.0672,45.4289,-1.09928,
Mon Feb  5 11:25:14 2018,20424738,744.702,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1212,0,16,58,0.0430956,0.162806,-10.2185,0.00212845,-0.0159634,0.0127707,-30.9404,23.0672,45.4289,-0.241609,
Mon Feb  5 11:25:14 2018,20434739,744.807,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,16,1212,0,16,58,0.138864,0.134075,-10.2328,0.0042569,-0.0117065,0.00851379,-30.9404,23.0672,45.4289,-0.777414,
Mon Feb  5 11:25:14 2018,20444740,744.807,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1204,0,62,24,-0.0047884,0.220267,-10.2424,0.00532112,-0.0159634,0.00638535,-30.9404,23.0672,45.4289,0.0267801,
Mon Feb  5 11:25:14 2018,20454741,744.807,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1204,0,62,24,0.100556,0.220267,-10.4866,0.0042569,-0.0202203,0.0138349,-29.9033,23.4141,47.4258,-0.549274,
Mon Feb  5 11:25:14 2018,20464742,744.807,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,16,62,0.0766145,0.138864,-10.2089,0.00212845,-0.0202203,0.00744957,-29.9033,23.4141,47.4258,-0.429939,
Mon Feb  5 11:25:14 2018,20474743,744.807,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,14,1202,0,16,62,-0.00957681,0.186748,-10.2185,0.00106422,-0.0170276,0.0117065,-29.9033,23.4141,47.4258,0.053689,
Mon Feb  5 11:25:14 2018,20484744,744.807,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1208,0,16,58,0.0143652,0.220267,-10.3046,0.0042569,-0.0159634,0.00638535,-29.9033,23.4141,47.4258,-0.079855,
Mon Feb  5 11:25:14 2018,20494745,742.426,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1208,0,16,58,0.0909797,0.21069,-10.1083,0.00319267,-0.0202203,0.00638535,-29.9033,23.4141,47.4258,-0.515563,
Mon Feb  5 11:25:14 2018,20504746,742.426,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1202,0,16,60,0.0191536,0.23942,-10.1131,0.00212845,-0.0148991,0.00638535,-29.9033,23.4141,47.4258,-0.108484,
Mon Feb  5 11:25:14 2018,20514747,742.426,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4914,16,1202,0,16,60,-0.0670376,0.191536,-10.3621,0.0042569,-0.0159634,0.00744957,-29.9033,23.4141,47.4258,0.370607,
Mon Feb  5 11:25:14 2018,20524748,742.426,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1210,0,16,58,0.0574608,0.234632,-10.2807,0.00212845,-0.0148991,0.00851379,-29.9033,23.4141,47.4258,-0.320151,
Mon Feb  5 11:25:14 2018,20534749,746.875,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1210,0,16,58,0.071826,0.138864,-10.3094,0.00106422,-0.0170276,0.00532112,-29.9033,23.4141,47.4258,-0.399138,
Mon Feb  5 11:25:14 2018,20544750,746.875,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1204,0,16,60,0.0861913,0.196325,-10.2951,0.00638535,-0.0159634,0.00744957,-29.9033,23.4141,47.4258,-0.479587,
Mon Feb  5 11:25:14 2018,20554751,746.875,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4908,12,1204,0,16,60,0.114922,0.153229,-10.2568,-0.00106422,-0.0148991,0.00851379,-29.9033,23.4141,47.4258,-0.641871,
Mon Feb  5 11:25:14 2018,20564752,746.875,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1206,0,66,58,0.0191536,0.186748,-10.2759,0.00744957,-0.0117065,0.0106422,-29.9033,23.4141,47.4258,-0.106778,
Mon Feb  5 11:25:14 2018,20574753,746.875,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4912,16,1206,0,66,58,0.0670376,0.186748,-10.3525,0.0042569,-0.0170276,0.00957802,-29.9033,23.4141,47.4258,-0.370953,
