today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt
Thu Sep 19 07:02:46 2019,4989268,949.781,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5014,2,10,18,16,62,-0.071826,0.167594,-9.68215,0.00851379,-0.00319267,-0.0117065,-22.0172,41.2805,18.0984,-0.425035,22.3463,0.7432,-0.0644732,0.678727,
Thu Sep 19 07:02:46 2019,4999269,949.781,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5014,2,10,18,16,62,0.205901,0.114922,-9.46188,0.00532112,0.00106422,-0,-22.0172,41.2805,18.0984,1.24663,22.6315,0.740632,-0.0709076,0.669725,
Thu Sep 19 07:02:46 2019,5009270,949.781,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5038,0,10,20,16,64,0.253785,0.0622492,-9.59117,0.00638535,-0.0042569,-0.00851379,-22.0172,41.2805,18.0984,1.51571,22.9196,0.738869,-0.073903,0.664966,
Thu Sep 19 07:02:46 2019,5019271,950.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5038,0,10,20,16,64,0.0957681,0.0814029,-9.50977,0.00744957,-0.00638535,-0.00744957,-22.0172,41.2805,18.0984,0.576978,23.2066,0.739048,-0.0772385,0.661809,
Thu Sep 19 07:02:46 2019,5029272,950.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5036,0,8,20,16,64,0.134075,0.0622492,-9.65342,0.0106422,0.00106422,-0.00744957,-22.0172,41.2805,18.0984,0.795724,23.491,0.739692,-0.0826253,0.657067,
Thu Sep 19 07:02:46 2019,5039273,950.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5036,0,8,20,16,64,0.268151,0.0383072,-9.63427,0.0106422,-0.00319267,-0.0127707,-22.0172,41.2805,18.0984,1.5943,23.7787,0.741041,-0.0840324,0.657008,
Thu Sep 19 07:02:46 2019,5049274,950.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5038,0,22,20,18,60,0.153229,0.143652,-9.64863,0.00851379,-0.00319267,-0.00212845,-22.0172,41.2805,18.0984,0.909832,24.0652,0.744096,-0.0861699,0.657926,
Thu Sep 19 07:02:46 2019,5059275,950.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5038,0,22,20,18,60,-0.0143652,0.138864,-9.68694,0.00532112,0.00319267,-0.00532112,-22.0172,41.2805,18.0984,-0.0849666,24.3498,0.747224,-0.0895496,0.657675,
Thu Sep 19 07:02:46 2019,5069276,950.146,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5038,0,20,20,18,62,0.110133,0.0909797,-9.6199,0.00212845,-0.0042569,-0.00851379,-22.0172,41.2805,18.0984,0.655922,24.6384,0.748584,-0.088516,0.660068,
Thu Sep 19 07:02:46 2019,5079277,949.833,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5038,0,20,20,18,62,0.153229,0.0526724,-9.53371,0.0117065,-0.00212845,-0.00851379,-22.0172,41.2805,18.0984,0.920798,24.9243,0.749028,-0.0898587,0.65917,
Thu Sep 19 07:02:46 2019,5089278,949.833,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5006,2,24,8,18,64,0.0670376,0.105345,-9.72525,0.00532112,-0.00319267,-0.0148991,-22.0172,41.2805,18.0984,0.394943,25.2111,0.749338,-0.0898745,0.659463,
Thu Sep 19 07:02:46 2019,5099279,949.833,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5006,2,24,8,18,64,0.138864,0.148441,-9.61033,0.00532112,0.00106422,-0.00744957,-23.8219,41.2805,19.4906,0.827834,25.4963,0.749187,-0.0910069,0.65818,
Thu Sep 19 07:02:46 2019,5109280,949.833,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5006,0,20,8,18,62,0.162806,0.0287304,-9.73004,0.00532112,-0.00532112,-0.00319267,-23.8219,41.2805,19.4906,0.958601,25.7847,0.749062,-0.0887813,0.66028,
Thu Sep 19 07:02:46 2019,5119281,950.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5006,0,20,8,18,62,0.0670376,0.0430956,-9.89284,0.00957802,-0.00212845,-0.00638535,-23.8219,41.2805,19.4906,0.388252,26.0702,0.749076,-0.0890361,0.66004,
Thu Sep 19 07:02:46 2019,5129282,950.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,0,24,8,66,28,0.105345,0.0861913,-9.62469,0.00106422,-0.00532112,-0.00106422,-23.8219,41.2805,19.4906,0.627093,26.3576,0.748491,-0.0871841,0.661307,
Thu Sep 19 07:02:46 2019,5139283,950.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,0,24,8,66,28,0.138864,0.138864,-9.6199,0.00744957,-0.00106422,-0.00532112,-23.8219,41.2805,19.4906,0.82701,26.6429,0.74746,-0.0872012,0.660259,
Thu Sep 19 07:02:46 2019,5149284,950.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,0,8,20,16,62,0.167594,0.0574608,-9.64863,0.00957802,-0.00319267,-0.00744957,-23.8219,41.2805,19.4906,0.995113,26.93,0.746788,-0.0851386,0.661649,
Thu Sep 19 07:02:46 2019,5159285,950.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,0,8,20,16,62,0.143652,0.110133,-9.64863,0.00851379,0.00106422,-0.00638535,-23.8219,41.2805,19.4906,0.852977,27.2152,0.746817,-0.084679,0.662138,
Thu Sep 19 07:02:46 2019,5169286,950.076,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,2,22,8,64,26,0.129287,0.196325,-9.70609,0.00957802,-0.00744957,-0.00212845,-23.8219,41.2805,19.4906,0.763145,27.5041,0.747294,-0.0804388,0.666855,
Thu Sep 19 07:02:46 2019,5179287,949.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,2,22,8,64,26,0.158017,0.071826,-9.80186,0.00638535,-0.00532112,-0.0106422,-23.8219,41.2805,19.4906,0.923595,27.79,0.748026,-0.0791716,0.668855,
Thu Sep 19 07:02:46 2019,5189288,949.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5038,0,10,20,14,64,0.124498,0.0287304,-9.64863,0.0159634,0.00532112,-0.0127707,-23.8219,41.2805,19.4906,0.73926,28.0734,0.749034,-0.0800478,0.668986,
Thu Sep 19 07:02:46 2019,5199289,949.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5038,0,10,20,14,64,0.158017,0.110133,-9.60075,0.00106422,-0.00319267,-0.00532112,-23.8219,41.2805,19.4906,0.942938,28.3624,0.750285,-0.0752965,0.674989,
Thu Sep 19 07:02:46 2019,5209290,949.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5040,2,10,20,18,62,0.110133,0.0191536,-9.8689,0.00744957,-0.00212845,-0.00319267,-23.8219,41.2805,19.4906,0.639374,28.6485,0.751678,-0.0732891,0.678389,
Thu Sep 19 07:02:46 2019,5219355,949.529,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5040,2,10,20,18,62,0.0670376,0.0814029,-9.70609,0.0106422,0.00319267,-0.0180918,-23.8219,41.2805,19.4906,0.395722,28.9335,0.752586,-0.0723431,0.680243,
Thu Sep 19 07:02:46 2019,5229356,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5034,0,24,8,62,24,0.21069,0.124498,-9.70131,0.00532112,-0.00744957,-0.00851379,-23.8219,41.2805,19.4906,1.24414,29.223,0.7531,-0.0668307,0.686269,
Thu Sep 19 07:02:46 2019,5239357,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5034,0,24,8,62,24,0.047884,0.158017,-9.73004,0,-0.00319267,-0.00851379,-23.8219,41.2805,19.4906,0.281965,29.5083,0.753715,-0.0656163,0.688099,
Thu Sep 19 07:02:46 2019,5249358,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5036,0,14,20,18,62,0.100556,0.0957681,-9.68694,0.00638535,0.00106422,-0.0106422,-23.8219,41.2805,19.4906,0.594745,29.7935,0.7537,-0.0642573,0.689443,
Thu Sep 19 07:02:46 2019,5259359,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5036,0,14,20,18,62,0.129287,-0.0047884,-9.83538,0.0042569,-0.00212845,-0.0106422,-23.8219,41.2805,19.4906,0.753115,30.0809,0.752941,-0.0607304,0.692211,
Thu Sep 19 07:02:46 2019,5269360,949.347,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,2,22,8,62,28,0.215478,0.0335188,-9.65342,0.00319267,-0.0042569,-0.00532112,-23.8219,41.2805,19.4906,1.27871,30.368,0.752593,-0.0575639,0.695029,
Thu Sep 19 07:02:46 2019,5279361,949.937,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5004,2,22,8,62,28,0.047884,0.105345,-9.66779,0.00744957,-0.00212845,-0.00106422,-23.8219,41.2805,19.4906,0.283781,30.6539,0.752826,-0.0556165,0.69721,
Thu Sep 19 07:02:46 2019,5289362,949.937,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5006,0,22,8,58,30,0.177171,0.129287,-9.5816,0.00638535,-0.00106422,-0.00744957,-23.8219,41.2805,19.4906,1.05932,30.9401,0.75294,-0.0533328,0.699607,
Thu Sep 19 07:02:46 2019,5299363,949.937,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5006,0,22,8,58,30,0.143652,0.0861913,-9.59117,0.00106422,0,-0.00744957,-23.8219,41.2805,19.4906,0.858086,31.2262,0.753278,-0.0510418,0.702237,
Thu Sep 19 07:02:46 2019,5309364,949.937,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,0,14,20,20,64,0.148441,0.0383072,-9.50019,0.00957802,-0.00532112,-0.0042569,-23.8219,41.2805,19.4906,0.895174,31.5142,0.754209,-0.0470039,0.707205,
Thu Sep 19 07:02:46 2019,5319365,947.887,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5002,0,14,20,20,64,0.143652,0.0383072,-9.54808,0.00957802,0,-0.00744957,-23.8219,41.2805,19.4906,0.861958,31.7992,0.755526,-0.0460479,0.709478,
Thu Sep 19 07:02:46 2019,5329366,947.887,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5008,2,20,10,20,66,0.158017,0.148441,-9.64384,0.00212845,-0.0042569,-0.00957802,-23.8219,41.2805,19.4906,0.938725,32.0869,0.757237,-0.0423749,0.714862,
Thu Sep 19 07:02:46 2019,5339367,947.887,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5008,2,20,10,20,66,0.196325,0.00957681,-9.50977,0.00851379,-0.00319267,-0.00532112,-23.8219,41.2805,19.4906,1.18268,32.3731,0.759645,-0.0403113,0.719334,
Thu Sep 19 07:02:46 2019,5349368,947.887,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5026,0,14,20,18,60,0.0670376,0.0957681,-9.7444,0.00744957,-0.00319267,-0.0042569,-23.8219,41.2805,19.4906,0.394167,32.6595,0.762471,-0.0379771,0.724494,
Thu Sep 19 07:02:46 2019,5359369,947.887,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5026,0,14,20,18,60,0.105345,0.0383072,-9.70609,0.0042569,-0.00744957,-0.00744957,-23.8219,41.2805,19.4906,0.621835,32.9472,0.764626,-0.0345364,0.73009,
Thu Sep 19 07:02:46 2019,5369370,947.887,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5034,0,20,8,62,64,0.100556,0.0143652,-9.71088,0.00532112,-0.0042569,-0.00744957,-23.8219,41.2805,19.4906,0.593279,33.2328,0.765817,-0.0332966,0.73252,
Thu Sep 19 07:02:46 2019,5379371,950.242,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5034,0,20,8,62,64,0.191536,-0.0143652,-9.64384,0.00744957,-0.00638535,-0.00744957,-23.8219,41.2805,19.4906,1.1378,33.5199,0.766796,-0.0305755,0.73622,
Thu Sep 19 07:02:46 2019,5389372,950.242,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5038,0,8,20,16,66,0.105345,0.110133,-9.64863,0.00212845,-0.00106422,-0.00532112,-23.8219,41.2805,19.4906,0.625538,33.8048,0.768095,-0.0300168,0.738078,
Thu Sep 19 07:02:46 2019,5399373,950.242,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5038,0,8,20,16,66,0.129287,0.153229,-9.52413,0.00744957,0,-0.0106422,-23.8219,41.2805,19.4906,0.777724,34.091,0.769372,-0.0282212,0.741151,
Thu Sep 19 07:02:46 2019,5409374,950.242,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5028,0,10,20,18,60,0.153229,0.0047884,-9.73961,0.0042569,-0.00638535,-0.00106422,-23.8219,41.2805,19.4906,0.901335,34.3793,0.770546,-0.0244345,0.746111,
Thu Sep 19 07:02:46 2019,5419375,950.302,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5028,0,10,20,18,60,0.11971,0.105345,-9.55765,0.00851379,-0.00212845,-0.00638535,-23.8219,41.2805,19.4906,0.717596,34.6646,0.771823,-0.0237919,0.748031,
Thu Sep 19 07:02:46 2019,5429376,950.302,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5034,0,24,8,62,26,0.172383,0.0909797,-9.60075,0.00638535,0.00212845,-0.0106422,-23.8219,41.2805,19.4906,1.02864,34.9498,0.773254,-0.023114,0.75014,
Thu Sep 19 07:02:46 2019,5439377,950.302,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5034,0,24,8,62,26,0.191536,0,-9.54329,0.00532112,-0.00638535,-0.00744957,-23.8219,41.2805,19.4906,1.14979,35.2388,0.775349,-0.0189085,0.75644,
Thu Sep 19 07:02:46 2019,5449378,950.302,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5042,0,22,8,62,28,0.0861913,0.0814029,-9.69173,0.00851379,-0.00319267,-0,-23.8219,41.2805,19.4906,0.509534,35.5243,0.77796,-0.0181971,0.759763,
Thu Sep 19 07:02:46 2019,5459379,950.302,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5042,0,22,8,62,28,0.0430956,0.129287,-9.5816,0.00532112,0.00106422,-0.00532112,-23.8219,41.2805,19.4906,0.257701,35.8096,0.779703,-0.0177674,0.761935,
Thu Sep 19 07:02:46 2019,5469380,950.302,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5042,0,24,8,62,26,0.201113,0.0957681,-9.68215,0.00532112,0.00319267,-0.00744957,-23.8219,41.2805,19.4906,1.18995,36.0955,0.780444,-0.0167235,0.763721,
Thu Sep 19 07:02:46 2019,5479381,949.729,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5042,0,24,8,62,26,0.0814029,0.0766145,-9.4954,0.0117065,-0.0042569,-0.0106422,-23.2805,39.2889,17.9244,0.491178,36.3841,0.78113,-0.0130806,0.768049,
Thu Sep 19 07:02:46 2019,5489382,949.729,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,0,10,18,18,64,0.114922,0.0814029,-9.67257,0.00212845,-0.0042569,-0.00532112,-23.2805,39.2889,17.9244,0.68071,36.6705,0.7815,-0.0117388,0.769762,
Thu Sep 19 07:02:46 2019,5499383,949.729,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,0,10,18,18,64,0.0957681,0.0335188,-9.59596,0.00532112,-0.0042569,-0.00212845,-23.2805,39.2889,17.9244,0.571796,36.957,0.781177,-0.0104668,0.770711,
Thu Sep 19 07:02:46 2019,5509384,949.729,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,0,24,10,62,24,0.129287,0.153229,-9.63906,0.00851379,-0.00106422,-0.00532112,-23.2805,39.2889,17.9244,0.768452,37.2426,0.78038,-0.0101369,0.770243,
Thu Sep 19 07:02:46 2019,5519385,951.05,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,0,24,10,62,24,0.0957681,0.0766145,-9.63427,0.00957802,-0.0042569,-0.0042569,-23.2805,39.2889,17.9244,0.569522,37.53,0.779232,-0.0080496,0.771182,
Thu Sep 19 07:02:46 2019,5529386,951.05,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5042,0,22,8,62,24,0.0861913,0.00957681,-9.64384,0.00638535,-0.00957802,-0.00744957,-23.2805,39.2889,17.9244,0.512064,37.818,0.777523,-0.00552567,0.771997,
Thu Sep 19 07:02:46 2019,5539387,951.05,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5042,0,22,8,62,24,0.225055,-0.0191536,-9.6199,0.00638535,-0.00532112,-0.00638535,-23.2805,39.2889,17.9244,1.34018,38.1032,0.775793,-0.00581989,0.769973,
Thu Sep 19 07:02:46 2019,5549388,951.05,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5034,0,20,8,20,66,0.0526724,0.0766145,-9.63906,0.00532112,-0.00212845,-0.00319267,-23.2805,39.2889,17.9244,0.313089,38.3888,0.77459,-0.00577341,0.768816,
Thu Sep 19 07:02:46 2019,5559389,951.05,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5034,0,20,8,20,66,0.114922,0.158017,-9.7444,0.00638535,-0.00106422,-0.0042569,-23.2805,39.2889,17.9244,0.675693,38.675,0.773058,-0.00512925,0.767929,
Thu Sep 19 07:02:46 2019,5569390,951.05,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,2,22,8,62,28,0.172383,0.0861913,-9.72046,0.00212845,-0.00319267,-0.00532112,-23.2805,39.2889,17.9244,1.01598,38.9621,0.771268,-0.00364308,0.767625,
Thu Sep 19 07:02:46 2019,5579391,948.66,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,2,22,8,62,28,0.124498,0.0814029,-9.68694,0.00532112,-0.0042569,-0.00532112,-23.2805,39.2889,17.9244,0.736337,39.2489,0.769969,-0.00255938,0.76741,
Thu Sep 19 07:02:46 2019,5589392,948.66,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,2,22,8,62,26,0.129287,0.114922,-9.67257,0.00532112,-0.00319267,-0.0042569,-23.2805,39.2889,17.9244,0.76579,39.535,0.768946,-0.00214558,0.7668,
Thu Sep 19 07:02:46 2019,5599393,948.66,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,2,22,8,62,26,0.201113,0.148441,-9.6199,0.00638535,-0.00532112,-0.00851379,-23.2805,39.2889,17.9244,1.19765,39.8221,0.768377,-0.000881466,0.767495,
Thu Sep 19 07:02:46 2019,5609394,948.66,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5036,0,10,20,18,62,0.110133,-0.00957681,-9.70131,0,-0.00744957,-0.00851379,-24.9047,40.9184,18.4465,0.650418,40.1092,0.768552,0.000282364,0.768835,
Thu Sep 19 07:02:46 2019,5619395,949.216,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5036,0,10,20,18,62,0.0670376,0.0814029,-9.61033,0.00957802,-0.00319267,-0.0042569,-24.9047,40.9184,18.4465,0.399665,40.3945,0.768547,-0.000412353,0.768135,
Thu Sep 19 07:02:46 2019,5629396,949.216,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,0,10,20,18,62,0.0766145,0.124498,-9.83538,0.00212845,0.00106422,-0.00744957,-24.9047,40.9184,18.4465,0.446307,40.6797,0.767431,-0.00104266,0.766388,
Thu Sep 19 07:02:46 2019,5639397,949.216,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,0,10,20,18,62,0.143652,0.0574608,-9.60075,0.00319267,-0.0042569,-0.0042569,-24.9047,40.9184,18.4465,0.85723,40.9677,0.765541,0.00100905,0.76655,
Thu Sep 19 07:02:46 2019,5649399,949.216,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5034,0,22,8,60,66,0.124498,0.0909797,-9.69652,0.00212845,-0.00212845,-0.0042569,-24.9047,40.9184,18.4465,0.73561,41.2536,0.763655,0.000841721,0.764496,
Thu Sep 19 07:02:46 2019,5659400,949.216,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5034,0,22,8,60,66,0.177171,0.0287304,-9.62948,0.00638535,-0.00744957,-0.0042569,-24.9047,40.9184,18.4465,1.05406,41.5416,0.762239,0.0027263,0.764965,
Thu Sep 19 07:02:46 2019,5669401,949.216,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,0,20,8,60,28,0.110133,0.177171,-9.76834,0.00212845,0,-0.00744957,-24.9047,40.9184,18.4465,0.645955,41.826,0.761359,0.000938539,0.762297,
Thu Sep 19 07:02:46 2019,5679405,950.554,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5030,0,20,8,60,28,0.138864,0.143652,-9.63427,0.0106422,-0.0042569,-0.0106422,-24.9047,40.9184,18.4465,0.825777,42.1137,0.760673,0.00250733,0.76318,
Thu Sep 19 07:02:46 2019,5689406,950.554,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5016,0,22,8,62,28,0.153229,0.114922,-9.77792,0.00638535,-0.00532112,-0.00106422,-24.9047,40.9184,18.4465,0.897804,42.4004,0.760189,0.00306357,0.763253,
Thu Sep 19 07:02:46 2019,5699407,950.554,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5016,0,22,8,62,28,0.105345,0.0766145,-9.57681,0.00532112,-0.00744957,-0.00638535,-24.9047,40.9184,18.4465,0.630229,42.6875,0.759946,0.0038509,0.763797,
Thu Sep 19 07:02:46 2019,5709408,950.554,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5018,0,14,20,18,66,0.11971,-0.0191536,-9.54808,0.00532112,-0.0042569,-0.00744957,-24.9047,40.9184,18.4465,0.718315,42.9731,0.759569,0.00309957,0.762669,
Thu Sep 19 07:02:46 2019,5719409,949.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5018,0,14,20,18,66,0.0766145,0.0526724,-9.57681,0.00212845,-0.00532112,-0.00744957,-24.9047,40.9184,18.4465,0.458357,43.2599,0.75874,0.00356387,0.762304,
Thu Sep 19 07:02:46 2019,5729410,949.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5016,2,22,8,62,66,0.167594,0.0814029,-9.78271,0.00957802,-0.00532112,-0.00532112,-24.9047,40.9184,18.4465,0.981477,43.5464,0.757587,0.00368535,0.761272,
Thu Sep 19 07:02:46 2019,5739411,949.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5016,2,22,8,62,66,0.205901,0.0383072,-9.77313,0.00957802,-0.00106422,-0.00638535,-24.9047,40.9184,18.4465,1.20694,43.8316,0.757095,0.00261528,0.759711,
Thu Sep 19 07:02:46 2019,5749412,949.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5012,0,24,8,62,28,0.229843,0.114922,-9.81623,0.00319267,0,-0.00319267,-24.9047,40.9184,18.4465,1.34132,44.1178,0.758258,0.00250367,0.760762,
Thu Sep 19 07:02:46 2019,5759413,949.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5012,0,24,8,62,28,0.110133,0.047884,-9.663,0.00851379,-0.00106422,-0.00744957,-24.9047,40.9184,18.4465,0.652996,44.4046,0.760747,0.00297192,0.763719,
Thu Sep 19 07:02:46 2019,5769414,949.685,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5006,0,22,8,58,24,0.100556,0.0574608,-9.62469,0.0042569,0.00106422,-0.0042569,-24.9047,40.9184,18.4465,0.598591,44.6904,0.763215,0.0025156,0.765731,
Thu Sep 19 07:02:46 2019,5779415,949.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5006,0,22,8,58,24,0.129287,0.158017,-9.85932,0.00638535,-0.0042569,-0.00532112,-24.9047,40.9184,18.4465,0.751286,44.9784,0.765048,0.00412942,0.769178,
Thu Sep 19 07:02:46 2019,5789416,949.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5014,2,20,8,24,62,0.158017,0.153229,-9.56244,0.00638535,-0.00212845,-0.00532112,-24.9047,40.9184,18.4465,0.946715,45.2643,0.766714,0.00354964,0.770263,
Thu Sep 19 07:02:46 2019,5799417,949.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5014,2,20,8,24,62,0.0622492,0.0335188,-9.72046,0.00957802,-0.0042569,-0.00319267,-24.9047,40.9184,18.4465,0.366914,45.5514,0.768185,0.00417303,0.772358,
Thu Sep 19 07:02:46 2019,5809418,949.008,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5018,0,14,20,16,66,0.205901,0.0814029,-9.69652,0.00212845,-0.00532112,-0.00638535,-24.9047,40.9184,18.4465,1.21647,45.8382,0.769366,0.00443777,0.773804,
Thu Sep 19 07:02:46 2019,5819419,948,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,5018,0,14,20,16,66,0.167594,0.124498,-9.77792,0.00106422,-0.0042569,-0.00638535,-24.9047,40.9184,18.4465,0.981958,46.1244,0.771111,0.0040758,0.775187,
