today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG
Thu Sep 19 06:31:22 2019,19346675,946.462,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,8,18,20,66,-7.56089,-1.73819,-7.40287,-0.00638535,0.305432,-0.042569,11.0086,46.1689,29.41,-45.6051,433.638,
Thu Sep 19 06:31:22 2019,19356676,946.462,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,8,18,20,66,-7.50343,-1.76692,-7.48906,-0.0117065,0.409726,-0.0351194,11.0086,46.1689,29.41,-45.0549,433.895,
Thu Sep 19 06:31:22 2019,19366677,946.462,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,10,62,66,-7.28795,-1.97282,-7.48906,-0.0234129,0.512956,-0.0361836,11.0086,46.1689,29.41,-44.2203,434.152,
Thu Sep 19 06:31:22 2019,19376678,945.671,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,10,62,66,-7.27837,-1.88663,-7.48906,-0.0319267,0.607672,-0.0361836,11.0086,46.1689,29.41,-44.1826,434.411,
Thu Sep 19 06:31:22 2019,19386679,945.671,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,20,20,20,66,-7.29274,-1.76692,-7.36456,-0.0372479,0.70026,-0.0351194,11.0086,46.1689,29.41,-44.7193,434.671,
Thu Sep 19 06:31:22 2019,19396680,945.671,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,20,20,20,66,-7.03416,-1.68552,-7.4316,-0.0393763,0.782205,-0.0372479,11.0086,46.1689,29.41,-43.4263,434.934,
Thu Sep 19 06:31:22 2019,19406681,945.671,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,10,20,18,62,-6.88572,-1.84354,-7.16824,-0.0446974,0.852444,-0.0297983,11.0086,46.1689,29.41,-43.8484,435.2,
Thu Sep 19 06:31:22 2019,19416682,945.15,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,10,20,18,62,-7.03895,-1.91057,-6.93361,-0.0436332,0.909912,-0.0234129,11.0086,46.1689,29.41,-45.432,435.47,
Thu Sep 19 06:31:22 2019,19426683,945.15,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4980,0,22,8,62,24,-7.00065,-1.73819,-7.18739,-0.0553397,0.980151,-0.0234129,11.0086,46.1689,29.41,-44.2459,435.737,
Thu Sep 19 06:31:22 2019,19436684,945.15,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4980,0,22,8,62,24,-6.59363,-1.69988,-7.36935,-0.0500185,1.04826,-0.00851379,11.0086,46.1689,29.41,-41.8202,436.004,
Thu Sep 19 06:31:22 2019,19446685,945.15,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,24,8,62,26,-6.52659,-1.82917,-7.45554,-0.0564039,1.11318,0.00319267,11.0086,46.1689,29.41,-41.199,436.271,
Thu Sep 19 06:31:22 2019,19456686,945.15,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,24,8,62,26,-6.57448,-1.79565,-7.54652,-0.071303,1.16426,0.00851379,11.0086,46.1689,29.41,-41.0622,436.543,
Thu Sep 19 06:31:22 2019,19466687,945.15,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4960,0,24,8,58,24,-6.50744,-1.78607,-7.60877,-0.0734315,1.22279,0.0106422,11.0086,46.1689,29.41,-40.5389,436.813,
Thu Sep 19 06:31:22 2019,19476688,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4960,0,24,8,58,24,-6.12916,-1.73819,-7.83383,-0.0776884,1.28026,0.0170276,11.0086,46.1689,29.41,-38.0395,437.083,
Thu Sep 19 06:31:22 2019,19486689,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,22,8,60,24,-5.99508,-1.75256,-7.72369,-0.0915233,1.3207,0.0170276,11.0086,46.1689,29.41,-37.8184,437.358,
Thu Sep 19 06:31:22 2019,19496690,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,22,8,60,24,-5.9472,-1.79086,-7.66145,-0.0979086,1.37711,0.0170276,11.0086,46.1689,29.41,-37.8204,437.628,
Thu Sep 19 06:31:22 2019,19506691,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,22,8,62,66,-5.7796,-1.91536,-7.54174,-0.116,1.41116,0.0223487,11.0086,46.1689,29.41,-37.4648,437.905,
Thu Sep 19 06:31:22 2019,19516692,946.644,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,22,8,62,66,-5.42526,-1.8579,-7.53695,-0.134092,1.44415,0.032991,11.0086,46.1689,29.41,-35.7472,438.182,
Thu Sep 19 06:31:22 2019,19526693,946.644,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,62,24,-5.47793,-1.60412,-7.60877,-0.146863,1.47076,0.0404405,11.0086,46.1689,29.41,-35.752,438.461,
Thu Sep 19 06:31:22 2019,19536694,946.644,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,62,24,-5.2864,-1.75734,-7.59441,-0.155377,1.47821,0.0457616,11.0086,46.1689,29.41,-34.8415,438.745,
Thu Sep 19 06:31:22 2019,19546695,946.644,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,10,20,18,66,-5.13796,-1.55144,-8.05888,-0.172404,1.50481,0.0415047,11.0086,46.1689,29.41,-32.5197,439.024,
Thu Sep 19 06:31:22 2019,19556696,946.644,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,10,20,18,66,-4.91769,-1.37906,-8.12113,-0.17879,1.50907,0.0340552,11.0086,46.1689,29.41,-31.1967,439.309,
Thu Sep 19 06:31:22 2019,19566697,946.644,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,20,18,64,-4.82671,-1.22583,-8.10198,-0.190496,1.50907,0.0308625,4.15078,46.5311,28.0178,-30.7842,439.596,
Thu Sep 19 06:31:22 2019,19576698,946.783,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,10,20,18,64,-4.86981,-1.17795,-8.53294,-0.188368,1.53887,0.0340552,4.15078,46.5311,28.0178,-29.7137,439.874,
Thu Sep 19 06:31:22 2019,19586699,946.783,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,22,20,18,62,-4.44364,-1.14922,-8.08282,-0.189432,1.5527,0.0266056,4.15078,46.5311,28.0178,-28.8004,440.156,
Thu Sep 19 06:31:22 2019,19596700,946.783,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,22,20,18,62,-4.25689,-1.47004,-8.1355,-0.180918,1.56973,0.0319267,4.15078,46.5311,28.0178,-27.6208,440.438,
Thu Sep 19 06:31:22 2019,19606701,946.783,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,24,8,62,66,-4.18506,-1.54187,-8.011,-0.194753,1.57931,0.0383121,4.15078,46.5311,28.0178,-27.5833,440.722,
Thu Sep 19 06:31:22 2019,19616702,947.166,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,24,8,62,66,-4.43406,-1.22104,-8.10198,-0.190496,1.59527,0.0404405,4.15078,46.5311,28.0178,-28.6911,441.004,
Thu Sep 19 06:31:22 2019,19626703,947.166,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,14,18,20,62,-4.34308,-1.04387,-8.45632,-0.169212,1.61017,0.0297983,4.15078,46.5311,28.0178,-27.1846,441.286,
Thu Sep 19 06:31:22 2019,19636704,947.166,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4930,0,14,18,20,62,-4.00789,-1.2785,-8.38449,-0.160698,1.59846,0.0383121,4.15078,46.5311,28.0178,-25.5484,441.576,
Thu Sep 19 06:31:22 2019,19646705,947.166,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,24,8,18,62,-3.72059,-1.33596,-8.48984,-0.146863,1.58037,0.0457616,4.15078,46.5311,28.0178,-23.665,441.867,
Thu Sep 19 06:31:22 2019,19656706,947.166,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,24,8,18,62,-3.8403,-1.15879,-8.61434,-0.137285,1.56015,0.0553397,4.15078,46.5311,28.0178,-24.0275,442.159,
Thu Sep 19 06:31:22 2019,19666707,947.166,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,22,8,66,26,-3.87382,-1.13485,-8.52336,-0.124514,1.53568,0.0532112,4.15078,46.5311,28.0178,-24.4415,442.453,
Thu Sep 19 06:31:22 2019,19676708,945.219,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4994,0,22,8,66,26,-3.58173,-1.06781,-8.77714,-0.102166,1.53035,0.0436332,4.15078,46.5311,28.0178,-22.1991,442.741,
Thu Sep 19 06:31:22 2019,19686709,945.219,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4956,0,24,20,16,62,-3.25611,-1.20668,-8.80587,-0.0862022,1.51226,0.042569,-3.97031,44.9016,26.7996,-20.2927,443.033,
Thu Sep 19 06:31:22 2019,19696710,945.219,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4956,0,24,20,16,62,-3.14119,-1.33118,-8.96868,-0.106422,1.45799,0.00851379,-3.97031,44.9016,26.7996,-19.3023,443.335,
Thu Sep 19 06:31:22 2019,19706711,945.219,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4986,0,22,8,62,26,-3.16035,-1.46046,-8.64307,-0.0638535,1.425,0.0234129,-3.97031,44.9016,26.7996,-20.085,443.631,
Thu Sep 19 06:31:22 2019,19716712,944.594,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4986,0,22,8,62,26,-3.03106,-1.05345,-8.87291,-0.0542754,1.40052,0.0234129,-3.97031,44.9016,26.7996,-18.8606,443.924,
Thu Sep 19 06:31:22 2019,19726713,944.594,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,22,8,62,66,-2.77727,-1.21147,-8.85376,-0.0659819,1.37179,0.0180918,-3.97031,44.9016,26.7996,-17.4158,444.219,
Thu Sep 19 06:31:22 2019,19736714,944.594,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,22,8,62,66,-2.67672,-1.30245,-8.76278,-0.0670461,1.35795,0.0159634,-3.97031,44.9016,26.7996,-16.9861,444.509,
Thu Sep 19 06:31:22 2019,19746715,944.594,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,8,8,62,26,-2.49476,-1.05824,-8.80109,-0.0723673,1.33454,0.00319267,-3.97031,44.9016,26.7996,-15.8259,444.802,
Thu Sep 19 06:31:22 2019,19756716,944.594,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,8,8,62,26,-2.34632,-1.14443,-8.77236,-0.080881,1.33347,0.0138349,-3.97031,44.9016,26.7996,-14.9742,445.089,
Thu Sep 19 06:31:22 2019,19766717,944.594,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,22,8,62,24,-2.19788,-1.09654,-8.91122,-0.0776884,1.34837,-0,-3.97031,44.9016,26.7996,-13.855,445.371,
Thu Sep 19 06:31:22 2019,19776718,946.201,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,22,8,62,24,-1.71425,-1.22104,-8.77236,-0.0925875,1.32815,-0.00212845,-3.97031,44.9016,26.7996,-11.0571,445.664,
Thu Sep 19 06:31:22 2019,19786719,946.201,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,14,22,16,66,-1.58496,-1.0726,-8.90164,-0.0989729,1.3058,-0.0106422,-3.97031,44.9016,26.7996,-10.0959,445.957,
Thu Sep 19 06:31:22 2019,19796720,946.201,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,14,22,16,66,-1.9393,-1.21625,-8.64307,-0.105358,1.31325,-0.0212845,-3.97031,44.9016,26.7996,-12.6464,446.241,
Thu Sep 19 06:31:22 2019,19806721,946.201,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,12,20,16,64,-1.73819,-1.30723,-8.78672,-0.0925875,1.28239,-0.0276698,-3.97031,44.9016,26.7996,-11.1898,446.536,
Thu Sep 19 06:31:22 2019,19816722,947.027,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,12,20,16,64,-1.41258,-1.33118,-8.68616,-0.101101,1.28558,-0.032991,-12.9938,45.2637,22.623,-9.23682,446.822,
Thu Sep 19 06:31:22 2019,19826723,947.027,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,10,8,62,24,-1.63285,-1.18752,-8.52815,-0.111744,1.26536,-0.0489543,-12.9938,45.2637,22.623,-10.839,447.114,
Thu Sep 19 06:31:22 2019,19836724,947.027,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,10,8,62,24,-1.38385,-1.11091,-8.96389,-0.100037,1.25366,-0.0415047,-12.9938,45.2637,22.623,-8.77607,447.404,
Thu Sep 19 06:31:22 2019,19846725,947.027,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,10,62,26,-1.23541,-1.19231,-8.88728,-0.0893948,1.26217,-0.0297983,-12.9938,45.2637,22.623,-7.9139,447.688,
Thu Sep 19 06:31:22 2019,19856726,947.027,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,10,62,26,-1.35033,-1.47483,-8.94953,-0.094716,1.26643,-0.0202203,-12.9938,45.2637,22.623,-8.58024,447.973,
Thu Sep 19 06:31:22 2019,19866727,947.027,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4984,0,14,20,62,66,-1.26414,-1.26893,-9.15064,-0.101101,1.25898,-0.0255414,-12.9938,45.2637,22.623,-7.86549,448.262,
Thu Sep 19 06:31:22 2019,19876728,946.418,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4984,0,14,20,62,66,-0.919373,-1.25935,-9.14106,-0.0936517,1.24408,-0.0170276,-12.9938,45.2637,22.623,-5.74328,448.552,
Thu Sep 19 06:31:22 2019,19886729,946.418,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,24,8,62,66,-0.718261,-1.26414,-9.42358,-0.0872664,1.23982,-0.0117065,-12.9938,45.2637,22.623,-4.35863,448.84,
Thu Sep 19 06:31:22 2019,19896730,946.418,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4992,0,24,8,62,66,-0.895431,-1.23062,-9.25119,-0.0957802,1.25685,-0.0117065,-12.9938,45.2637,22.623,-5.52849,449.122,
Thu Sep 19 06:31:22 2019,19906731,946.418,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4956,0,24,8,60,64,-0.617704,-1.28329,-9.29429,-0.108551,1.25685,-0.0106422,-12.9938,45.2637,22.623,-3.80232,449.408,
Thu Sep 19 06:31:22 2019,19916732,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4956,0,24,8,60,64,-0.23942,-1.14922,-9.21289,-0.114936,1.2494,-0.00319267,-12.9938,45.2637,22.623,-1.48864,449.697,
Thu Sep 19 06:31:22 2019,19926733,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,8,62,24,-0.167594,-0.933739,-9.19852,-0.116,1.24301,-0.00744957,-12.9938,45.2637,22.623,-1.0438,449.985,
Thu Sep 19 06:31:22 2019,19936734,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,8,62,24,-0.0861913,-1.0343,-9.29429,-0.126643,1.22599,-0.0244772,-12.9938,45.2637,22.623,-0.531322,450.276,
Thu Sep 19 06:31:22 2019,19946735,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,16,20,20,62,0.335188,-0.991199,-9.09318,-0.150056,1.21641,-0.0351194,-12.9938,45.2637,22.623,2.11105,450.566,
Thu Sep 19 06:31:22 2019,19956736,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4936,0,16,20,20,62,0.488417,-0.919373,-9.10754,-0.162826,1.21854,-0.0383121,-12.9938,45.2637,22.623,3.06971,450.852,
Thu Sep 19 06:31:22 2019,19966737,945.567,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,62,24,0.737414,-0.981623,-9.25119,-0.175597,1.21534,-0.0372479,-12.9938,45.2637,22.623,4.55742,451.139,
Thu Sep 19 06:31:22 2019,19976738,946.088,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,24,10,62,24,0.847547,-1.1157,-9.26556,-0.184111,1.19619,-0.0468259,-12.9938,45.2637,22.623,5.22647,451.431,
Thu Sep 19 06:31:22 2019,19986739,946.088,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,20,8,62,24,0.78051,-1.26893,-9.39485,-0.202203,1.16533,-0.0478901,-12.9938,45.2637,22.623,4.74915,451.726,
Thu Sep 19 06:31:22 2019,19996740,946.088,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,20,8,62,24,0.742203,-1.15401,-9.4954,-0.21923,1.15149,-0.0372479,-12.9938,45.2637,22.623,4.46941,452.017,
Thu Sep 19 06:31:22 2019,20006741,946.088,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,10,18,18,64,0.823605,-1.0343,-9.57681,-0.234129,1.12063,-0.0489543,-12.9938,45.2637,22.623,4.91535,452.312,
Thu Sep 19 06:31:22 2019,20016742,946.679,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,10,18,18,64,1.00556,-0.991199,-9.47146,-0.249028,1.10786,-0.0393763,-12.9938,45.2637,22.623,6.06027,452.602,
Thu Sep 19 06:31:22 2019,20026743,946.679,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,22,10,62,62,0.972046,-0.914585,-9.47625,-0.255414,1.07912,-0.0319267,-12.9938,45.2637,22.623,5.85675,452.897,
Thu Sep 19 06:31:22 2019,20036744,946.679,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,22,10,62,62,1.20189,-0.756568,-9.55287,-0.26712,1.06316,-0.0478901,-12.9938,45.2637,22.623,7.17097,453.188,
Thu Sep 19 06:31:22 2019,20046745,946.679,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,10,20,18,62,1.47962,-0.770933,-9.47146,-0.27457,1.05039,-0.0404405,-12.9938,45.2637,22.623,8.8789,453.478,
Thu Sep 19 06:31:22 2019,20056746,946.679,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,10,20,18,62,1.68073,-0.737414,-9.49062,-0.273506,1.03336,-0.0383121,-12.9938,45.2637,22.623,10.0426,453.769,
Thu Sep 19 06:31:22 2019,20066747,946.679,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,62,24,1.80044,-0.775721,-9.29429,-0.276698,1.0174,-0.0532112,-12.9938,45.2637,22.623,10.9632,454.06,
Thu Sep 19 06:31:22 2019,20076748,945.115,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,62,24,1.95367,-0.790087,-9.10275,-0.280955,0.999307,-0.0532112,-12.9938,45.2637,22.623,12.1133,454.352,
Thu Sep 19 06:31:22 2019,20086749,945.115,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,22,8,16,62,1.99198,-0.794875,-9.10754,-0.283084,0.985472,-0.0542754,-12.9938,45.2637,22.623,12.3373,454.642,
Thu Sep 19 06:31:22 2019,20096750,945.115,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4982,0,22,8,16,62,1.95846,-0.794875,-9.27514,-0.279891,0.973765,-0.0542754,-12.9938,45.2637,22.623,11.923,454.932,
Thu Sep 19 06:31:22 2019,20106751,945.115,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4984,0,22,8,60,26,1.91057,-0.588974,-9.45231,-0.278827,0.966316,-0.0542754,-12.9938,45.2637,22.623,11.4271,455.221,
Thu Sep 19 06:31:22 2019,20116752,947.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4984,0,22,8,60,26,2.20267,-0.459687,-9.37569,-0.279891,0.968444,-0.0468259,-12.9938,45.2637,22.623,13.221,455.507,
Thu Sep 19 06:31:22 2019,20126753,947.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,22,8,60,64,2.45166,-0.320823,-9.54808,-0.264992,0.96738,-0.0468259,-12.9938,45.2637,22.623,14.4008,455.794,
Thu Sep 19 06:31:22 2019,20136754,947.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,22,8,60,64,2.43251,-0.584185,-9.24641,-0.243707,0.973765,-0.0340552,-12.9938,45.2637,22.623,14.7392,456.078,
Thu Sep 19 06:31:22 2019,20146755,947.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,10,62,24,2.40857,-0.68953,-9.12191,-0.230937,0.973765,-0.032991,-12.9938,45.2637,22.623,14.7909,456.365,
Thu Sep 19 06:31:22 2019,20156756,947.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,10,62,24,2.48039,-0.474052,-9.09318,-0.216038,0.969508,-0.0319267,-12.9938,45.2637,22.623,15.2577,456.652,
Thu Sep 19 06:31:22 2019,20166757,947.148,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,60,24,2.47082,-0.392649,-9.29908,-0.185175,0.974829,-0.0180918,-12.9938,45.2637,22.623,14.88,456.937,
Thu Sep 19 06:31:22 2019,20176758,946.783,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4938,0,22,8,60,24,2.38941,-0.416591,-9.03093,-0.156441,0.984407,-0.00851379,-12.9938,45.2637,22.623,14.8198,457.221,
Thu Sep 19 06:31:22 2019,20186759,946.783,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,20,62,2.55701,-0.3304,-9.13148,-0.136221,0.983343,-0.00319267,-12.9938,45.2637,22.623,15.6434,457.508,
Thu Sep 19 06:31:22 2019,20196760,946.783,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,10,20,20,62,2.74854,-0.392649,-9.1267,-0.105358,0.984407,0.00532112,-12.9938,45.2637,22.623,16.7599,457.794,
Thu Sep 19 06:31:22 2019,20206761,946.783,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,24,8,62,24,2.87304,-0.287304,-8.87291,-0.080881,0.976958,0.00851379,-12.9938,45.2637,22.623,17.9419,458.083,
Thu Sep 19 06:31:22 2019,20216762,946.844,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4946,0,24,8,62,24,3.15077,-0.186748,-8.86812,-0.0606608,0.974829,0.0170276,-12.9938,45.2637,22.623,19.5597,458.37,
Thu Sep 19 06:31:22 2019,20226763,946.844,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,14,20,16,62,3.32794,-0.0957681,-8.90164,-0.0266056,0.960995,0.0148991,-12.9938,45.2637,22.623,20.4986,458.66,
Thu Sep 19 06:31:22 2019,20236764,946.844,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,14,20,16,62,3.29442,-0.172383,-8.69095,0.00532112,0.964187,0.00106422,-12.9938,45.2637,22.623,20.7599,458.946,
Thu Sep 19 06:31:22 2019,20246765,946.844,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,10,62,62,3.41892,-0.244209,-8.81545,0.0148991,0.954609,-0.00744957,-12.9938,45.2637,22.623,21.1979,459.235,
Thu Sep 19 06:31:22 2019,20256766,946.844,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4942,0,24,10,62,62,3.48596,-0.21069,-8.72447,0.0415047,0.950352,-0.0042569,-12.9938,45.2637,22.623,21.7797,459.522,
Thu Sep 19 06:31:22 2019,20266767,946.844,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,24,20,18,62,3.42371,-0.292093,-8.89685,0.0595966,0.945031,-0.0042569,-12.9938,45.2637,22.623,21.0479,459.81,
Thu Sep 19 06:31:22 2019,20276768,946.783,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4948,0,24,20,18,62,3.39977,-0.440533,-8.7532,0.0702388,0.93971,-0.00638535,-12.9938,45.2637,22.623,21.2263,460.098,
Thu Sep 19 06:31:22 2019,20286769,946.783,0,0,0,0,0,0,-71.0798,-71.0798,-0.376995,-426.479,-1.777,-1.777,4940,0,24,8,62,24,3.73017,-0.502782,-9.05966,0.0798168,0.938646,-0.0159634,-12.9938,45.2637,22.623,22.3786,460.385,
