today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],time,angDes,angAct,rateDes,rateDes_f,Kp1D,Kp2D,Kp1,Kp2,mRac
Sun Sep 23 20:21:53 2018,253079773,682.967,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5122,9996,48,18,48,956,10.2185,-1.46525,26.997,2.18698,-0.282019,-0.44591,16.1367,66.4125,37.8094,253.08,-1.90735e-06,-17.1857,12.9296,3.2892,-0.0187229,-0.00385872,-3.50423,0.38186,-17.0468,
Sun Sep 23 20:21:53 2018,253089774,682.967,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5122,9996,48,18,48,956,15.8688,-0.713472,-3.73495,-0.238386,-0.481029,-0.268185,16.1367,66.4125,37.8094,253.09,-1.90735e-06,-16.7135,12.5743,3.2898,0.00241185,0.00138673,-3.5042,0.381874,-2.86181,
Sun Sep 23 20:21:53 2018,253099775,682.967,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5106,9794,48,8,118,872,3.29442,-15.0835,7.26401,0.827967,0.107487,0.0638535,16.1367,66.4125,37.8094,253.1,-1.90735e-06,-15.627,11.757,3.29049,-0.000841237,0.00414889,-3.50421,0.381915,5.32552,
Sun Sep 23 20:21:53 2018,253109776,682.967,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5106,9794,48,8,118,872,-18.6221,31.8812,-55.9812,4.51018,0.319267,-0.229872,16.1367,66.4125,37.8094,253.11,-1.90735e-06,-14.2471,10.7188,3.29127,0.00203953,0.00264035,-3.50419,0.381942,1.19259,
Sun Sep 23 20:21:53 2018,253119777,684.166,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5146,9996,48,8,74,952,-7.63271,28.922,-21.8638,5.13914,-0.472516,-0.67259,16.1367,66.4125,37.8094,253.12,-1.90735e-06,-12.1794,9.1631,3.2921,-0.00549376,-0.00111614,-3.50424,0.38193,-12.3051,
Sun Sep 23 20:21:53 2018,253129778,684.166,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5146,9996,48,8,74,952,9.02614,9.06924,3.76847,5.76171,-0.102166,-0.659819,16.1367,66.4125,37.8094,253.13,-1.90735e-06,-10.098,7.59721,3.29299,-0.00948759,-0.00140256,-3.50434,0.381916,-15.1078,
Sun Sep 23 20:21:53 2018,253139779,684.166,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5102,9858,48,18,122,884,6.4835,-9.64863,21.5909,4.20794,-0.474644,-0.0223487,16.1367,66.4125,37.8094,253.14,-1.90735e-06,-8.176,6.15119,3.29392,-0.0142187,-0.00151798,-3.50448,0.381901,-17.8427,
Sun Sep 23 20:21:53 2018,253149783,684.166,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5102,9858,48,18,122,884,12.8904,-11.157,-17.9661,0.35013,-0.351194,0.577874,16.1367,66.4125,37.8094,253.15,-1.90735e-06,-6.14473,4.62297,3.29488,-0.00384213,-0.000422107,-3.50452,0.381897,-12.9813,
Sun Sep 23 20:21:53 2018,253159784,684.166,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9996,48,8,100,926,-6.30633,-27.155,3.24654,2.53817,0.326717,0.277763,16.1367,66.4125,37.8094,253.16,-1.90735e-06,-4.19297,3.15457,3.29584,0.00103138,0.000929244,-3.50451,0.381906,-0.0222836,
Sun Sep 23 20:21:53 2018,253169785,684.166,1518,1514,1484,1514,1088,1514,0.18779,-7.62939e-06,0.750704,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9996,48,8,100,926,-3.86903,10.5201,-43.0765,1.80918,-0.323524,0.136221,16.1367,66.4125,37.8094,253.17,-1.90735e-06,-1.92262,1.44648,3.2968,0.00192552,0.000109733,-3.50449,0.381907,-8.34259,
Sun Sep 23 20:21:53 2018,253179786,684.105,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,48,18,82,952,1.80523,4.07014,-22.1751,2.06672,-0.419304,0.124514,16.1367,66.4125,37.8094,253.18,-1.90735e-06,-0.160323,0.120354,3.29773,0.00269306,1.79153e-05,-3.50446,0.381908,-6.29424,
Sun Sep 23 20:21:53 2018,253189787,684.105,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5128,9996,48,18,82,952,1.93451,-9.04051,-15.2415,2.95535,-0.502314,0.0266056,16.1367,66.4125,37.8094,253.19,-1.90735e-06,1.77209,-1.33323,3.29863,0.00254601,-0.000164242,-3.50444,0.381906,-7.75187,
Sun Sep 23 20:21:53 2018,253199788,684.105,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,18,72,968,4.90811,-7.66145,-21.0929,2.3828,-0.620443,0.0627892,16.1367,66.4125,37.8094,253.2,-1.90735e-06,3.56282,-2.68048,3.29948,0.00101702,-9.22432e-05,-3.50443,0.381905,-11.3805,
Sun Sep 23 20:21:53 2018,253209789,684.105,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,18,72,968,13.8289,-25.5749,11.315,2.12632,-0.375671,-0.124514,16.1367,66.4125,37.8094,253.21,-1.90735e-06,5.06874,-3.81346,3.30027,0.00218615,-0.000349873,-3.50441,0.381902,-9.80666,
Sun Sep 23 20:21:53 2018,253219790,682.828,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5148,9996,48,18,58,968,5.68383,-18.5551,-25.3354,0.452295,-0.268185,0.0308625,16.1367,66.4125,37.8094,253.22,-1.90735e-06,6.42511,-4.83392,3.30098,0.00249771,-0.000567822,-3.50438,0.381896,-9.29749,
Sun Sep 23 20:21:53 2018,253229791,682.828,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5148,9996,48,18,58,968,8.8777,-15.9214,-12.2918,-0.2469,-0.221359,-0.0042569,16.1367,66.4125,37.8094,253.23,-1.90735e-06,6.72663,-5.06076,3.30162,0.00128873,-0.00144197,-3.50437,0.381881,-3.51762,
Sun Sep 23 20:21:53 2018,253239792,682.828,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,18,58,980,7.83862,-3.41892,-10.9367,-0.609801,-0.17134,0.128771,16.1367,66.4125,37.8094,253.24,-1.90735e-06,6.93212,-5.21537,3.30216,-0.000876264,-0.00185097,-3.50438,0.381863,-1.12632,
Sun Sep 23 20:21:53 2018,253249793,682.828,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,18,58,980,-0.766145,-3.72059,-0.234632,-0.677911,0.0691746,0.238386,16.1367,66.4125,37.8094,253.25,-1.90735e-06,6.81729,-5.12898,3.30262,-0.0023858,-0.00200667,-3.5044,0.381843,0.178522,
Sun Sep 23 20:21:53 2018,253259794,682.828,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5170,9996,48,18,2,1090,-5.81312,-10.3382,-5.43005,-2.18485,-0.0851379,0.384185,16.1367,66.4125,37.8094,253.26,-1.90735e-06,6.68643,-5.03052,3.303,-0.0026987,-0.00200261,-3.50443,0.381823,0.454922,
Sun Sep 23 20:21:53 2018,253269795,682.828,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5170,9996,48,18,2,1090,0.905008,-21.7872,-9.94073,-2.85957,-0.358644,0.184111,16.1367,66.4125,37.8094,253.27,-1.90735e-06,6.07638,-4.57155,3.30329,-0.0119908,-0.00250893,-3.50455,0.381798,5.91151,
Sun Sep 23 20:21:53 2018,253279796,684.609,1518,1515,1485,1514,1088,1514,0.18779,0.0469437,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9832,48,18,122,874,7.28795,-11.1426,5.25288,-2.9032,0.439525,0.207524,16.1367,66.4125,37.8094,253.28,-1.90735e-06,4.96061,-3.7321,3.30351,-0.0176238,-0.00230013,-3.50472,0.381775,8.59718,
Sun Sep 23 20:21:53 2018,253289797,684.609,1518,1515,1485,1514,1088,1514,0.18779,0.0469437,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5116,9832,48,18,122,874,2.39899,-10.5249,16.0028,-1.64848,0.319267,0.0798168,16.1367,66.4125,37.8094,253.29,-1.90735e-06,3.65572,-2.75037,3.30366,-0.0180198,-0.00170712,-3.5049,0.381758,9.12547,
Sun Sep 23 20:21:53 2018,253299798,684.609,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5118,9996,48,18,96,918,-4.60166,-1.64242,-19.7426,-2.50199,0.208588,0.0734315,16.1367,66.4125,37.8094,253.3,-1.90735e-06,2.11147,-1.58856,3.30374,-0.00816366,-0.000786689,-3.50498,0.38175,5.17148,
Sun Sep 23 20:21:53 2018,253309799,684.609,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5118,9996,48,18,96,918,-12.8569,3.1364,-36.7223,-3.01388,0.2469,0.286276,16.1367,66.4125,37.8094,253.31,-1.90735e-06,0.48511,-0.364972,3.30378,-0.014526,-0.000211895,-3.50513,0.381748,8.63048,
Sun Sep 23 20:21:53 2018,253319800,683.618,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5122,9996,64,18,82,956,-11.5736,3.40455,-27.835,-1.81982,0.266056,-0.0159634,16.1367,66.4125,37.8094,253.32,-1.90735e-06,-1.3606,1.02364,3.30378,-0.0190407,0.000646703,-3.50532,0.381754,10.9554,
Sun Sep 23 20:21:53 2018,253329801,683.618,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5122,9996,64,18,82,956,-5.46836,1.1971,12.0524,0.670461,0.20646,-0.339488,16.1367,66.4125,37.8094,253.33,-1.90735e-06,-3.07766,2.31547,3.30376,-0.00932401,0.00118635,-3.50541,0.381766,7.2632,
Sun Sep 23 20:21:53 2018,253339802,683.618,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,18,66,976,-4.53941,26.3937,-14.959,-0.0851379,0.0744957,-0.317139,16.1367,66.4125,37.8094,253.34,-1.90735e-06,-4.12205,3.10121,3.30372,0.0017655,0.000816631,-3.5054,0.381774,-1.16627,
Sun Sep 23 20:21:53 2018,253349803,683.618,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,18,66,976,8.1738,-22.2565,42.9041,-2.20401,-0.23945,-0.138349,16.1367,66.4125,37.8094,253.35,-1.90735e-06,-5.55003,4.17555,3.30369,-0.000288518,0.00141502,-3.5054,0.381788,1.89262,
Sun Sep 23 20:21:53 2018,253359804,683.618,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,8,56,982,3.70622,-31.5652,14.3604,-4.07172,0.345873,0.173469,16.1367,66.4125,37.8094,253.36,-1.90735e-06,-6.51406,4.90084,3.30366,-0.012139,0.00269922,-3.50552,0.381815,9.59741,
Sun Sep 23 20:21:53 2018,253369805,683.618,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,8,56,982,-20.8966,21.5765,-62.4791,-0.428882,0.0979086,-0.253285,16.1367,66.4125,37.8094,253.37,-1.90735e-06,-7.79474,5.86436,3.30365,-0.0300305,0.00432518,-3.50582,0.381859,16.5141,
Sun Sep 23 20:21:53 2018,253379806,683.61,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5130,9996,48,18,54,990,-8.59518,27.9499,-24.1862,3.52684,0.188368,-0.978022,16.1367,66.4125,37.8094,253.38,-1.90735e-06,-8.05197,6.05788,3.30366,-0.00160082,0.00226113,-3.50584,0.381881,3.81698,
Sun Sep 23 20:21:53 2018,253389807,683.61,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5130,9996,48,18,54,990,15.4905,-6.45956,9.63427,-0.769434,-0.516149,-0.689617,16.1367,66.4125,37.8094,253.39,-1.90735e-06,-7.99621,6.01593,3.3037,-0.000786964,-0.000134237,-3.50584,0.38188,-10.0672,
Sun Sep 23 20:21:53 2018,253399808,683.61,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5080,9630,48,8,132,862,-3.16035,2.48518,0.991199,-2.28808,-0.0361836,0.0148991,16.1367,66.4125,37.8094,253.4,-1.90735e-06,-7.86898,5.9202,3.30377,-0.00313406,0.00241142,-3.50588,0.381904,4.95849,
Sun Sep 23 20:21:53 2018,253409809,683.61,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5080,9630,48,8,132,862,-26.5182,25.5126,-10.8601,5.42009,0.724737,-0.647048,16.1367,66.4125,37.8094,253.41,-1.90735e-06,-7.81498,5.87958,3.30386,-0.0127948,0.00328783,-3.506,0.381937,10.2677,
Sun Sep 23 20:21:53 2018,253419810,684.435,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5138,9996,48,8,70,970,-5.5737,21.9644,-2.36547,4.48358,-0.0819453,-1.06529,16.1367,66.4125,37.8094,253.42,-1.90735e-06,-6.479,4.87446,3.30397,-0.0114696,-0.0010315,-3.50612,0.381927,-17.1418,
Sun Sep 23 20:21:53 2018,253429812,684.435,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5138,9996,48,8,70,970,6.95276,-1.01993,32.5755,1.43032,-0.29479,-0.611929,16.1367,66.4125,37.8094,253.43,-1.90735e-06,-5.87226,4.41798,3.3041,-0.00528828,-0.00052109,-3.50617,0.381921,-14.0329,
Sun Sep 23 20:21:53 2018,253439813,684.435,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5100,9964,48,18,116,894,6.21535,-10.5776,35.53,-0.548075,0.292662,0.120257,16.1367,66.4125,37.8094,253.44,-1.90735e-06,-5.17948,3.89676,3.30424,0.0026803,0.000730222,-3.50614,0.381929,-3.52661,
Sun Sep 23 20:21:53 2018,253449814,684.435,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5100,9964,48,18,116,894,-11.6023,18.7035,-58.5957,0.0872664,0.0670461,0.395891,16.1367,66.4125,37.8094,253.45,-1.90735e-06,-4.67749,3.5191,3.30438,-0.00211144,0.00135572,-3.50617,0.381942,3.26574,
Sun Sep 23 20:21:53 2018,253459815,684.435,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,48,18,94,934,-21.0259,33.2555,-64.3992,1.75491,-0.135156,0.17134,16.1367,66.4125,37.8094,253.46,-1.90735e-06,-3.77941,2.84343,3.30453,0.000280759,0.000914804,-3.50616,0.381951,0.78008,
Sun Sep 23 20:21:53 2018,253469816,684.435,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5124,9996,48,18,94,934,-6.50265,29.8461,-12.8569,3.21396,-0.508699,-0.00319267,16.1367,66.4125,37.8094,253.47,-1.90735e-06,-2.70646,2.0362,3.30466,0.00271968,0.000315561,-3.50614,0.381954,-5.3752,
Sun Sep 23 20:21:53 2018,253479817,684.183,1518,1515,1485,1514,1088,1514,0.18779,0.0469437,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5130,9996,66,20,74,944,3.54342,26.9539,9.30866,3.21715,0.0297983,0.237322,16.1367,66.4125,37.8094,253.48,-1.90735e-06,-1.50553,1.13268,3.30479,0.000291928,1.02883e-05,-3.50613,0.381955,-10.8359,
Sun Sep 23 20:21:53 2018,253489818,684.183,1518,1515,1485,1514,1088,1514,0.18779,0.0469437,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5130,9996,66,20,74,944,-1.68552,23.7984,9.90721,2.07737,0.296919,0.519341,16.1367,66.4125,37.8094,253.49,-1.90735e-06,-0.485677,0.365397,3.30489,0.000282278,3.20605e-06,-3.50613,0.381955,-11.1402,
Sun Sep 23 20:21:53 2018,253499819,684.183,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5134,9996,48,8,66,968,-4.36702,20.4178,-10.5393,0.416112,0.301175,0.78859,16.1367,66.4125,37.8094,253.5,-1.90735e-06,-0.227172,0.170911,3.30497,0.00255017,2.0981e-05,-3.5061,0.381955,-7.21818,
Sun Sep 23 20:21:53 2018,253509820,684.183,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5134,9996,48,8,66,968,-6.74207,15.8448,1.62327,-0.0925875,0.169212,0.81626,16.1367,66.4125,37.8094,253.51,-1.90735e-06,-0.318761,0.239817,3.30501,0.0012021,6.92808e-05,-3.50609,0.381956,-1.36733,
Sun Sep 23 20:21:53 2018,253519821,683.81,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,8,62,978,-5.46836,11.6646,-6.26323,-0.437396,0.286276,0.925875,16.1367,66.4125,37.8094,253.52,-1.90735e-06,-0.352353,0.265091,3.30502,-0.000314576,9.00675e-05,-3.5061,0.381956,0.425874,
Sun Sep 23 20:21:53 2018,253529822,683.81,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,8,62,978,-10.8314,9.54808,-15.9502,-1.8177,0.340552,0.835416,16.1367,66.4125,37.8094,253.53,-1.90735e-06,-0.794132,0.597462,3.30501,-0.00163691,0.000223594,-3.50611,0.381959,1.76177,
Sun Sep 23 20:21:53 2018,253539823,683.81,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,48,18,106,888,0.617704,-19.4505,1.26893,-3.09264,0.211781,0.523598,16.1367,66.4125,37.8094,253.54,-1.90735e-06,-2.04561,1.539,3.30496,-0.00931143,0.00078838,-3.50621,0.381967,6.96106,
Sun Sep 23 20:21:53 2018,253549824,683.81,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,48,18,106,888,1.46525,-15.9071,-12.9383,-3.11286,0.0351194,0.135156,16.1367,66.4125,37.8094,253.55,-1.90735e-06,-3.34083,2.51346,3.30491,-0.0197853,0.001608,-3.5064,0.381983,11.8041,
Sun Sep 23 20:21:53 2018,253559825,683.81,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,48,8,90,936,12.3301,-22.879,19.3547,-2.35406,0.468259,-0.136221,16.1367,66.4125,37.8094,253.56,-1.90735e-06,-4.9959,3.75865,3.30484,-0.0199774,0.00241219,-3.5066,0.382007,12.3514,
Sun Sep 23 20:21:53 2018,253569826,683.81,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5126,9996,48,8,90,936,7.53695,-30.5165,21.7202,-2.23594,0.369286,0.0372479,10.0406,85.1813,37.8094,253.57,-1.90735e-06,-6.79679,5.11355,3.30478,-0.0133213,0.00289368,-3.50674,0.382036,10.2086,
Sun Sep 23 20:21:53 2018,253579827,684.096,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,18,74,960,-0.507571,-27.0018,-20.2837,-4.18772,0.175597,0.341616,10.0406,85.1813,37.8094,253.58,-1.90735e-06,-8.79687,6.6183,3.30473,-0.0123886,0.00366698,-3.50686,0.382072,10.3698,
Sun Sep 23 20:21:53 2018,253589828,684.096,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,18,74,960,-10.6734,-7.12036,-58.0833,-4.21539,-0.145799,0.439525,10.0406,85.1813,37.8094,253.59,-1.90735e-06,-10.7771,8.10815,3.30472,-0.0313763,0.00607499,-3.50717,0.382133,17.7855,
Sun Sep 23 20:21:53 2018,253599829,684.096,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,68,18,62,982,-10.9511,4.49152,-20.8535,-0.653434,0.152184,0.0723673,10.0406,85.1813,37.8094,253.6,-1.90735e-06,-12.1501,9.14111,3.30476,-0.0317004,0.00687425,-3.50749,0.382202,18.2792,
Sun Sep 23 20:21:53 2018,253609830,684.096,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,68,18,62,982,-3.34709,16.3045,-35.6257,0.984407,-0.131964,-0.22668,10.0406,85.1813,37.8094,253.61,-1.90735e-06,-13.3331,10.0311,3.30485,-0.00258647,0.00397059,-3.50752,0.382242,6.12623,
Sun Sep 23 20:21:53 2018,253619831,684.8,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5156,9996,66,8,58,990,13.3165,-17.4825,36.9808,-1.38562,-0.323524,-0.140478,10.0406,85.1813,37.8094,253.62,-1.90735e-06,-14.1662,10.6579,3.305,0.00228441,0.00247326,-3.50749,0.382266,0.621343,
Sun Sep 23 20:21:53 2018,253629832,684.8,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5156,9996,66,8,58,990,5.88974,-21.3898,8.72447,-3.25227,0.106422,0.189432,10.0406,85.1813,37.8094,253.63,-1.90735e-06,-14.8997,11.2097,3.30523,-0.00649974,0.00525832,-3.50756,0.382319,9.14584,
Sun Sep 23 20:21:53 2018,253639833,684.8,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,8,48,990,-14.8728,-6.63673,-13.6374,1.87942,0.0776884,-0.373543,10.0406,85.1813,37.8094,253.64,-1.90735e-06,-15.5971,11.7344,3.30554,-0.0213278,0.0076952,-3.50777,0.382396,15.8954,
Sun Sep 23 20:21:53 2018,253649834,684.8,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5136,9996,48,8,48,990,7.12993,-9.55765,11.6502,2.5286,-0.0595966,-0.886499,10.0406,85.1813,37.8094,253.65,-1.90735e-06,-15.2155,11.4473,3.30592,0.00268099,0.00163296,-3.50775,0.382412,-2.21492,
Sun Sep 23 20:21:53 2018,253659835,684.8,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5086,9514,48,18,132,822,19.7091,-27.428,31.7519,-2.37003,-0.722608,-0.575745,10.0406,85.1813,37.8094,253.66,-1.90735e-06,-15.0258,11.3046,3.30638,0.0019667,0.000879256,-3.50773,0.382421,-4.5465,
Sun Sep 23 20:21:53 2018,253669836,684.8,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5086,9514,48,18,132,822,-20.5997,41.3814,-93.824,0.479965,0.0393763,-0.423561,10.0406,85.1813,37.8094,253.67,-1.90735e-06,-15.1076,11.3662,3.30692,-0.0134545,0.00645251,-3.50786,0.382485,12.6611,
Sun Sep 23 20:21:53 2018,253679837,683.002,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5138,9996,48,8,66,982,-7.20176,30.8469,-23.1519,5.66806,0.0393763,-1.36221,10.0406,85.1813,37.8094,253.68,-1.90735e-06,-14.3199,10.7736,3.30753,0.00135713,0.0030463,-3.50785,0.382516,2.43742,
Sun Sep 23 20:21:53 2018,253689838,683.002,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5138,9996,48,8,66,982,17.832,-25.2109,49.7371,2.46368,-0.6247,-1.077,10.0406,85.1813,37.8094,253.69,-1.90735e-06,-12.8536,9.67034,3.30822,-0.0133757,-0.00228205,-3.50798,0.382493,-16.1846,
Sun Sep 23 20:21:53 2018,253699839,683.002,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5138,9996,48,18,58,988,18.6748,-17.5974,44.6136,-0.626828,-0.230937,-0.422497,13.4473,75.9773,33.4734,253.7,-1.90735e-06,-11.713,8.81227,3.30896,0.0020825,0.000744883,-3.50796,0.3825,-5.27179,
Sun Sep 23 20:21:53 2018,253709840,683.002,1518,1514,1485,1514,1088,1514,0.18779,-7.62939e-06,0.752347,-2.38419e-07,-1.90735e-06,-1.19209e-07,5138,9996,48,18,58,988,-16.5008,33.5188,-80.8809,2.33065,0.0553397,-0.0989729,13.4473,75.9773,33.4734,253.71,-1.90735e-06,-11.2888,8.49309,3.30975,-0.00246756,0.00334337,-3.50798,0.382534,5.4478,
