Time - pot	Amplitude - pot	Time - accel	Amplitude - accel	Time - Force	Amplitude - Force
0.185547	1.12567	0.185547	1.91357	0.185547	4.39226
0.186035	1.12702	0.186035	1.91354	0.186035	4.39342
0.186523	1.12682	0.186523	1.91356	0.186523	4.39291
0.187012	1.12759	0.187012	1.9135	0.187012	4.3935
0.1875	1.12357	0.1875	1.91348	0.1875	4.39444
0.187988	1.12448	0.187988	1.91342	0.187988	4.3935
0.188477	1.12479	0.188477	1.91352	0.188477	4.39307
0.188965	1.12256	0.188965	1.91344	0.188965	4.39452
0.189453	1.12575	0.189453	1.91352	0.189453	4.39395
0.189941	1.12753	0.189941	1.91345	0.189941	4.39407
0.19043	1.12127	0.19043	1.91362	0.19043	4.39514
0.190918	1.12511	0.190918	1.91357	0.190918	4.39399
0.191406	1.12519	0.191406	1.91346	0.191406	4.39426
0.191895	1.12001	0.191895	1.91362	0.191895	4.39294
0.192383	1.12225	0.192383	1.91361	0.192383	4.39369
0.192871	1.12827	0.192871	1.91352	0.192871	4.39425
0.193359	1.12872	0.193359	1.91357	0.193359	4.3934
0.193848	1.12697	0.193848	1.9135	0.193848	4.3935
0.194336	1.12776	0.194336	1.9135	0.194336	4.39351
0.194824	1.12554	0.194824	1.91352	0.194824	4.39414
0.195312	1.12751	0.195312	1.91352	0.195312	4.39385
0.195801	1.1249	0.195801	1.91355	0.195801	4.39382
0.196289	1.12303	0.196289	1.91353	0.196289	4.39448
0.196777	1.12377	0.196777	1.91341	0.196777	4.39385
0.197266	1.12573	0.197266	1.91347	0.197266	4.39446
0.197754	1.12394	0.197754	1.9134	0.197754	4.39452
0.198242	1.1191	0.198242	1.91345	0.198242	4.39418
0.19873	1.1211	0.19873	1.91335	0.19873	4.39434
0.199219	1.12269	0.199219	1.91345	0.199219	4.39359
0.199707	1.12525	0.199707	1.91349	0.199707	4.39404
0.200195	1.1254	0.200195	1.91349	0.200195	4.39485
0.200684	1.1249	0.200684	1.91347	0.200684	4.39383
0.201172	1.12385	0.201172	1.91342	0.201172	4.39428
0.20166	1.12536	0.20166	1.9134	0.20166	4.3946
0.202148	1.12571	0.202148	1.91346	0.202148	4.39398
0.202637	1.12275	0.202637	1.91349	0.202637	4.39365
0.203125	1.12573	0.203125	1.9136	0.203125	4.39403
0.203613	1.12437	0.203613	1.91355	0.203613	4.39386
0.204102	1.12139	0.204102	1.91345	0.204102	4.39399
0.20459	1.12346	0.20459	1.91338	0.20459	4.3946
0.205078	1.12218	0.205078	1.9134	0.205078	4.39467
0.205566	1.12019	0.205566	1.9133	0.205566	4.39462
0.206055	1.12212	0.206055	1.91335	0.206055	4.39482
0.206543	1.12252	0.206543	1.91334	0.206543	4.39411
0.207031	1.12151	0.207031	1.91331	0.207031	4.39479
0.20752	1.12147	0.20752	1.91338	0.20752	4.39424
0.208008	1.12554	0.208008	1.91335	0.208008	4.39432
0.208496	1.12418	0.208496	1.91333	0.208496	4.39433
0.208984	1.12592	0.208984	1.91334	0.208984	4.39389
0.209473	1.12321	0.209473	1.91341	0.209473	4.39507
0.209961	1.12665	0.209961	1.9133	0.209961	4.39472
0.210449	1.12486	0.210449	1.91323	0.210449	4.39511
0.210937	1.1227	0.210937	1.91326	0.210937	4.39435
0.211426	1.12336	0.211426	1.9133	0.211426	4.39496
0.211914	1.12493	0.211914	1.91319	0.211914	4.39489
0.212402	1.12321	0.212402	1.9132	0.212402	4.39469
0.212891	1.1244	0.212891	1.91326	0.212891	4.39481
0.213379	1.12748	0.213379	1.91325	0.213379	4.39486
0.213867	1.12501	0.213867	1.91322	0.213867	4.39448
0.214355	1.1216	0.214355	1.91324	0.214355	4.3955
0.214844	1.12426	0.214844	1.91315	0.214844	4.39412
0.215332	1.12255	0.215332	1.9132	0.215332	4.39505
0.21582	1.12088	0.21582	1.91309	0.21582	4.3958
0.216309	1.12246	0.216309	1.91316	0.216309	4.39506
0.216797	1.12291	0.216797	1.91321	0.216797	4.39495
0.217285	1.12209	0.217285	1.91317	0.217285	4.39273
0.217773	1.12321	0.217773	1.9132	0.217773	4.3955
