"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PSUN","TAVG","TMAX","TMIN","TOBS","TSUN"
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-14",,,"85","57","57",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-15",,,"67","44","45",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-16",,,"62","45","54",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-17",,,"74","54","67",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-18",,,"86","66","66",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-19",,,"87","66","68",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-20",,,"87","68","69",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-21",,,"88","66","66",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-22",,,"90","62","62",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-23",,,"87","62","64",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-24",,,"87","64","73",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-25",,,,,"69",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-26",,,"71","52","52",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-27",,,"75","52","58",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-28",,,"84","56","56",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-29",,,"84","56","64",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-09-30",,,"82","61","62",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-01",,,"83","54","54",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-02",,,"81","54","69",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-03",,,"80","52","52",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-04",,,"78","52","65",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-05",,,"85","65","67",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-06",,,"87","69","71",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-07",,,"85","71","75",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-08",,,"81","61","61",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-09",,,"74","54","54",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-10",,,"83","50","50",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-11",,,"66","40","40",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-12",,,"64","40","46",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-13",,,"65","46","57",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-14",,,"66","55","55",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-15",,,"76","55","58",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-16",,,"64","49","49",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-17",,,"70","48","58",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-18",,,"62","55","55",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-19",,,"64","50","50",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-20",,,"67","50","56",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-21",,,"82","56","67",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-22",,,"73","46","46",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-23",,,"50","38","38",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-24",,,"65","38","46",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-25",,,"58","37","37",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-26",,,"57","37","48",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-27",,,"54","44","44",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-28",,,"60","39","40",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-29",,,"61","40","42",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-30",,,"69","42","49",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-10-31",,,"72","49","53",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-01",,,"59","33","33",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-02",,,"57","33","39",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-03",,,"65","35","35",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-04",,,"61","35","45",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-05",,,"68","45","51",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-06",,,"55","29","29",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-07",,,"47","29","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-08",,,"55","32","43",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-09",,,"65","38","38",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-10",,,"60","38","41",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-11",,,"66","41","62",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-12",,,"71","62","63",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-13",,,"66","39","39",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-14",,,"66","39","50",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-15",,,"55","33","33",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-16",,,"51","33","40",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-17",,,"61","39","39",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-18",,,"71","39","39",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-19",,,"61","39","61",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-20",,,"73","59","60",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-21",,,"75","34","34",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-22",,,"34","18","19",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-23",,,"27","16","18",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-24",,,"35","18","31",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-25",,,"37","29","30",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-26",,,"47","30","35",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-27",,,"50","30","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-28",,,"55","32","47",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-29",,,"51","24","24",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-11-30",,,"49","24","29",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-01",,,"37","29","37",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-02",,,"63","36","36",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-03",,,"37","20","20",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-04",,,"44","20","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-05",,,"57","32","33",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-06",,,"33","22","26",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-07",,,"32","26","31",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-08",,,"31","28","28",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-09",,,"31","17","17",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-10",,,"20","17","20",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-11",,,"32","20","31",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-12",,,"32","25","25",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-13",,,"28","24","28",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-14",,,"38","25","25",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-15",,,"35","22","22",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-16",,,"22","12","12",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-17",,,"34","12","19",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-18",,,"44","19","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-19",,,"47","26","27",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-20",,,"52","26","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-21",,,"52","29","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-22",,,"54","32","35",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-23",,,"35","15","17",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-24",,,"32","17","23",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-25",,,"41","23","30",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-26",,,"51","29","31",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-27",,,"35","26","27",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-28",,,"27","23","23",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-29",,,"28","16","17",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-30",,,"34","17","21",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2007-12-31",,,"36","21","34",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-01",,,"37","17","17",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-02",,,"23","7","7",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-03",,,"23","7","17",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-04",,,"38","16","29",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-05",,,"47","29","47",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-06",,,"62","45","55",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-07",,,"61","46","61",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-08",,,"63","37","37",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-09",,,"41","27","27",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-10",,,"43","27","38",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-11",,,"39","25","26",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-12",,,"47","25","26",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-13",,,"41","23","23",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-14",,,"38","22","22",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-15",,,"34","15","15",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-16",,,"42","14","38",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-17",,,"40","12","12",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-18",,,"22","11","21",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-19",,,"28","-1","-1",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-20",,,"15","-1","11",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-21",,,"27","11","25",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-22",,,"37","7","7",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-23",,,"22","7","16",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-24",,,"35","-1","-1",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-25",,,"20","-2","20",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-26",,,"32","20","29",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-27",,,"52","29","31",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-28",,,"59","29","51",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-29",,,"60","37","37",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-30",,,"38","8","10",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-01-31",,,"33","10","20",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-01",,,"34","22","22",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-02",,,"33","22","28",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-03",,,"47","28","33",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-04",,,"50","33","49",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-05",,,"70","34","34",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-06",,,"35","20","20",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-07",,,"28","15","21",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-08",,,"38","21","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-09",,,"46","31","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-10",,,"48","11","11",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-11",,,"20","11","14",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-12",,,"19","13","13",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-13",,,"26","13","16",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-14",,,"44","16","38",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-15",,,"56","13","13",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-16",,,"33","13","26",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-17",,,"35","26","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-18",,,"39","26","26",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-19",,,"35","11","13",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-20",,,"43","5","5",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-21",,,"19","5","15",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-22",,,"20","15","19",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-23",,,"28","18","21",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-24",,,"36","21","31",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-25",,,"38","31","35",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-26",,,"50","21","21",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-27",,,"33","20","21",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-28",,,"45","21","31",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-02-29",,,"43","31","36",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-01",,,"54","36","39",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-02",,,"70","39","60",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-03",,,"73","29","29",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-04",,,"31","17","18",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-05",,,"45","18","34",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-06",,,"43","19","20",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-07",,,"41","20","29",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-08",,,"29","8","9",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-09",,,"37","9","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-10",,,"55","25","25",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-11",,,"46","25","31",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-12",,,"66","31","45",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-13",,,"76","40","40",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-14",,,"60","37","37",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-15",,,"62","32","32",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-16",,,"39","27","27",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-17",,,"41","27","41",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-18",,,"45","39","42",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-19",,,"47","34","34",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-20",,,"58","34","38",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-21",,,"68","38","51",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-22",,,"59","33","34",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-23",,,"54","31","33",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-24",,,"47","25","26",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-25",,,"58","26","48",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-26",,,"61","42","45",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-27",,,"51","44","44",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-28",,,"47","35","35",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-29",,,"52","35","38",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-30",,,"48","38","44",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-03-31",,,"65","44","65",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-01",,,"71","34","34",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-02",,,"48","34","34",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-03",,,"58","34","45",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-04",,,"47","38","38",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-05",,,"58","38","39",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-06",,,"61","39","48",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-07",,,"71","34","34",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-08",,,"58","34","42",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-09",,,"47","37","37",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-10",,,"56","37","51",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-11",,,"68","38","38",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-12",,,"43","35","35",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-13",,,"43","33","33",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-14",,,"48","29","29",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-15",,,"56","29","42",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-16",,,"69","42","57",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-17",,,"74","57","61",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-18",,,"63","43","43",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-19",,,"47","42","42",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-20",,,"66","42","48",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-21",,,"77","48","63",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-22",,,"77","54","54",
"USC00145972","OLATHE 3 E, KS US","38.8875","-94.7602","321.6","2008-04-23",,,"73","52","58",
