today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitch,desired pitch,roll,desired roll,yaw,desired yaw,msl,kppitch,kdpitch,kipitch,lampitch,pp,pd,pi,kproll,kdroll,kiroll,lamroll,rp,rd,ri,kpyaw,kdyaw,kiyaw,lamyaw,yp,yd,yi
Thu Oct  3 09:59:03 2019,8642816,576.465,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5402,5540,36,10,28,10,0.732626,-0.138864,-9.73482,0.0212845,-0.032991,0.0180918,-35.0906,6.27539,-12.9639,14.3095,-0.0469437,19.0444,0.0469513,0.0180918,0,576.465,0.0022,0.00035,0.00018,-0.0268374,-0.0319747,0.0065385,-0.00140116,0.0022,0.00035,0.00018,-0.0333127,-0.0424716,0.0112139,-0.00205494,0.28,0,0.03,-0.00520986,-0.00506571,-0,-0.000144149,
Thu Oct  3 09:59:03 2019,8652817,576.465,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5400,5534,34,8,28,12,0.54109,-0.00957681,-9.75398,0.0255414,-0.0266056,0.0117065,-35.0906,6.27539,-12.9639,14.1314,-0.093895,18.7403,0.0469513,0.0117065,0,576.465,0.0022,0.00035,0.00018,-0.0285452,-0.0316875,0.00456953,-0.0014272,0.0022,0.00035,0.00018,-0.0331108,-0.0417944,0.0107731,-0.00208941,0.28,0,0.03,-0.00342643,-0.00327781,0,-0.000148619,
Thu Oct  3 09:59:03 2019,8662818,576.465,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5400,5534,34,8,28,12,0.617704,-0.153229,-9.63906,0.0308625,-0.0276698,0.00638535,-35.0906,6.27539,-12.9639,13.9478,-0.093895,18.4436,0.0469513,0.00638535,0,576.465,0.0022,0.00035,0.00018,-0.026516,-0.0312957,0.00623272,-0.00145297,0.0022,0.00035,0.00018,-0.0326048,-0.0411254,0.010644,-0.00212334,0.28,0,0.03,-0.00193923,-0.0017879,0,-0.000151333,
Thu Oct  3 09:59:03 2019,8672819,576.465,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5534,38,8,28,12,0.656011,-0.263362,-9.67736,0.0202203,-0.0159634,0.0255414,-35.0906,6.27539,-12.9639,13.7715,-0.093895,18.1542,0.0469513,0.0255414,0,576.465,0.0022,0.00035,0.00018,-0.0259418,-0.0308917,0.00642825,-0.00147841,0.0022,0.00035,0.00018,-0.0322459,-0.0404727,0.0103835,-0.00215672,0.28,0,0.03,-0.00730771,-0.00715159,-0,-0.000156122,
Thu Oct  3 09:59:03 2019,8682820,575.475,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5534,38,8,28,12,0.526724,-0.124498,-9.70609,0.0202203,-0.0276698,-0.00106422,-35.0906,6.27539,-12.9639,13.5869,-0.093895,17.8625,0.0469513,-0.00106422,0,575.475,0.0022,0.00035,0.00018,-0.0258379,-0.0305039,0.00616953,-0.00150353,0.0022,0.00035,0.00018,-0.0318941,-0.0398359,0.0101313,-0.00218957,0.28,0,0.03,0.00013819,0.000297983,0,-0.000159793,
Thu Oct  3 09:59:03 2019,8692821,575.475,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5378,5546,40,18,8,30,0.742203,-0.263362,-9.7444,0.019156,-0.0244772,0.019156,-35.0906,6.27539,-12.9639,13.4153,-0.093895,17.5786,0.0469513,0.019156,0,575.475,0.0022,0.00035,0.00018,-0.0251658,-0.0300978,0.00646029,-0.00152832,0.0022,0.00035,0.00018,-0.0312068,-0.0391942,0.0102092,-0.0022219,0.28,0,0.03,-0.0055262,-0.00536369,-0,-0.000162507,
Thu Oct  3 09:59:03 2019,8702822,575.475,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5378,5546,40,18,8,30,0.703895,-0.148441,-9.73004,0.0223487,-0.0202203,0.00851379,-35.0906,6.27539,-12.9639,13.2476,-0.093895,17.2945,0.0469513,0.00851379,0,575.475,0.0022,0.00035,0.00018,-0.0252647,-0.0297201,0.00600825,-0.00155279,0.0022,0.00035,0.00018,-0.0308867,-0.0385696,0.00993661,-0.00225371,0.28,0,0.03,-0.00255052,-0.00238386,0,-0.000166657,
Thu Oct  3 09:59:03 2019,8712823,575.475,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5378,5526,32,8,8,30,0.579397,-0.134075,-9.73961,0.0148991,-0.0159634,0.00851379,-34.2,6.09609,-13.8281,13.0783,-0.093895,17.0096,0.0469513,0.00851379,0,575.475,0.0022,0.00035,0.00018,-0.0250608,-0.0293513,0.00586746,-0.00157695,0.0022,0.00035,0.00018,-0.0302866,-0.0379446,0.00994295,-0.00228502,0.28,0,0.03,-0.00255307,-0.00238386,0,-0.000169212,
Thu Oct  3 09:59:03 2019,8722824,575.675,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5378,5526,32,8,8,30,0.459687,-0.201113,-9.73482,0.0106422,-0.0170276,0.0138349,-34.2,6.09609,-13.8281,12.9002,-0.093895,16.7329,0.0469513,0.0138349,0,575.675,0.0022,0.00035,0.00018,-0.0246521,-0.0289787,0.00592751,-0.00160082,0.0022,0.00035,0.00018,-0.0296636,-0.0373179,0.00997005,-0.0023158,0.28,0,0.03,-0.00404634,-0.00387378,-0,-0.000172564,
Thu Oct  3 09:59:03 2019,8732825,575.675,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5536,34,18,8,28,0.536301,-0.220267,-9.85932,-0.00851379,-0.0276698,0.0127707,-34.2,6.09609,-13.8281,12.7298,-0.093895,16.4518,0.0469513,0.0127707,0,575.675,0.0022,0.00035,0.00018,-0.0239795,-0.028587,0.00623185,-0.00162437,0.0022,0.00035,0.00018,-0.029369,-0.0367091,0.00968614,-0.00234609,0.28,0,0.03,-0.00375235,-0.00357579,0,-0.000176555,
Thu Oct  3 09:59:03 2019,8742826,575.675,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5536,34,18,8,28,0.684742,-0.172383,-9.91678,-0.0106422,-0.0255414,0.0159634,-34.2,6.09609,-13.8281,12.5718,-0.093895,16.1771,0.0469513,0.0159634,0,575.675,0.0022,0.00035,0.00018,-0.0238961,-0.0282122,0.00596369,-0.0016476,0.0022,0.00035,0.00018,-0.0286299,-0.0360908,0.00983667,-0.00237587,0.28,0,0.03,-0.00465061,-0.00446974,-0,-0.000180865,
Thu Oct  3 09:59:03 2019,8752827,575.675,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5526,40,18,8,30,0.608127,-0.110133,-9.84017,-0.00744957,-0.0266056,0.0042569,-34.2,6.09609,-13.8281,12.4108,-0.093895,15.9015,0.0469513,0.0042569,0,575.675,0.0022,0.00035,0.00018,-0.0240032,-0.0278645,0.0055318,-0.00167054,0.0022,0.00035,0.00018,-0.0282761,-0.0354864,0.00961537,-0.00240515,0.28,0,0.03,-0.00137583,-0.00119193,0,-0.000183898,
Thu Oct  3 09:59:03 2019,8762828,575.675,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5526,40,18,8,30,0.675165,-0.138864,-9.72046,0.00106422,-0.0202203,0.0127707,-34.2,6.09609,-13.8281,12.2456,-0.093895,15.6329,0.0469513,0.0127707,0,575.675,0.0022,0.00035,0.00018,-0.02357,-0.0275103,0.00563354,-0.0016932,0.0022,0.00035,0.00018,-0.0276669,-0.03488,0.00964698,-0.00243394,0.28,0,0.03,-0.00376225,-0.00357579,-0,-0.000186452,
Thu Oct  3 09:59:03 2019,8772829,575.675,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5404,5534,34,8,30,14,0.718261,-0.138864,-9.70609,-0.0106422,-0.0255414,0.0159634,-34.2,6.09609,-13.8281,12.0921,-0.093895,15.3677,0.0469513,0.0159634,0,575.675,0.0022,0.00035,0.00018,-0.023079,-0.0271468,0.00578334,-0.00171556,0.0022,0.00035,0.00018,-0.0273492,-0.034289,0.00940202,-0.00246223,0.28,0,0.03,-0.0046605,-0.00446974,-0,-0.000190762,
Thu Oct  3 09:59:03 2019,8782830,576.648,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5404,5534,34,8,30,14,0.684742,-0.0430956,-9.663,0,-0.0276698,-0.00212845,-34.2,6.09609,-13.8281,11.9422,-0.093895,15.0984,0.0469513,-0.00212845,0,576.648,0.0022,0.00035,0.00018,-0.023174,-0.0268091,0.00537269,-0.00173763,0.0022,0.00035,0.00018,-0.026915,-0.0337056,0.00928069,-0.00249005,0.28,0,0.03,0.000403128,0.000595966,0,-0.000192837,
Thu Oct  3 09:59:03 2019,8792831,576.648,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5526,34,8,28,28,0.646434,-0.023942,-9.60554,0.00957802,-0.0138349,0.0148991,-34.2,6.09609,-13.8281,11.7857,-0.093895,14.8411,0.0469513,0.0148991,0,576.648,0.0022,0.00035,0.00018,-0.0229927,-0.0264794,0.00524605,-0.00175943,0.0022,0.00035,0.00018,-0.0262056,-0.0331132,0.00942502,-0.00251739,0.28,0,0.03,-0.00436651,-0.00417176,-0,-0.000194753,
Thu Oct  3 09:59:03 2019,8802832,576.648,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5526,34,8,28,28,0.656011,-0.110133,-9.57202,0.0212845,-0.0202203,0.0138349,-34.2,6.09609,-13.8281,11.6303,-0.093895,14.5946,0.0469513,0.0138349,0,576.648,0.0022,0.00035,0.00018,-0.0224403,-0.0261352,0.00547579,-0.00178095,0.0022,0.00035,0.00018,-0.0260854,-0.0325471,0.00900595,-0.00254425,0.28,0,0.03,-0.00407284,-0.00387378,0,-0.000199063,
Thu Oct  3 09:59:03 2019,8812833,576.648,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5538,36,8,6,28,0.651223,-0.00957681,-9.61511,0.0159634,-0.0287341,0.0159634,-34.2,6.09609,-13.8281,11.4821,-0.093895,14.3502,0.0469513,0.0159634,0,576.648,0.0022,0.00035,0.00018,-0.0221547,-0.0257932,0.00544064,-0.0018022,0.0022,0.00035,0.00018,-0.0259499,-0.0320049,0.0086257,-0.00257065,0.28,0,0.03,-0.00467328,-0.00446974,-0,-0.000203533,
Thu Oct  3 09:59:03 2019,8822834,575.344,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5538,36,8,6,28,0.6608,-0.0909797,-9.50977,0.0276698,-0.0255414,0.0138349,-34.2,6.09609,-13.8281,11.3308,-0.093895,14.1077,0.0469513,0.0138349,0,575.344,0.0022,0.00035,0.00018,-0.0221033,-0.0254671,0.005187,-0.00182317,0.0022,0.00035,0.00018,-0.0255064,-0.031467,0.0085573,-0.00259662,0.28,0,0.03,-0.00408178,-0.00387378,0,-0.000208003,
Thu Oct  3 09:59:03 2019,8832835,575.344,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5526,32,8,28,28,0.68953,-0.205901,-9.57202,0.0297983,-0.0234129,0.00851379,-34.2,6.09609,-13.8281,11.1832,-0.093895,13.8791,0.0469513,0.00851379,0,575.344,0.0022,0.00035,0.00018,-0.0216829,-0.0251343,0.00529525,-0.00184387,0.0022,0.00035,0.00018,-0.0250714,-0.0309337,0.00848451,-0.00262215,0.28,0,0.03,-0.00259522,-0.00238386,0,-0.000211355,
Thu Oct  3 09:59:03 2019,8842836,575.344,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5526,32,8,28,28,0.56982,-0.191536,-9.59596,0.0180918,-0.0244772,0.00532112,-34.2,6.09609,-13.8281,11.0331,-0.093895,13.6523,0.0469513,0.00532112,0,575.344,0.0022,0.00035,0.00018,-0.0215068,-0.0248095,0.00516704,-0.0018643,0.0022,0.00035,0.00018,-0.0250739,-0.0304306,0.00800399,-0.00264725,0.28,0,0.03,-0.00170334,-0.00148991,0,-0.00021343,
Thu Oct  3 09:59:03 2019,8852837,575.344,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5402,5546,34,8,28,28,0.584185,-0.124498,-9.70609,0.0202203,-0.0234129,0.00638535,-34.2,6.09609,-13.8281,10.8913,-0.093895,13.4197,0.0469513,0.00638535,0,575.344,0.0022,0.00035,0.00018,-0.0211111,-0.0244793,0.00525269,-0.00188446,0.0022,0.00035,0.00018,-0.0246682,-0.0299318,0.00793559,-0.00267194,0.28,0,0.03,-0.00200308,-0.0017879,-0,-0.000215186,
Thu Oct  3 09:59:03 2019,8862838,575.344,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5402,5546,34,8,28,28,0.632069,-0.244209,-9.70131,0.0212845,-0.0255414,0.0127707,-34.2,6.09609,-13.8281,10.7495,-0.093895,13.195,0.0469513,0.0127707,0,575.344,0.0022,0.00035,0.00018,-0.0211087,-0.0241674,0.00496303,-0.00190436,0.0022,0.00035,0.00018,-0.0239758,-0.0294201,0.00814051,-0.00269622,0.28,0,0.03,-0.00379385,-0.00357579,-0,-0.00021806,
Thu Oct  3 09:59:03 2019,8872839,575.344,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5404,5538,34,8,30,30,0.612916,-0.177171,-9.65342,0.0106422,-0.0223487,0.0117065,-34.2,6.09609,-13.8281,10.6099,-0.093895,12.9705,0.0469513,0.0117065,0,575.344,0.0022,0.00035,0.00018,-0.0208177,-0.0238555,0.0049618,-0.00192401,0.0022,0.00035,0.00018,-0.0237785,-0.0289256,0.00786717,-0.00272009,0.28,0,0.03,-0.00349954,-0.00327781,0,-0.000221731,
Thu Oct  3 09:59:03 2019,8882840,575.796,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5404,5538,34,8,30,30,0.507571,-0.110133,-9.70131,0.0042569,-0.0212845,0.0170276,-34.2,6.09609,-13.8281,10.4664,-0.093895,12.7494,0.0469513,0.0170276,0,575.796,0.0022,0.00035,0.00018,-0.0206061,-0.0235484,0.00488566,-0.0019434,0.0022,0.00035,0.00018,-0.0233199,-0.0284318,0.00785552,-0.00274356,0.28,0,0.03,-0.00499377,-0.00476772,-0,-0.000226041,
Thu Oct  3 09:59:03 2019,8892841,575.796,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5546,32,8,30,10,0.521936,-0.134075,-9.73482,0.0042569,-0.0212845,0.00957802,-34.2,6.09609,-13.8281,10.331,-0.093895,12.5284,0.0469513,0.00957802,0,575.796,0.0022,0.00035,0.00018,-0.0201724,-0.0232327,0.00502278,-0.00196254,0.0022,0.00035,0.00018,-0.0229735,-0.0279454,0.00773856,-0.00276662,0.28,0,0.03,-0.00291188,-0.00268185,0,-0.000230032,
Thu Oct  3 09:59:03 2019,8902842,575.796,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5546,32,8,30,10,0.6608,-0.105345,-9.6199,0.0042569,-0.0223487,0.0117065,-34.2,6.09609,-13.8281,10.198,-0.093895,12.3119,0.0469513,0.0117065,0,575.796,0.0022,0.00035,0.00018,-0.0201773,-0.0229348,0.00473889,-0.00198143,0.0022,0.00035,0.00018,-0.0225137,-0.0274592,0.00773479,-0.00278929,0.28,0,0.03,-0.00351104,-0.00327781,-0,-0.000233225,
Thu Oct  3 09:59:03 2019,8912843,575.796,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5404,5534,34,8,28,14,0.751779,-0.162806,-9.63427,0.00319267,-0.0212845,0.0117065,-34.2,6.09609,-13.8281,10.0732,-0.093895,12.094,0.0469513,0.0117065,0,575.796,0.0022,0.00035,0.00018,-0.0199853,-0.0226421,0.00465682,-0.00200007,0.0022,0.00035,0.00018,-0.0222179,-0.026983,0.00757668,-0.00281156,0.28,0,0.03,-0.00351455,-0.00327781,0,-0.000236737,
Thu Oct  3 09:59:03 2019,8922844,574.615,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5404,5534,34,8,28,14,0.68953,-0.0574608,-9.57202,0.0042569,-0.0223487,0.00957802,-34.2,6.09609,-13.8281,9.94613,-0.093895,11.8768,0.0469513,0.00957802,0,574.615,0.0022,0.00035,0.00018,-0.020018,-0.0223675,0.00436806,-0.00201848,0.0022,0.00035,0.00018,-0.0217073,-0.0265034,0.00762958,-0.00283344,0.28,0,0.03,-0.00292177,-0.00268185,0,-0.000239929,
Thu Oct  3 09:59:03 2019,8932845,574.615,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5384,5526,34,8,28,12,0.6608,-0.124498,-9.69652,0.00957802,-0.0202203,0.0117065,-34.2,6.09609,-13.8281,9.82262,-0.093895,11.67,0.0469513,0.0117065,0,574.615,0.0022,0.00035,0.00018,-0.0196786,-0.0220881,0.00444616,-0.00203667,0.0022,0.00035,0.00018,-0.0212788,-0.0260256,0.00760174,-0.00285493,0.28,0,0.03,-0.00352093,-0.00327781,-0,-0.000243122,
Thu Oct  3 09:59:03 2019,8942846,574.615,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5384,5526,34,8,28,12,0.670376,-0.11971,-9.70609,0.00532112,-0.0212845,0.0138349,-34.2,6.09609,-13.8281,9.6968,-0.093895,11.4734,0.0469513,0.0138349,0,574.615,0.0022,0.00035,0.00018,-0.0195481,-0.0218163,0.0043229,-0.00205463,0.0022,0.00035,0.00018,-0.0212107,-0.0255707,0.00723608,-0.00287604,0.28,0,0.03,-0.00412073,-0.00387378,-0,-0.000246953,
Thu Oct  3 09:59:03 2019,8952847,574.615,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5392,5546,38,18,8,30,0.6608,-0.0814029,-9.66779,0.0159634,-0.0223487,0.0117065,-34.2,6.09609,-13.8281,9.57199,-0.093895,11.2758,0.0469513,0.0117065,0,574.615,0.0022,0.00035,0.00018,-0.0192082,-0.0215395,0.00440367,-0.00207237,0.0022,0.00035,0.00018,-0.0211544,-0.0251382,0.00688066,-0.00289678,0.28,0,0.03,-0.0035286,-0.00327781,0,-0.000250784,
Thu Oct  3 09:59:03 2019,8962848,574.615,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5392,5546,38,18,8,30,0.670376,-0.110133,-9.66779,0.0138349,-0.0234129,0.00851379,-34.2,6.09609,-13.8281,9.44589,-0.093895,11.0781,0.0469513,0.00851379,0,574.615,0.0022,0.00035,0.00018,-0.0189866,-0.021265,0.00436826,-0.00208988,0.0022,0.00035,0.00018,-0.0207033,-0.0247034,0.00691728,-0.00291717,0.28,0,0.03,-0.00263768,-0.00238386,0,-0.000253817,
Thu Oct  3 09:59:03 2019,8972849,574.615,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5528,36,20,8,30,0.656011,-0.11971,-9.66779,0.0170276,-0.0223487,0.00532112,-34.2,6.09609,-13.8281,9.32734,-0.093895,10.8857,0.0469513,0.00532112,0,574.615,0.0022,0.00035,0.00018,-0.0186811,-0.0209875,0.00441355,-0.00210716,0.0022,0.00035,0.00018,-0.0202848,-0.0242684,0.00692079,-0.0029372,0.28,0,0.03,-0.00174581,-0.00148991,0,-0.000255893,
Thu Oct  3 09:59:03 2019,8982850,575.466,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5528,36,20,8,30,0.6608,-0.296881,-9.73004,0.0148991,-0.0202203,0.0106422,-34.2,6.09609,-13.8281,9.21455,-0.093895,10.7111,0.0469513,0.0106422,0,575.466,0.0022,0.00035,0.00018,-0.0187018,-0.0207267,0.00414916,-0.00212423,0.0022,0.00035,0.00018,-0.0200687,-0.0238452,0.0067334,-0.00295689,0.28,0,0.03,-0.00323812,-0.00297983,-0,-0.000258287,
Thu Oct  3 09:59:03 2019,8992851,575.466,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5410,5534,36,8,26,12,0.56982,-0.191536,-9.69652,0.0180918,-0.0234129,0.0106422,-34.2,6.09609,-13.8281,9.1007,-0.093895,10.5244,0.0469513,0.0106422,0,575.466,0.0022,0.00035,0.00018,-0.018672,-0.0204786,0.00394765,-0.00214108,0.0022,0.00035,0.00018,-0.0203262,-0.0234611,0.00611105,-0.00297624,0.28,0,0.03,-0.00324131,-0.00297983,0,-0.00026148,
Thu Oct  3 09:59:03 2019,9002852,575.466,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5410,5534,36,8,26,12,0.531513,-0.11971,-9.48104,0.00957802,-0.0244772,0.00851379,-34.2,6.09609,-13.8281,8.98422,-0.093895,10.3444,0.0469513,0.00851379,0,575.466,0.0022,0.00035,0.00018,-0.0184011,-0.0202281,0.00398474,-0.00215774,0.0022,0.00035,0.00018,-0.0195128,-0.0230504,0.00653293,-0.00299527,0.28,0,0.03,-0.00264822,-0.00238386,0,-0.000264353,
Thu Oct  3 09:59:03 2019,9012853,575.466,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5544,34,8,28,10,0.632069,-0.215478,-9.62469,0.00744957,-0.0255414,0.0127707,-34.2,6.09609,-13.8281,8.87008,-0.093895,10.1695,0.0469513,0.0127707,0,575.466,0.0022,0.00035,0.00018,-0.018069,-0.0199718,0.00407703,-0.00217418,0.0022,0.00035,0.00018,-0.0193693,-0.0226545,0.00629918,-0.00301396,0.28,0,0.03,-0.00384334,-0.00357579,-0,-0.000267546,
Thu Oct  3 09:59:03 2019,9022854,576.326,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5382,5544,34,8,28,10,0.627281,-0.0766145,-9.69173,0.00744957,-0.0212845,0.0106422,-34.2,6.09609,-13.8281,8.75857,-0.093895,9.99815,0.0469513,0.0106422,0,576.326,0.0022,0.00035,0.00018,-0.0179165,-0.0197207,0.00399472,-0.00219042,0.0022,0.00035,0.00018,-0.0191787,-0.0222696,0.00612324,-0.00303234,0.28,0,0.03,-0.00325089,-0.00297983,0,-0.000271058,
Thu Oct  3 09:59:03 2019,9032855,576.326,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5380,5532,34,8,28,14,0.646434,-0.158017,-9.75398,0.00851379,-0.0212845,0.0138349,-34.2,6.09609,-13.8281,8.65362,-0.093895,9.82671,0.0469513,0.0138349,0,576.326,0.0022,0.00035,0.00018,-0.0177791,-0.0194754,0.00390279,-0.00220646,0.0022,0.00035,0.00018,-0.0189463,-0.0218926,0.00599677,-0.00305041,0.28,0,0.03,-0.00414851,-0.00387378,-0,-0.000274729,
Thu Oct  3 09:59:03 2019,9042856,576.326,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5380,5532,34,8,28,14,0.732626,-0.148441,-9.60075,0.00106422,-0.0234129,0.0117065,-34.2,6.09609,-13.8281,8.55311,-0.093895,9.65384,0.0469513,0.0117065,0,576.326,0.0022,0.00035,0.00018,-0.0177934,-0.0192445,0.00367338,-0.0022223,0.0022,0.00035,0.00018,-0.0185831,-0.0215155,0.0060005,-0.00306817,0.28,0,0.03,-0.00355637,-0.00327781,0,-0.000278561,
Thu Oct  3 09:59:03 2019,9052857,576.326,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5388,5546,34,8,26,30,0.612916,-0.0766145,-9.55287,0.00532112,-0.0234129,0.0127707,-34.2,6.09609,-13.8281,8.45051,-0.093895,9.48451,0.0469513,0.0127707,0,576.326,0.0022,0.00035,0.00018,-0.0177435,-0.0190234,0.0035179,-0.00223795,0.0022,0.00035,0.00018,-0.0181705,-0.0211352,0.0060503,-0.00308561,0.28,0,0.03,-0.00385803,-0.00357579,-0,-0.000282232,
Thu Oct  3 09:59:03 2019,9062858,576.326,1513,1515,1088,1514,1088,1514,0.0469513,-0.0469437,0.9,0,-0.05,-1.19209e-07,5388,5546,34,8,26,30,0.6608,-0.129287,-9.663,0.00744957,-0.0255414,0.00957802,-34.2,6.09609,-13.8281,8.34964,-0.093895,9.31713,0.0469513,0.00957802,0,576.326,0.0022,0.00035,0.00018,-0.0174601,-0.0187977,0.003591,-0.00225342,0.0022,0.00035,0.00018,-0.0179388,-0.0207626,0.0059266,-0.00310275,0.28,0,0.03,-0.00296743,-0.00268185,0,-0.000285585,
Thu Oct  3 09:59:03 2019,9072859,576.326,1513,1515,1088,1514,1088,1514,0.0469513,-0.0469437,0.9,0,-0.05,-1.19209e-07,5392,5548,38,18,8,28,0.679953,-0.162806,-9.71088,0.00744957,-0.0223487,0.0138349,-34.2,6.09609,-13.8281,8.24872,-0.0469437,9.15208,0.0469513,0.0138349,0,576.326,0.0022,0.00035,0.00018,-0.0155674,-0.0184725,0.00517372,-0.00226867,0.0022,0.00035,0.00018,-0.0176557,-0.0203944,0.00585831,-0.00311959,0.28,0,0.03,-0.00416287,-0.00387378,-0,-0.000289096,
Thu Oct  3 09:59:03 2019,9082860,575.092,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5392,5548,38,18,8,28,0.694318,-0.0766145,-9.5816,0.0042569,-0.0234129,0.0106422,-34.2,6.09609,-13.8281,8.15553,-0.0469437,8.98721,0.0469513,0.0106422,0,575.092,0.0022,0.00035,0.00018,-0.0170018,-0.0182505,0.00353232,-0.00228369,0.0022,0.00035,0.00018,-0.0173905,-0.0200313,0.0057769,-0.00313613,0.28,0,0.03,-0.0032726,-0.00297983,0,-0.000292768,
Thu Oct  3 09:59:03 2019,9092861,575.092,1513,1516,1088,1514,1088,1514,0.0469513,-0.093895,0.9,0,-0.05,-1.19209e-07,5402,5540,38,18,8,30,0.641646,-0.100556,-9.663,0.00851379,-0.0244772,0.00638535,-34.2,6.09609,-13.8281,8.05847,-0.093895,8.83038,0.0469513,0.00638535,0,575.092,0.0022,0.00035,0.00018,-0.0188291,-0.0181487,0.00161826,-0.00229858,0.0022,0.00035,0.00018,-0.0170506,-0.0196686,0.00577033,-0.00315237,0.28,0,0.03,-0.00208322,-0.0017879,0,-0.000295322,
