microseconds_since_start, kpe(P)=0.0035, kiei(I)=1e-09, kded(D)=0.0006,P_CMD,signal, mad_pitch,,,,,,,,,,,,,,,,,,,,,,,,,,
39232201,0.0718044,-5.10E-12,-0.0611885,1.06E-02,0.140846,-20.3043,,,,,,,,,,,,,,,,,,,,,,,,,,
39242202,0.0683282,-4.97E-12,-0.0595924,8.74E-03,0.140846,-19.3815,,,,,,,,,,,,,,,,,,,,,,,,,,
39252203,0.0660262,-3.29E-12,-0.0394633,2.66E-02,0.140846,-18.7238,,,,,,,,,,,,,,,,,,,,,,,,,,
39262204,0.0641225,-2.72E-12,-0.0326343,3.15E-02,0.140846,-18.1799,,,,,,,,,,,,,,,,,,,,,,,,,,
39272205,0.06257,-2.22E-12,-0.0266143,3.60E-02,0,-17.7363,,,,,,,,,,,,,,,,,,,,,,,,,,
39282206,0.0610003,-2.24E-12,-0.0269098,3.41E-02,0,-17.4286,,,,,,,,,,,,,,,,,,,,,,,,,,
39292207,0.0597406,-1.80E-12,-0.0215935,3.81E-02,-0.211266,-17.0688,,,,,,,,,,,,,,,,,,,,,,,,,,
39302208,0.057531,-3.16E-12,-0.0378796,1.97E-02,-0.211266,-16.6487,,,,,,,,,,,,,,,,,,,,,,,,,,
39312209,0.0550245,-3.58E-12,-0.0429684,1.21E-02,-0.211266,-15.9325,,,,,,,,,,,,,,,,,,,,,,,,,,
39322210,0.0528908,-3.05E-12,-0.0365773,1.63E-02,-0.915497,-15.3229,,,,,,,,,,,,,,,,,,,,,,,,,,
39332211,0.0481464,-6.78E-12,-0.0813332,-3.32E-02,-0.915497,-14.6716,,,,,,,,,,,,,,,,,,,,,,,,,,
39342212,0.0456317,-3.59E-12,-0.0431082,2.52E-03,-1.61972,-13.9531,,,,,,,,,,,,,,,,,,,,,,,,,,
39352213,0.0408986,-6.76E-12,-0.0811388,-4.02E-02,-1.61972,-13.305,,,,,,,,,,,,,,,,,,,,,,,,,,
39362214,0.0391427,-2.51E-12,-0.0301017,9.04E-03,-2.39437,-12.8034,,,,,,,,,,,,,,,,,,,,,,,,,,
39372215,0.0350504,-5.85E-12,-0.070154,-3.51E-02,-2.39437,-12.4088,,,,,,,,,,,,,,,,,,,,,,,,,,
39382216,0.0337064,-1.92E-12,-0.0230399,1.07E-02,-2.95775,-12.0248,,,,,,,,,,,,,,,,,,,,,,,,,,
39392217,0.0306021,-4.43E-12,-0.0532163,-2.26E-02,-2.95775,-11.7012,,,,,,,,,,,,,,,,,,,,,,,,,,
39402218,0.0300919,-7.29E-13,-0.00874575,2.13E-02,-3.59155,-11.5554,,,,,,,,,,,,,,,,,,,,,,,,,,
39412219,0.0276647,-3.47E-12,-0.0416102,-1.39E-02,-3.59155,-11.4957,,,,,,,,,,,,,,,,,,,,,,,,,,
39422220,0.0279832,4.55E-13,0.00546112,3.34E-02,-4.29578,-11.5868,,,,,,,,,,,,,,,,,,,,,,,,,,
39433921,0.0260214,-2.80E-12,-0.033632,-7.61E-03,-4.29578,-11.7305,,,,,,,,,,,,,,,,,,,,,,,,,,
39443922,0.0269479,1.32E-12,0.0158834,4.28E-02,-4.29578,-11.9952,,,,,,,,,,,,,,,,,,,,,,,,,,
39453925,0.0283521,2.01E-12,0.0240716,5.24E-02,-5.21127,-12.3964,,,,,,,,,,,,,,,,,,,,,,,,,,
39463926,0.0267523,-2.29E-12,-0.0274251,-6.73E-04,-6.19718,-12.8548,,,,,,,,,,,,,,,,,,,,,,,,,,
39473933,0.0253888,-1.95E-12,-0.0233744,2.01E-03,-6.19718,-13.4511,,,,,,,,,,,,,,,,,,,,,,,,,,
39483934,0.0280224,3.76E-12,0.0451483,7.32E-02,-7.04225,-14.2036,,,,,,,,,,,,,,,,,,,,,,,,,,
39493935,0.027793,-3.28E-13,-0.00393333,2.39E-02,-7.04225,-14.9831,,,,,,,,,,,,,,,,,,,,,,,,,,
39503936,0.0309915,4.57E-12,0.0548313,8.58E-02,-7.8169,-15.897,,,,,,,,,,,,,,,,,,,,,,,,,,
39513937,0.0319972,1.44E-12,0.0172412,4.92E-02,-7.8169,-16.959,,,,,,,,,,,,,,,,,,,,,,,,,,
39523938,0.0363956,6.28E-12,0.0754014,1.12E-01,-7.8169,-18.2157,,,,,,,,,,,,,,,,,,,,,,,,,,
39533939,0.0408635,6.38E-12,0.0765924,1.17E-01,-9.01408,-19.4922,,,,,,,,,,,,,,,,,,,,,,,,,,
39543940,0.0425625,2.43E-12,0.0291249,7.17E-02,-9.01408,-21.1748,,,,,,,,,,,,,,,,,,,,,,,,,,
39553941,0.0472732,6.73E-12,0.080756,1.28E-01,-9.01408,-22.5207,,,,,,,,,,,,,,,,,,,,,,,,,,
39563942,0.0531729,8.43E-12,0.101137,1.54E-01,-10.0704,-24.2063,,,,,,,,,,,,,,,,,,,,,,,,,,
39573943,0.0552385,2.95E-12,0.0354102,9.06E-02,-10.9859,-25.8528,,,,,,,,,,,,,,,,,,,,,,,,,,
39583944,0.0567856,2.21E-12,0.0265221,8.33E-02,-10.9859,-27.2104,,,,,,,,,,,,,,,,,,,,,,,,,,
39593945,0.0628431,8.65E-12,0.103843,1.67E-01,-12.0423,-28.9411,,,,,,,,,,,,,,,,,,,,,,,,,,
39603946,0.0648465,2.86E-12,0.0343427,9.92E-02,-12.0423,-30.5698,,,,,,,,,,,,,,,,,,,,,,,,,,
39613947,0.0706165,8.24E-12,0.0989159,1.70E-01,-13.0986,-32.2184,,,,,,,,,,,,,,,,,,,,,,,,,,
39623948,0.0736512,4.34E-12,0.0520223,1.26E-01,-13.0986,-34.1418,,,,,,,,,,,,,,,,,,,,,,,,,,
39633949,0.0799206,8.96E-12,0.107477,1.87E-01,-13.0986,-35.9331,,,,,,,,,,,,,,,,,,,,,,,,,,
39643953,0.0859789,8.65E-12,0.103856,1.90E-01,-14.2958,-37.664,,,,,,,,,,,,,,,,,,,,,,,,,,
39653956,0.0874772,2.14E-12,0.0256856,1.13E-01,-14.2958,-39.2893,,,,,,,,,,,,,,,,,,,,,,,,,,
39663957,0.093055,7.97E-12,0.0956186,1.89E-01,-15.2113,-40.8829,,,,,,,,,,,,,,,,,,,,,,,,,,
39673958,0.0945282,2.10E-12,0.0252548,1.20E-01,-15.2113,-42.2193,,,,,,,,,,,,,,,,,,,,,,,,,,
39683959,0.0992332,6.72E-12,0.080658,1.80E-01,-15.2113,-43.5636,,,,,,,,,,,,,,,,,,,,,,,,,,
39693960,0.103729,6.42E-12,0.0770631,1.81E-01,-16.1268,-44.848,,,,,,,,,,,,,,,,,,,,,,,,,,
39703961,0.103605,-1.77E-13,-0.00212082,1.01E-01,-17.1127,-45.7281,,,,,,,,,,,,,,,,,,,,,,,,,,
39713962,0.103546,-8.38E-14,-0.00100571,1.03E-01,-17.1127,-46.6973,,,,,,,,,,,,,,,,,,,,,,,,,,
39723963,0.106412,4.09E-12,0.0491231,1.56E-01,-18.0986,-47.516,,,,,,,,,,,,,,,,,,,,,,,,,,
39733964,0.10488,-2.19E-12,-0.0262592,7.86E-02,-18.0986,-48.0643,,,,,,,,,,,,,,,,,,,,,,,,,,
39743965,0.105732,1.22E-12,0.0146148,1.20E-01,-18.0986,-48.3079,,,,,,,,,,,,,,,,,,,,,,,,,,
39753966,0.106679,1.35E-12,0.016227,1.23E-01,-18.8732,-48.5783,,,,,,,,,,,,,,,,,,,,,,,,,,
39763967,0.10537,-1.87E-12,-0.0224444,8.29E-02,-18.8732,-48.9789,,,,,,,,,,,,,,,,,,,,,,,,,,
39773968,0.105847,6.82E-13,0.00818436,1.14E-01,-19.5775,-49.1153,,,,,,,,,,,,,,,,,,,,,,,,,,
39783969,0.103837,-2.87E-12,-0.0344659,6.94E-02,-19.5775,-49.2451,,,,,,,,,,,,,,,,,,,,,,,,,,
39793971,0.104364,7.54E-13,0.0090461,1.13E-01,-19.5775,-49.3959,,,,,,,,,,,,,,,,,,,,,,,,,,
39803972,0.105083,1.03E-12,0.0123148,1.17E-01,-20.493,-49.6011,,,,,,,,,,,,,,,,,,,,,,,,,,
39813973,0.10216,-4.18E-12,-0.0501125,5.20E-02,-21.338,-49.6814,,,,,,,,,,,,,,,,,,,,,,,,,,
39823974,0.0986269,-5.05E-12,-0.0605589,3.81E-02,-21.338,-49.5171,,,,,,,,,,,,,,,,,,,,,,,,,,
39833975,0.098112,-7.36E-13,-0.00882751,8.93E-02,-22.1127,-49.37,,,,,,,,,,,,,,,,,,,,,,,,,,
39843976,0.0943263,-5.41E-12,-0.0648976,2.94E-02,-22.1127,-49.063,,,,,,,,,,,,,,,,,,,,,,,,,,
39853977,0.0927426,-2.26E-12,-0.0271484,6.56E-02,-22.1127,-48.6106,,,,,,,,,,,,,,,,,,,,,,,,,,
39863978,0.0901839,-3.66E-12,-0.0438629,4.63E-02,-22.8169,-47.8795,,,,,,,,,,,,,,,,,,,,,,,,,,
39873979,0.0854778,-6.72E-12,-0.0806765,4.80E-03,-22.8169,-47.2391,,,,,,,,,,,,,,,,,,,,,,,,,,
39883980,0.0831198,-3.37E-12,-0.0404226,4.27E-02,-23.5916,-46.5654,,,,,,,,,,,,,,,,,,,,,,,,,,
39893981,0.0778683,-7.50E-12,-0.0900259,-1.22E-02,-23.5916,-45.8396,,,,,,,,,,,,,,,,,,,,,,,,,,
39903982,0.0754644,-3.43E-12,-0.0412102,3.43E-02,-24.2958,-45.1528,,,,,,,,,,,,,,,,,,,,,,,,,,
39913983,0.0704747,-7.13E-12,-0.085537,-1.51E-02,-24.2958,-44.4314,,,,,,,,,,,,,,,,,,,,,,,,,,
39923984,0.068347,-3.04E-12,-0.036476,3.19E-02,-24.7183,-43.8235,,,,,,,,,,,,,,,,,,,,,,,,,,
39933985,0.065174,-4.53E-12,-0.0543931,1.08E-02,-24.7183,-43.3395,,,,,,,,,,,,,,,,,,,,,,,,,,
39943986,0.0636902,-2.12E-12,-0.0254372,3.83E-02,-24.7183,-42.9155,,,,,,,,,,,,,,,,,,,,,,,,,,
39953987,0.0633012,-5.56E-13,-0.00666824,5.66E-02,-25.2817,-42.8044,,,,,,,,,,,,,,,,,,,,,,,,,,
39963988,0.0611501,-3.07E-12,-0.0368758,2.43E-02,-25.2817,-42.7532,,,,,,,,,,,,,,,,,,,,,,,,,,
39973989,0.0612188,9.82E-14,0.00117805,6.24E-02,-25.7746,-42.7728,,,,,,,,,,,,,,,,,,,,,,,,,,
39983990,0.0606208,-8.54E-13,-0.0102521,5.04E-02,-25.7746,-43.0949,,,,,,,,,,,,,,,,,,,,,,,,,,
39993991,0.0612543,9.05E-13,0.0108598,7.21E-02,-26.338,-43.2759,,,,,,,,,,,,,,,,,,,,,,,,,,
40003992,0.0602299,-1.46E-12,-0.0175607,4.27E-02,-26.338,-43.5466,,,,,,,,,,,,,,,,,,,,,,,,,,
40013993,0.0617582,2.18E-12,0.0261992,8.80E-02,-26.338,-43.9832,,,,,,,,,,,,,,,,,,,,,,,,,,
40023994,0.0635534,2.56E-12,0.0307745,9.43E-02,-26.9718,-44.4961,,,,,,,,,,,,,,,,,,,,,,,,,,
40033995,0.0642653,1.02E-12,0.0122047,7.65E-02,-27.7465,-45.3334,,,,,,,,,,,,,,,,,,,,,,,,,,
40043996,0.0641839,-1.16E-13,-0.00139503,6.28E-02,-27.7465,-46.0847,,,,,,,,,,,,,,,,,,,,,,,,,,
40053997,0.0664585,3.25E-12,0.0389925,1.05E-01,-28.3803,-46.7346,,,,,,,,,,,,,,,,,,,,,,,,,,
40063998,0.0672214,1.09E-12,0.013079,8.03E-02,-28.3803,-47.5864,,,,,,,,,,,,,,,,,,,,,,,,,,
40073999,0.0706169,4.85E-12,0.0582074,1.29E-01,-28.3803,-48.5565,,,,,,,,,,,,,,,,,,,,,,,,,,
40084000,0.0736408,4.32E-12,0.0518381,1.25E-01,-28.9437,-49.4205,,,,,,,,,,,,,,,,,,,,,,,,,,
40094001,0.0745548,1.31E-12,0.0156695,9.02E-02,-28.9437,-50.245,,,,,,,,,,,,,,,,,,,,,,,,,,
40104002,0.0764031,2.64E-12,0.0316843,1.08E-01,-29.7887,-50.7731,,,,,,,,,,,,,,,,,,,,,,,,,,
40114003,0.075125,-1.83E-12,-0.0219104,5.32E-02,-29.7887,-51.253,,,,,,,,,,,,,,,,,,,,,,,,,,
40124188,0.075927,1.15E-12,0.0137496,8.97E-02,-29.8592,-51.4822,,,,,,,,,,,,,,,,,,,,,,,,,,
40134189,0.0762163,4.13E-13,0.00495827,8.12E-02,-29.8592,-51.6352,,,,,,,,,,,,,,,,,,,,,,,,,,
40144190,0.0774414,1.75E-12,0.021002,9.84E-02,-29.8592,-51.9853,,,,,,,,,,,,,,,,,,,,,,,,,,
40154191,0.0783722,1.33E-12,0.0159579,9.43E-02,-29.8592,-52.2512,,,,,,,,,,,,,,,,,,,,,,,,,,
40164192,0.0789031,7.58E-13,0.00909966,8.80E-02,-29.9296,-52.4029,,,,,,,,,,,,,,,,,,,,,,,,,,
40174193,0.0787549,-2.12E-13,-0.00254059,7.62E-02,-29.9296,-52.431,,,,,,,,,,,,,,,,,,,,,,,,,,
40184194,0.0785815,-2.48E-13,-0.00297112,7.56E-02,-29.9296,-52.3815,,,,,,,,,,,,,,,,,,,,,,,,,,
40194195,0.0788264,3.50E-13,0.00419701,8.30E-02,-29.9296,-52.4514,,,,,,,,,,,,,,,,,,,,,,,,,,
40204196,0.0786696,-2.24E-13,-0.0026873,7.60E-02,-29.9296,-52.4066,,,,,,,,,,,,,,,,,,,,,,,,,,
40214203,0.0785305,-1.99E-13,-0.00238564,7.61E-02,-29.9296,-52.3669,,,,,,,,,,,,,,,,,,,,,,,,,,
40224204,0.078881,5.01E-13,0.00601021,8.49E-02,-29.9296,-52.467,,,,,,,,,,,,,,,,,,,,,,,,,,
40234205,0.079125,3.49E-13,0.00418213,8.33E-02,-29.9296,-52.5367,,,,,,,,,,,,,,,,,,,,,,,,,,
40244206,0.0791462,3.02E-14,0.000362549,7.95E-02,-29.9296,-52.5428,,,,,,,,,,,,,,,,,,,,,,,,,,
40254223,0.0792801,1.91E-13,0.00229706,8.16E-02,-29.9296,-52.5811,,,,,,,,,,,,,,,,,,,,,,,,,,
40264224,0.0786515,-8.98E-13,-0.0107774,6.79E-02,-29.9296,-52.4014,,,,,,,,,,,,,,,,,,,,,,,,,,
40274227,0.0780141,-9.11E-13,-0.0109266,6.71E-02,-29.9296,-52.2193,,,,,,,,,,,,,,,,,,,,,,,,,,
40284228,0.076956,-1.51E-12,-0.0181389,5.88E-02,-29.9296,-51.917,,,,,,,,,,,,,,,,,,,,,,,,,,
40294229,0.0756274,-1.90E-12,-0.0227763,5.29E-02,-29.9296,-51.5374,,,,,,,,,,,,,,,,,,,,,,,,,,
40304233,0.0733831,-3.21E-12,-0.0384727,3.49E-02,-29.9296,-50.8962,,,,,,,,,,,,,,,,,,,,,,,,,,
40314234,0.0712899,-2.99E-12,-0.0358832,3.54E-02,-29.9296,-50.2981,,,,,,,,,,,,,,,,,,,,,,,,,,
40324235,0.0690455,-3.21E-12,-0.0384766,3.06E-02,-30,-49.6569,,,,,,,,,,,,,,,,,,,,,,,,,,
40334238,0.0662688,-3.97E-12,-0.0475994,1.87E-02,-30,-48.934,,,,,,,,,,,,,,,,,,,,,,,,,,
40344239,0.0635385,-3.90E-12,-0.0468061,1.67E-02,-30,-48.1539,,,,,,,,,,,,,,,,,,,,,,,,,,
40354247,0.0611742,-3.38E-12,-0.0405299,2.06E-02,-30,-47.4784,,,,,,,,,,,,,,,,,,,,,,,,,,
40364248,0.0587714,-3.43E-12,-0.0411919,1.76E-02,-30,-46.7918,,,,,,,,,,,,,,,,,,,,,,,,,,
40374249,0.056818,-2.79E-12,-0.033487,2.33E-02,-30,-46.2337,,,,,,,,,,,,,,,,,,,,,,,,,,
40384250,0.0549337,-2.69E-12,-0.0323012,2.26E-02,-30,-45.6954,,,,,,,,,,,,,,,,,,,,,,,,,,
40394255,0.0534858,-2.07E-12,-0.0248222,2.87E-02,-30,-45.2816,,,,,,,,,,,,,,,,,,,,,,,,,,
40404256,0.0526824,-1.15E-12,-0.013772,3.89E-02,-30,-45.0521,,,,,,,,,,,,,,,,,,,,,,,,,,
40414258,0.0524128,-3.85E-13,-0.0046209,4.78E-02,-30,-44.9751,,,,,,,,,,,,,,,,,,,,,,,,,,
40424264,0.0526276,3.07E-13,0.00368179,5.63E-02,-30,-45.0365,,,,,,,,,,,,,,,,,,,,,,,,,,
40434265,0.0528261,2.84E-13,0.00340279,5.62E-02,-30,-45.0932,,,,,,,,,,,,,,,,,,,,,,,,,,
40444266,0.0538397,1.45E-12,0.0173758,7.12E-02,-30,-45.3828,,,,,,,,,,,,,,,,,,,,,,,,,,
40454267,0.0558476,2.87E-12,0.0344209,9.03E-02,-30,-45.9565,,,,,,,,,,,,,,,,,,,,,,,,,,
40464268,0.0587961,4.21E-12,0.0505456,1.09E-01,-30,-46.7989,,,,,,,,,,,,,,,,,,,,,,,,,,
40474269,0.0624634,5.24E-12,0.062869,1.25E-01,-30,-47.8467,,,,,,,,,,,,,,,,,,,,,,,,,,
40484273,0.0658139,4.79E-12,0.057437,1.23E-01,-30,-48.804,,,,,,,,,,,,,,,,,,,,,,,,,,
40494287,0.0695094,5.28E-12,0.0633518,1.33E-01,-30,-49.8598,,,,,,,,,,,,,,,,,,,,,,,,,,
40504288,0.073653,5.92E-12,0.0710317,1.45E-01,-30,-51.0437,,,,,,,,,,,,,,,,,,,,,,,,,,
40514291,0.0772104,5.08E-12,0.0609856,1.38E-01,-30,-52.0601,,,,,,,,,,,,,,,,,,,,,,,,,,
40524292,0.0805608,4.79E-12,0.0574338,1.38E-01,-30,-53.0174,,,,,,,,,,,,,,,,,,,,,,,,,,
40534293,0.0834456,4.12E-12,0.0494552,1.33E-01,-30,-53.8416,,,,,,,,,,,,,,,,,,,,,,,,,,
40544294,0.0853337,2.70E-12,0.0323673,1.18E-01,-30,-54.3811,,,,,,,,,,,,,,,,,,,,,,,,,,
40554296,0.0868849,2.22E-12,0.0265915,1.13E-01,-30,-54.8243,,,,,,,,,,,,,,,,,,,,,,,,,,
40564297,0.0878216,1.34E-12,0.0160574,1.04E-01,-30,-55.0919,,,,,,,,,,,,,,,,,,,,,,,,,,
40574298,0.0876057,-3.08E-13,-0.00370148,8.39E-02,-30,-55.0302,,,,,,,,,,,,,,,,,,,,,,,,,,
40584299,0.0874726,-1.90E-13,-0.00228104,8.52E-02,-30,-54.9922,,,,,,,,,,,,,,,,,,,,,,,,,,
40594302,0.0878387,5.23E-13,0.00627571,9.41E-02,-30,-55.0968,,,,,,,,,,,,,,,,,,,,,,,,,,
40604303,0.087999,2.29E-13,0.00274773,9.07E-02,-30,-55.1426,,,,,,,,,,,,,,,,,,,,,,,,,,
40614304,0.0876029,-5.66E-13,-0.00679001,8.08E-02,-30,-55.0294,,,,,,,,,,,,,,,,,,,,,,,,,,
40624305,0.0867491,-1.22E-12,-0.0146372,7.21E-02,-30,-54.7854,,,,,,,,,,,,,,,,,,,,,,,,,,
40634306,0.0860549,-9.92E-13,-0.0118991,7.42E-02,-30,-54.5871,,,,,,,,,,,,,,,,,,,,,,,,,,
40644307,0.0856785,-5.38E-13,-0.00645401,7.92E-02,-30,-54.4796,,,,,,,,,,,,,,,,,,,,,,,,,,
40654318,0.0847414,-1.34E-12,-0.0160632,6.87E-02,-30,-54.2118,,,,,,,,,,,,,,,,,,,,,,,,,,
40664319,0.0841384,-8.61E-13,-0.0103377,7.38E-02,-30,-54.0395,,,,,,,,,,,,,,,,,,,,,,,,,,
40674322,0.0833428,-1.14E-12,-0.0136388,6.97E-02,-30,-53.8122,,,,,,,,,,,,,,,,,,,,,,,,,,
40684323,0.0828124,-7.58E-13,-0.00909348,7.37E-02,-30,-53.6607,,,,,,,,,,,,,,,,,,,,,,,,,,
40694324,0.0815122,-1.86E-12,-0.0222876,5.92E-02,-30,-53.2892,,,,,,,,,,,,,,,,,,,,,,,,,,
40704325,0.079044,-3.53E-12,-0.0423127,3.67E-02,-30,-52.584,,,,,,,,,,,,,,,,,,,,,,,,,,
40714332,0.0768588,-3.12E-12,-0.0374599,3.94E-02,-30,-51.9597,,,,,,,,,,,,,,,,,,,,,,,,,,
40724333,0.0744262,-3.48E-12,-0.041702,3.27E-02,-30,-51.2646,,,,,,,,,,,,,,,,,,,,,,,,,,
40734336,0.0713872,-4.34E-12,-0.0520969,1.93E-02,-30,-50.3964,,,,,,,,,,,,,,,,,,,,,,,,,,
40744337,0.0682287,-4.51E-12,-0.0541461,1.41E-02,-30,-49.4939,,,,,,,,,,,,,,,,,,,,,,,,,,
40754350,0.0652106,-4.31E-12,-0.0517394,1.35E-02,-30,-48.6316,,,,,,,,,,,,,,,,,,,,,,,,,,
40764351,0.0619515,-4.66E-12,-0.0558703,6.08E-03,-30,-47.7004,,,,,,,,,,,,,,,,,,,,,,,,,,
40774354,0.0591095,-4.06E-12,-0.0487191,1.04E-02,-30,-46.8884,,,,,,,,,,,,,,,,,,,,,,,,,,
40784355,0.0564064,-3.86E-12,-0.0463396,1.01E-02,-30,-46.1161,,,,,,,,,,,,,,,,,,,,,,,,,,
40794356,0.0541276,-3.26E-12,-0.0390656,1.51E-02,-30,-45.465,,,,,,,,,,,,,,,,,,,,,,,,,,
40804357,0.0525365,-2.27E-12,-0.0272747,2.53E-02,-30,-45.0104,,,,,,,,,,,,,,,,,,,,,,,,,,
40814358,0.0508979,-2.34E-12,-0.0280907,2.28E-02,-30,-44.5423,,,,,,,,,,,,,,,,,,,,,,,,,,
40824361,0.0501707,-1.04E-12,-0.0124672,3.77E-02,-30,-44.3345,,,,,,,,,,,,,,,,,,,,,,,,,,
40834364,0.0496425,-7.55E-13,-0.00905457,4.06E-02,-30,-44.1836,,,,,,,,,,,,,,,,,,,,,,,,,,
40844365,0.0496991,8.09E-14,0.000971146,5.07E-02,-30,-44.1997,,,,,,,,,,,,,,,,,,,,,,,,,,
40854368,0.0501807,6.88E-13,0.00825554,5.84E-02,-30,-44.3373,,,,,,,,,,,,,,,,,,,,,,,,,,
40864369,0.0511799,1.43E-12,0.0171286,6.83E-02,-30,-44.6228,,,,,,,,,,,,,,,,,,,,,,,,,,
40874370,0.0534856,3.29E-12,0.039527,9.30E-02,-30,-45.2816,,,,,,,,,,,,,,,,,,,,,,,,,,
40884371,0.0557203,3.19E-12,0.0383093,9.40E-02,-30,-45.9201,,,,,,,,,,,,,,,,,,,,,,,,,,
40894372,0.0584228,3.86E-12,0.0463275,1.05E-01,-30,-46.6922,,,,,,,,,,,,,,,,,,,,,,,,,,
40904373,0.0613253,4.15E-12,0.0497571,1.11E-01,-30,-47.5215,,,,,,,,,,,,,,,,,,,,,,,,,,
40914374,0.0655027,5.97E-12,0.0716128,1.37E-01,-30,-48.715,,,,,,,,,,,,,,,,,,,,,,,,,,
40924375,0.0694854,5.69E-12,0.0682764,1.38E-01,-30,-49.853,,,,,,,,,,,,,,,,,,,,,,,,,,
40934376,0.0738544,6.24E-12,0.074897,1.49E-01,-30,-51.1013,,,,,,,,,,,,,,,,,,,,,,,,,,
40944377,0.0778347,5.69E-12,0.0682329,1.46E-01,-30,-52.2385,,,,,,,,,,,,,,,,,,,,,,,,,,
40954378,0.0809155,4.40E-12,0.052814,1.34E-01,-30,-53.1187,,,,,,,,,,,,,,,,,,,,,,,,,,
40964393,0.084572,5.22E-12,0.0626825,1.47E-01,-30,-54.1634,,,,,,,,,,,,,,,,,,,,,,,,,,
40974394,0.0878082,4.62E-12,0.055478,1.43E-01,-30,-55.0881,,,,,,,,,,,,,,,,,,,,,,,,,,
40984395,0.0904189,3.73E-12,0.0447546,1.35E-01,-30,-55.834,,,,,,,,,,,,,,,,,,,,,,,,,,
40994396,0.0915101,1.56E-12,0.0187058,1.10E-01,-30,-56.1457,,,,,,,,,,,,,,,,,,,,,,,,,,
41004397,0.0928896,1.97E-12,0.0236483,1.17E-01,-30,-56.5399,,,,,,,,,,,,,,,,,,,,,,,,,,
41014398,0.093315,6.08E-13,0.00729286,1.01E-01,-30,-56.6614,,,,,,,,,,,,,,,,,,,,,,,,,,
41024399,0.093309,-8.56E-15,-0.000102768,9.32E-02,-30,-56.6597,,,,,,,,,,,,,,,,,,,,,,,,,,
41034400,0.0934673,2.26E-13,0.002715,9.62E-02,-30,-56.705,,,,,,,,,,,,,,,,,,,,,,,,,,
41044401,0.0932796,-2.68E-13,-0.00321877,9.01E-02,-30,-56.6513,,,,,,,,,,,,,,,,,,,,,,,,,,
41054402,0.0929773,-4.32E-13,-0.00518234,8.78E-02,-30,-56.5649,,,,,,,,,,,,,,,,,,,,,,,,,,
41064408,0.0926112,-5.23E-13,-0.00627525,8.63E-02,-30,-56.4604,,,,,,,,,,,,,,,,,,,,,,,,,,
41074409,0.0919653,-9.23E-13,-0.0110733,8.09E-02,-30,-56.2758,,,,,,,,,,,,,,,,,,,,,,,,,,
41084410,0.0916322,-4.76E-13,-0.00570923,8.59E-02,-30,-56.1806,,,,,,,,,,,,,,,,,,,,,,,,,,
41094411,0.0912785,-5.05E-13,-0.006064,8.52E-02,-30,-56.0796,,,,,,,,,,,,,,,,,,,,,,,,,,
41104425,0.0908905,-5.54E-13,-0.00665154,8.42E-02,-30,-55.9687,,,,,,,,,,,,,,,,,,,,,,,,,,
41114426,0.0896791,-1.73E-12,-0.0207667,6.89E-02,-30,-55.6226,,,,,,,,,,,,,,,,,,,,,,,,,,
41124427,0.0886385,-1.49E-12,-0.0178384,7.08E-02,-30,-55.3253,,,,,,,,,,,,,,,,,,,,,,,,,,
41134428,0.0864604,-3.11E-12,-0.0373405,4.91E-02,-30,-54.703,,,,,,,,,,,,,,,,,,,,,,,,,,
41144429,0.0840817,-3.40E-12,-0.0407776,4.33E-02,-30,-54.0233,,,,,,,,,,,,,,,,,,,,,,,,,,
41154430,0.0808561,-4.61E-12,-0.055296,2.56E-02,-30,-53.1017,,,,,,,,,,,,,,,,,,,,,,,,,,
41164431,0.0775497,-4.72E-12,-0.0566803,2.09E-02,-30,-52.1571,,,,,,,,,,,,,,,,,,,,,,,,,,
41174440,0.0738382,-5.30E-12,-0.0636262,1.02E-02,-30,-51.0966,,,,,,,,,,,,,,,,,,,,,,,,,,
41184441,0.0696,-6.05E-12,-0.0726537,-3.05E-03,-30,-49.8857,,,,,,,,,,,,,,,,,,,,,,,,,,
41194444,0.0650882,-6.45E-12,-0.0773463,-1.23E-02,-30,-48.5966,,,,,,,,,,,,,,,,,,,,,,,,,,
41204456,0.0608024,-6.12E-12,-0.0734708,-1.27E-02,-30,-47.3721,,,,,,,,,,,,,,,,,,,,,,,,,,
41214458,0.0567634,-5.77E-12,-0.06924,-1.25E-02,-30,-46.2181,,,,,,,,,,,,,,,,,,,,,,,,,,
41224459,0.0526598,-5.86E-12,-0.0703464,-1.77E-02,-30,-45.0457,,,,,,,,,,,,,,,,,,,,,,,,,,
41234463,0.0491337,-5.04E-12,-0.0604486,-1.13E-02,-30,-44.0382,,,,,,,,,,,,,,,,,,,,,,,,,,
41244464,0.0459306,-4.58E-12,-0.0549099,-8.98E-03,-30,-43.123,,,,,,,,,,,,,,,,,,,,,,,,,,
41254465,0.0435754,-3.36E-12,-0.0403741,3.20E-03,-30,-42.4501,,,,,,,,,,,,,,,,,,,,,,,,,,
41264476,0.0416489,-2.75E-12,-0.0330272,8.62E-03,-30,-41.8997,,,,,,,,,,,,,,,,,,,,,,,,,,
41274477,0.0404093,-1.77E-12,-0.0212494,1.92E-02,-30,-41.5455,,,,,,,,,,,,,,,,,,,,,,,,,,
41284478,0.0394502,-1.37E-12,-0.016442,2.30E-02,-30,-41.2715,,,,,,,,,,,,,,,,,,,,,,,,,,
