today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=0.002, kiei(I)=0, kded(D)=1e-05,signal, mad_pitch, multiplier
Sun Feb 11 14:10:59 2018,9276528,923.097,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1218,0,8,32,0.287304,-0.138864,-10.252,0.0297983,-0.00957802,-0.00638535,22.8164,31.5656,48.2578,1.60525,19.7698,2.31951,0.00152127,2.32104,0.0267458,-0,-0.0179329,50.3838,-13.3729,50.3838,
Sun Feb 11 14:10:59 2018,9286529,923.097,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1218,0,8,32,0.268151,-0.201113,-10.1897,0.0361836,-0.00957802,-0.0042569,22.8164,31.5656,48.2578,1.50744,20.0563,2.29617,-0.0107,2.28547,0.0260331,-0,-0.0179542,50.3838,-13.0166,50.3838,
Sun Feb 11 14:10:59 2018,9296530,924.157,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1218,0,8,32,0.196325,-0.153229,-10.2855,0.0436332,-0.0106422,-0.0042569,22.8164,31.5656,48.2578,1.0935,20.3431,2.27153,-0.0215504,2.24998,0.025324,-0,-0.0178637,50.3838,-12.662,50.3838,
Sun Feb 11 14:10:59 2018,9306531,924.157,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1218,0,8,32,0.181959,-0.248997,-10.2903,0.0383121,-0.00744957,-0.00851379,22.8164,31.5656,48.2578,1.01304,20.6286,2.24485,-0.0325665,2.21228,0.0246295,-0,-0.0174971,50.3838,-12.3147,50.3838,
Sun Feb 11 14:10:59 2018,9316532,924.157,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1216,0,8,32,0.158017,-0.220267,-10.3238,0.0351194,-0.0042569,-0.00638535,22.8164,31.5656,48.2578,0.876908,20.9142,2.21574,-0.0425217,2.17321,0.0239372,-0,-0.0174397,50.3838,-11.9686,50.3838,
Sun Feb 11 14:10:59 2018,9326533,924.157,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5012,4138,1216,0,8,32,0.153229,-0.3304,-10.3765,0.0319267,-0.00319267,-0,22.8164,31.5656,48.2578,0.846024,21.2004,2.18414,-0.0508866,2.13326,0.0232543,-0,-0.017203,50.3838,-11.6272,50.3838,
Sun Feb 11 14:10:59 2018,9336534,924.157,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1218,0,8,30,0.162806,-0.339977,-10.3956,0.0276698,-0.00851379,-0.00319267,22.8164,31.5656,48.2578,0.897236,21.4884,2.15026,-0.0565977,2.09366,0.0225769,-0,-0.0170644,50.3838,-11.2885,50.3838,
Sun Feb 11 14:10:59 2018,9346535,924.157,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1218,0,8,30,0.124498,-0.349553,-10.3477,0.0223487,-0.0106422,0.00319267,22.8164,31.5656,48.2578,0.68932,21.7755,2.11428,-0.0624871,2.05179,0.0219104,-0,-0.0167922,50.3838,-10.9552,50.3838,
Sun Feb 11 14:10:59 2018,9356536,925.799,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,14,0.162806,-0.430956,-10.2807,0.0159634,-0.0042569,0.0042569,22.8164,31.5656,48.2578,0.907264,22.0601,2.07638,-0.0699709,2.00641,0.0212661,-0,-0.0162308,50.3838,-10.633,50.3838,
Sun Feb 11 14:10:59 2018,9366537,925.799,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,14,0.148441,-0.416591,-10.4052,-0.00106422,-0.00851379,0.00957802,22.8164,31.5656,48.2578,0.817326,22.3478,2.037,-0.0736401,1.96336,0.0206151,-0,-0.0163983,50.3838,-10.3076,50.3838,
Sun Feb 11 14:10:59 2018,9376538,925.799,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4140,1218,0,32,32,0.162806,-0.320823,-10.4435,-0.00851379,-0.0117065,0.00957802,22.8164,31.5656,48.2578,0.893123,22.6352,1.99652,-0.0770095,1.91951,0.0199783,-0,-0.0160421,50.3838,-9.98917,50.3838,
Sun Feb 11 14:10:59 2018,9386539,925.799,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4140,1218,0,32,32,0.158017,-0.311246,-10.4339,-0.0138349,-0.0138349,0.0148991,22.8164,31.5656,48.2578,0.867654,22.9223,1.95522,-0.0800955,1.87512,0.0193502,-0,-0.0158244,50.3838,-9.6751,50.3838,
Sun Feb 11 14:10:59 2018,9396540,924.618,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4124,1218,0,30,14,0.158017,-0.311246,-10.5058,-0.0223487,-0.0148991,0.0180918,22.8164,31.5656,48.2578,0.861723,23.2091,1.91334,-0.0829087,1.83043,0.0187377,-0,-0.0154304,50.3838,-9.36884,50.3838,
Sun Feb 11 14:10:59 2018,9406541,924.618,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4124,1218,0,30,14,0.0814029,-0.191536,-10.1418,-0.0180918,-0.0127707,0.0223487,22.8164,31.5656,48.2578,0.459872,23.495,1.87067,-0.0860434,1.78463,0.0181358,-0,-0.0151616,50.3838,-9.06792,50.3838,
Sun Feb 11 14:10:59 2018,9416542,924.618,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1212,0,8,32,0.23942,-0.258574,-10.3956,-0.019156,-0.0212845,0.0244772,22.8164,31.5656,48.2578,1.31934,23.7839,1.8275,-0.0856706,1.74183,0.0175504,-0,-0.0147478,50.3838,-8.77521,50.3838,
Sun Feb 11 14:10:59 2018,9426543,924.618,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1212,0,8,32,0.186748,-0.23942,-10.3717,-0.0180918,-0.0234129,0.0234129,22.8164,31.5656,48.2578,1.03153,24.071,1.78499,-0.086757,1.69824,0.0169685,-0,-0.0146603,50.3838,-8.48424,50.3838,
Sun Feb 11 14:10:59 2018,9436544,924.618,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,8,32,0.244209,-0.148441,-10.4339,-0.0223487,-0.0234129,0.0223487,22.8164,31.5656,48.2578,1.34078,24.3574,1.74382,-0.0880053,1.65581,0.0164083,-0,-0.014112,50.3838,-8.20415,50.3838,
Sun Feb 11 14:10:59 2018,9446545,924.618,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1214,0,8,32,0.11971,-0.134075,-10.3286,-0.0138349,-0.0308625,0.0234129,22.8164,31.5656,48.2578,0.664039,24.646,1.70369,-0.0867745,1.61692,0.0158468,-0,-0.0141454,50.3838,-7.9234,50.3838,
Sun Feb 11 14:10:59 2018,9456546,924.47,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1216,0,32,32,0.263362,-0.138864,-10.3765,-0.00319267,-0.0351194,0.019156,22.8164,31.5656,48.2578,1.4539,24.9337,1.66443,-0.0861961,1.57824,0.0153125,-0,-0.01346,50.3838,-7.65625,50.3838,
Sun Feb 11 14:10:59 2018,9466547,924.47,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1216,0,32,32,0.287304,-0.191536,-10.1897,0.00744957,-0.0340552,0.0202203,22.8164,31.5656,48.2578,1.61506,25.2199,1.62712,-0.0867987,1.54032,0.0147765,-0,-0.0135031,50.3838,-7.38824,50.3838,
Sun Feb 11 14:10:59 2018,9476548,924.47,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,30,14,0.339977,-0.047884,-10.1897,0.0117065,-0.0393763,0.0170276,22.8164,31.5656,48.2578,1.91095,25.5079,1.59306,-0.0852734,1.50779,0.0142443,-0,-0.0134072,50.3838,-7.12214,50.3838,
Sun Feb 11 14:10:59 2018,9486549,924.47,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4138,1216,0,30,14,0.225055,-0.153229,-10.1945,0.0202203,-0.0415047,0.0170276,24.7178,33.1266,48.757,1.26466,25.795,1.56221,-0.0844294,1.47778,0.0137348,-0,-0.012834,50.3838,-6.86742,50.3838,
Sun Feb 11 14:10:59 2018,9496550,923.41,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4128,1216,0,32,14,0.339977,-0.196325,-10.3382,0.0244772,-0.0468259,0.019156,24.7178,33.1266,48.757,1.88353,26.083,1.53405,-0.0824648,1.45159,0.0132438,-0,-0.0123705,50.3838,-6.62189,50.3838,
Sun Feb 11 14:10:59 2018,9506551,923.41,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4996,4128,1216,0,32,14,0.373495,-0.153229,-10.1514,0.032991,-0.0468259,0.0170276,24.7178,33.1266,48.757,2.1071,26.3695,1.50923,-0.0818131,1.42742,0.0127846,-0,-0.0115684,50.3838,-6.39229,50.3838,
Sun Feb 11 14:10:59 2018,9516552,923.41,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1216,0,32,14,0.292093,-0.196325,-10.3046,0.0308625,-0.0510828,0.0159634,24.7178,33.1266,48.757,1.62366,26.6572,1.48811,-0.0797425,1.40837,0.0123312,-0,-0.0114221,50.3838,-6.16559,50.3838,
Sun Feb 11 14:10:59 2018,9526553,923.41,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1216,0,32,14,0.344765,-0.225055,-10.1706,0.0404405,-0.0574681,0.0223487,24.7178,33.1266,48.757,1.94149,26.9455,1.47005,-0.0769614,1.39309,0.0118963,-0,-0.010956,50.3838,-5.94813,50.3838,
Sun Feb 11 14:10:59 2018,9536554,923.41,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5034,4138,1214,0,8,32,0.272939,-0.292093,-10.3573,0.0297983,-0.0595966,0.019156,24.7178,33.1266,48.757,1.50953,27.2326,1.4546,-0.0752952,1.3793,0.0114677,-0,-0.0107964,50.3838,-5.73385,50.3838,
Sun Feb 11 14:10:59 2018,9546555,923.41,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5034,4138,1214,0,8,32,0.368707,-0.3304,-10.3525,0.0212845,-0.0638535,0.0212845,24.7178,33.1266,48.757,2.03974,27.5203,1.44158,-0.0729008,1.36867,0.0110598,-0,-0.0102767,50.3838,-5.52988,50.3838,
Sun Feb 11 14:10:59 2018,9556556,924.201,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4134,1214,0,8,32,0.35913,-0.320823,-10.3669,0.0159634,-0.071303,0.0180918,24.7178,33.1266,48.757,1.98405,27.8089,1.43136,-0.0695631,1.3618,0.010651,-0,-0.0102974,50.3838,-5.32551,50.3838,
Sun Feb 11 14:10:59 2018,9566557,924.201,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5004,4134,1214,0,8,32,0.349553,-0.363919,-10.228,0.00851379,-0.0659819,0.0170276,24.7178,33.1266,48.757,1.95738,28.0939,1.42413,-0.0697445,1.35439,0.0102669,-0,-0.00967707,50.3838,-5.13344,50.3838,
Sun Feb 11 14:10:59 2018,9576558,924.201,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1218,0,30,14,0.272939,-0.282516,-10.3813,0.00212845,-0.0723673,0.0180918,24.7178,33.1266,48.757,1.50605,28.3822,1.41913,-0.066439,1.35269,0.00988806,-0,-0.00954311,50.3838,-4.94403,50.3838,
Sun Feb 11 14:10:59 2018,9586559,924.201,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5006,4138,1218,0,30,14,0.306458,-0.325611,-10.4004,0,-0.0734315,0.019156,24.7178,33.1266,48.757,1.68779,28.669,1.41548,-0.0646209,1.35086,0.00952822,-0,-0.00906509,50.3838,-4.76411,50.3838,
Sun Feb 11 14:10:59 2018,9596630,924.201,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5026,4138,1218,0,32,14,0.234632,-0.244209,-10.3573,-0.00744957,-0.0755599,0.0148991,24.7178,33.1266,48.757,1.29774,28.956,1.41263,-0.0624234,1.3502,0.0091712,-0,-0.00899395,50.3838,-4.5856,50.3838,
Sun Feb 11 14:10:59 2018,9606631,924.218,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5026,4138,1218,0,32,14,0.196325,-0.263362,-10.3525,-0.0117065,-0.0776884,0.0106422,24.7178,33.1266,48.757,1.08642,29.2431,1.40975,-0.060177,1.34957,0.00883423,-0,-0.00848892,50.3838,-4.41712,50.3838,
Sun Feb 11 14:10:59 2018,9616632,924.218,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1216,0,8,32,0.181959,-0.292093,-10.4004,-0.0106422,-0.0755599,0.0170276,24.7178,33.1266,48.757,1.00231,29.529,1.40602,-0.0590597,1.34696,0.00851905,-0,-0.00793991,50.3838,-4.25953,50.3838,
Sun Feb 11 14:10:59 2018,9626633,924.218,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5008,4138,1216,0,8,32,0.225055,-0.268151,-10.2855,-0.00744957,-0.0787526,0.0127707,24.7178,33.1266,48.757,1.25348,29.8164,1.40139,-0.0563572,1.34504,0.00821224,-0,-0.00772928,50.3838,-4.10612,50.3838,
Sun Feb 11 14:10:59 2018,9636634,924.218,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4128,1218,0,30,30,0.148441,-0.167594,-10.2951,-0.00212845,-0.0744957,0.0106422,24.7178,33.1266,48.757,0.826069,30.1017,1.39597,-0.0557125,1.34025,0.00792899,-0,-0.00713559,50.3838,-3.96449,50.3838,
Sun Feb 11 14:10:59 2018,9646635,924.218,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,4994,4128,1218,0,30,30,0.244209,-0.201113,-10.2328,0.00106422,-0.0723673,0.00851379,24.7178,33.1266,48.757,1.36712,30.3875,1.38976,-0.0543286,1.33543,0.00763503,-0,-0.00740537,50.3838,-3.81751,50.3838,
Sun Feb 11 14:10:59 2018,9656636,923.366,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,14,0.110133,-0.191536,-10.137,0.00744957,-0.0659819,-0,24.7178,33.1266,48.757,0.622462,30.6722,1.38278,-0.0540227,1.32876,0.00735352,-0,-0.00709172,50.3838,-3.67676,50.3838,
Sun Feb 11 14:10:59 2018,9666637,923.366,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1216,0,32,14,0.105345,-0.21069,-10.3142,0.00638535,-0.0627892,0.00212845,24.7178,33.1266,48.757,0.585174,30.9577,1.3742,-0.0526652,1.32153,0.0070868,-0,-0.00671935,50.3838,-3.5434,50.3838,
Sun Feb 11 14:10:59 2018,9676638,923.366,1513,1513,1088,1514,1940,1514,-0.0469513,50.3838,0.9,0,0.5,-1.19209e-07,5002,4138,1212,0,8,32,0.0957681,-0.244209,-10.3238,0.00957802,-0.0606608,-0.0042569,24.7178,33.1266,48.757,0.531486,31.2436,1.36335,-0.0509325,1.31242,0.00682331,-0,-0.00663766,50.3838,-3.41166,50.3838,
Sun Feb 11 14:10:59 2018,9686639,923.366,1513,1513,1089,1514,1940,1514,-0.0469513,50.3838,0.901174,0,0.5,-1.19209e-07,5002,4138,1212,0,8,32,0.158017,-0.134075,-10.3477,0.0148991,-0.0553397,-0.0042569,24.7178,33.1266,48.757,0.87488,31.5286,1.35065,-0.0500302,1.30062,0.00656314,-0,-0.00655424,50.3838,-3.28157,50.3838,
Sun Feb 11 14:10:59 2018,9696640,923.019,1513,1513,1096,1514,1940,1514,-0.0469513,50.3838,0.909389,0,0.5,-1.19209e-07,5004,4138,1216,0,8,32,0.186748,-0.225055,-10.252,0.0148991,-0.0489543,-0.00744957,24.7178,33.1266,48.757,1.04357,31.8132,1.33708,-0.0493056,1.28777,0.00629987,-0,-0.00663219,50.3838,-3.14994,50.3838,
Sun Feb 11 14:10:59 2018,9706641,923.019,1513,1513,1096,1514,1940,1514,-0.0469513,50.3838,0.909389,0,0.5,-1.19209e-07,5004,4138,1216,0,8,32,0.167594,-0.244209,-10.2999,0.00851379,-0.0361836,-0.00638535,24.7178,33.1266,48.757,0.932207,32.096,1.32328,-0.0502094,1.27307,0.00602322,-0,-0.0069693,50.3838,-3.01161,50.3838,
Sun Feb 11 14:10:59 2018,9716642,923.019,1513,1513,1096,1514,1940,1514,-0.0469513,50.3838,0.909389,0,0.5,-1.19209e-07,5000,4134,1212,0,32,12,0.268151,-0.311246,-10.3142,0.00532112,-0.0266056,-0.0148991,24.7178,33.1266,48.757,1.48925,32.3798,1.30982,-0.0499713,1.25984,0.00575228,-0,-0.00682567,50.3838,-2.87614,50.3838,
Sun Feb 11 14:10:59 2018,9726643,923.019,1513,1513,1096,1514,1940,1514,-0.0469513,50.3838,0.909389,0,0.5,-1.19209e-07,5000,4134,1212,0,32,12,0.272939,-0.220267,-10.3525,0,-0.0106422,-0.00957802,24.7178,33.1266,48.757,1.51022,32.6617,1.29766,-0.0513139,1.24635,0.00545991,-0,-0.00736538,50.3838,-2.72995,50.3838,
Sun Feb 11 14:10:59 2018,9736644,923.019,1513,1513,1102,1514,1940,1514,-0.0469513,50.3838,0.916432,0,0.5,-1.19209e-07,5034,4138,1216,0,8,32,0.21069,-0.23942,-10.4387,0.0042569,0.0042569,-0.0042569,24.7178,33.1266,48.757,1.15627,32.9439,1.28699,-0.0520568,1.23494,0.00516114,-0,-0.00752659,50.3838,-2.58057,50.3838,
Sun Feb 11 14:10:59 2018,9746645,923.019,1513,1513,1108,1514,1940,1514,-0.0469513,50.3838,0.923474,0,0.5,-1.19209e-07,5034,4138,1216,0,8,32,0.148441,-0.215478,-10.2711,0.00319267,0.00957802,-0.00532112,24.7178,33.1266,48.757,0.827994,33.2288,1.27676,-0.0499156,1.22684,0.00485945,-0,-0.00759994,50.3838,-2.42973,50.3838,
Sun Feb 11 14:10:59 2018,9756646,924.461,1513,1513,1108,1514,1940,1514,-0.0469513,50.3838,0.923474,0,0.5,-1.19209e-07,5000,4138,1218,0,8,32,0.172383,-0.220267,-10.1849,0.00106422,0.0212845,0.0042569,24.7178,33.1266,48.757,0.969653,33.512,1.26615,-0.049515,1.21663,0.00456323,-0,-0.00746235,50.3838,-2.28162,50.3838,
Sun Feb 11 14:10:59 2018,9766647,924.461,1513,1513,1115,1514,1940,1514,-0.0469513,50.3838,0.93169,0,0.5,-1.19209e-07,5000,4138,1218,0,8,32,0.138864,-0.258574,-10.2424,-0.00212845,0.0276698,0.0106422,24.7178,33.1266,48.757,0.776754,33.7966,1.255,-0.0475063,1.20749,0.00425841,-0,-0.00767896,50.3838,-2.12921,50.3838,
Sun Feb 11 14:10:59 2018,9776648,924.461,1513,1513,1115,1514,1940,1514,-0.0469513,50.3838,0.93169,0,0.5,-1.19209e-07,5002,4138,1216,0,8,32,0.0670376,-0.186748,-10.2089,0.0042569,0.0415047,0.0127707,24.7178,33.1266,48.757,0.376234,34.0791,1.2428,-0.0475297,1.19527,0.00396489,-0,-0.0073944,50.3838,-1.98245,50.3838,
Sun Feb 11 14:10:59 2018,9786649,924.461,1513,1513,1122,1514,1940,1514,-0.0469513,50.3838,0.939906,0,0.5,-1.19209e-07,5002,4138,1216,0,8,32,0.0047884,-0.225055,-10.2711,-0.00106422,0.0478901,0.0117065,24.7178,33.1266,48.757,0.0267113,34.3638,1.22841,-0.0453309,1.18308,0.00367298,-0,-0.00735386,50.3838,-1.83649,50.3838,
Sun Feb 11 14:10:59 2018,9796650,924.166,1513,1513,1122,1514,1940,1514,-0.0469513,50.3838,0.939906,0,0.5,-1.19209e-07,5018,4132,1212,0,32,14,0.0957681,-0.181959,-10.3765,-0.00212845,0.0574681,0.0117065,24.7178,33.1266,48.757,0.528788,34.6475,1.21151,-0.0440253,1.16749,0.00339159,-0,-0.00708881,50.3838,-1.69579,50.3838,
Sun Feb 11 14:10:59 2018,9806651,924.166,1513,1513,1122,1514,1940,1514,-0.0469513,50.3838,0.939906,0,0.5,-1.19209e-07,5018,4132,1212,0,32,14,0.0143652,-0.244209,-10.3908,-0.00212845,0.0638535,0.0127707,24.7178,33.1266,48.757,0.0792108,34.9322,1.19258,-0.041787,1.15079,0.0031061,-0,-0.00719196,50.3838,-1.55305,50.3838,
Sun Feb 11 14:10:59 2018,9816652,924.166,1513,1513,1127,1514,1940,1514,-0.0469513,50.3838,0.945775,0,0.5,-1.19209e-07,5000,4138,1216,0,32,14,0.0909797,-0.296881,-10.4004,-0.00319267,0.0649177,0.00744957,24.7178,33.1266,48.757,0.501194,35.2183,1.17187,-0.0381201,1.13375,0.00283084,-0,-0.00693423,50.3838,-1.41542,50.3838,
Sun Feb 11 14:10:59 2018,9826653,924.166,1513,1513,1127,1514,1940,1514,-0.0469513,50.3838,0.945775,0,0.5,-1.19209e-07,5000,4138,1216,0,32,14,0.0383072,-0.177171,-10.4435,0.00319267,0.071303,0.0042569,24.7178,33.1266,48.757,0.210163,35.503,1.14972,-0.0360858,1.11363,0.00254959,-0,-0.00708526,50.3838,-1.2748,50.3838,
Sun Feb 11 14:10:59 2018,9836654,924.166,1513,1513,1127,1514,1940,1514,-0.0469513,50.3838,0.945775,0,0.5,-1.19209e-07,5000,4134,1218,0,8,32,0.0814029,-0.196325,-10.4674,0.00638535,0.0755599,0.00212845,24.7178,33.1266,48.757,0.445567,35.7882,1.1264,-0.0335007,1.0929,0.00228359,-0,-0.00670116,50.3838,-1.14179,50.3838,
Sun Feb 11 14:10:59 2018,9846655,924.166,1513,1513,1132,1514,1940,1514,-0.0469513,50.3838,0.951643,0,0.5,-1.19209e-07,5000,4134,1218,0,8,32,0.0383072,-0.143652,-10.3382,0.00851379,0.0755599,-0,24.7178,33.1266,48.757,0.212304,36.0747,1.10205,-0.0298377,1.07221,0.00200747,-0,-0.00695578,50.3838,-1.00374,50.3838,
Sun Feb 11 14:10:59 2018,9856656,924.053,1513,1513,1135,1514,1940,1514,-0.0469513,50.3838,0.955164,0,0.5,-1.19209e-07,5024,4134,1218,0,32,12,0.124498,-0.167594,-10.2759,0.0117065,0.0787526,-0.00106422,24.7178,33.1266,48.757,0.694137,36.3603,1.07708,-0.0272546,1.04983,0.00173465,-0,-0.00687307,50.3838,-0.867323,50.3838,
Sun Feb 11 14:10:59 2018,9866657,924.053,1513,1513,1135,1514,1940,1514,-0.0469513,50.3838,0.955164,0,0.5,-1.19209e-07,5024,4134,1218,0,32,12,0.205901,-0.172383,-10.3046,0.0127707,0.0723673,0.00532112,24.5449,32.2594,48.5906,1.1447,36.6486,1.05276,-0.0221636,1.0306,0.00145267,-0,-0.00710339,50.3838,-0.726337,50.3838,
Sun Feb 11 14:10:59 2018,9876658,924.053,1513,1513,1138,1514,1940,1514,-0.0469513,50.3838,0.958685,0,0.5,-1.19209e-07,5018,4134,1214,0,8,32,0.186748,-0.162806,-10.1706,0.0138349,0.0702388,0.0042569,24.5449,32.2594,48.5906,1.05192,36.9357,1.03034,-0.018585,1.01176,0.00114744,-0,-0.00768931,50.3838,-0.573722,50.3838,
Sun Feb 11 14:10:59 2018,9886659,924.053,1513,1513,1138,1514,1940,1514,-0.0469513,50.3838,0.958685,0,0.5,-1.19209e-07,5018,4134,1214,0,8,32,0.244209,-0.244209,-10.343,0.0170276,0.071303,0.00744957,24.5449,32.2594,48.5906,1.35257,37.2219,1.01028,-0.016114,0.99417,0.000850237,-0,-0.00748723,50.3838,-0.425119,50.3838,
Sun Feb 11 14:10:59 2018,9896660,924.392,1513,1513,1140,1514,1940,1514,-0.0469513,50.3838,0.961033,0,0.5,-1.19209e-07,5004,4138,1214,0,8,32,0.301669,-0.272939,-10.3094,0.0117065,0.0659819,0.0106422,24.5449,32.2594,48.5906,1.67608,37.5099,0.993243,-0.012045,0.981198,0.000559973,-0,-0.00731229,50.3838,-0.279987,50.3838,
Sun Feb 11 14:10:59 2018,9906661,924.392,1513,1513,1140,1514,1940,1514,-0.0469513,50.3838,0.961033,0,0.5,-1.19209e-07,5004,4138,1214,0,8,32,0.282516,-0.220267,-10.3334,0.0106422,0.0585323,0.00957802,24.5449,32.2594,48.5906,1.56609,37.7985,0.979819,-0.00769647,0.972122,0.000275135,-0,-0.00717563,50.3838,-0.137567,50.3838,
Sun Feb 11 14:10:59 2018,9916662,924.392,1513,1513,1140,1514,1940,1514,-0.0469513,50.3838,0.961033,0,0.5,-1.19209e-07,5004,4138,1214,0,8,30,0.3304,-0.253785,-10.343,0.0148991,0.0553397,0.0159634,24.5449,32.2594,48.5906,1.82966,38.0859,0.970101,-0.00484813,0.965253,-2.8345e-06,-0,-0.00700257,50.3838,0.00141725,50.3838,
Sun Feb 11 14:10:59 2018,9926663,924.392,1513,1513,1145,1514,1940,1514,-0.0469513,50.3838,0.966901,0,0.5,-1.19209e-07,5004,4138,1214,0,8,30,0.363919,-0.268151,-10.3765,0.00851379,0.0436332,0.0127707,24.5449,32.2594,48.5906,2.00863,38.3757,0.964374,0.000107239,0.964481,-0.000278176,-0,-0.00693638,50.3838,0.139088,50.3838,
Sun Feb 11 14:10:59 2018,9936664,924.392,1513,1513,1145,1514,1940,1514,-0.0469513,50.3838,0.966901,0,0.5,-1.19209e-07,5040,4138,1218,0,8,32,0.301669,-0.23942,-10.2472,0.0106422,0.0351194,0.0127707,24.5449,32.2594,48.5906,1.68626,38.6646,0.962602,0.0037637,0.966366,-0.000537195,-0,-0.00652517,50.3838,0.268597,50.3838,
Sun Feb 11 14:10:59 2018,9946665,924.392,1513,1513,1150,1514,1940,1514,-0.0469513,50.3838,0.97277,0,0.5,-1.19209e-07,5040,4138,1218,0,8,32,0.344765,-0.21069,-10.4196,0.00957802,0.0297983,0.0170276,24.5449,32.2594,48.5906,1.89513,38.9526,0.964215,0.00622165,0.970437,-0.00077592,-0,-0.00601394,50.3838,0.38796,50.3838,
