today,microseconds_since_start,msl,rc0,rc1,rc2,rc3,rc4,rc5,rc0_scaled,rc1_scaled,rc2_scaled,rc3_scaled,rc4_scaled,rc5_scaled,adc_array[0],adc_array[1],adc_array[2],adc_array[3],adc_array[4],adc_array[5],a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2],pitchA, pitchG, acc_filt, gyr_filt, com_filt, kpe(P)=5e-05, kiei(I)=0, kded(D)=0,signal, mad_pitch, multiplier
Sun Feb 11 14:04:12 2018,218624632,927.685,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3646,1132,22,30,14,4.89854,-0.54109,-4.23295,-0.0212845,3.06284,0.0159634,43.3857,30.6984,33.1148,49.1689,4265.65,-43.1836,0.191344,-42.9923,-0.027295,-0,-0,19.243,28.3688,19.243,
Sun Feb 11 14:04:12 2018,218634633,927.685,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3646,1132,22,30,14,13.1825,-2.63362,-18.2678,0.0297983,3.58111,0.0266056,43.3857,30.6984,33.1148,35.8152,4265.79,-42.439,0.0353348,-42.4037,-0.0291157,-0,-0,19.243,30.2611,19.243,
Sun Feb 11 14:04:12 2018,218644634,927.685,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4986,3632,1130,24,8,32,11.1043,-2.53307,-28.5437,0.0510828,3.84717,0.0595966,43.3857,30.6984,33.1148,21.2575,4266,-41.4635,-0.038214,-41.5017,-0.0310665,-0,-0,19.243,32.2887,19.243,
Sun Feb 11 14:04:12 2018,218654635,926.286,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4986,3632,1130,24,8,32,12.718,0.153229,-19.6133,-0.0159634,3.69605,0.0830095,43.3857,30.6984,33.1148,32.9609,4266.33,-40.3093,0.00840128,-40.3009,-0.0328291,-0,-0,19.243,34.1206,19.243,
Sun Feb 11 14:04:12 2018,218664636,926.286,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4982,3626,1138,22,8,32,4.17549,0.483629,-9.41879,-0.133028,3.23098,0.108551,43.3857,30.6984,33.1148,23.9084,4266.75,-38.9961,0.137693,-38.8584,-0.0346947,-0,-0,19.243,36.0596,19.243,
Sun Feb 11 14:04:12 2018,218674637,926.286,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4982,3626,1138,22,8,32,1.79086,1.52271,1.94888,-0.26712,2.83829,0.118129,43.3857,30.6984,33.1148,137.42,4267.15,-37.4414,0.235214,-37.2062,-0.0362707,-0,-0,19.243,37.6977,19.243,
Sun Feb 11 14:04:12 2018,218684638,926.286,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4994,3644,1138,14,30,32,2.14042,0.488417,3.93607,-0.338423,2.75315,0.118129,43.3857,30.6984,33.1148,151.463,4267.46,-35.4527,0.239331,-35.2133,-0.0381033,-0,-0,19.243,39.6023,19.243,
Sun Feb 11 14:04:12 2018,218694639,926.286,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4994,3644,1138,14,30,32,6.01423,0.579397,-2.4756,-0.34268,3.0075,0.100037,43.3857,30.6984,33.1148,67.6268,4267.67,-33.0197,0.148933,-32.8707,-0.0400763,-0,-0,19.243,41.6529,19.243,
Sun Feb 11 14:04:12 2018,218704640,926.286,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3622,1126,22,30,12,11.1618,-1.8579,-13.9678,-0.278827,3.40339,0.0851379,43.3857,30.6984,33.1148,38.6287,4267.85,-30.3617,0.0270806,-30.3346,-0.041899,-0,-0,19.243,43.5474,19.243,
Sun Feb 11 14:04:12 2018,218714641,926.373,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3622,1126,22,30,12,13.0676,0.248997,-20.0443,-0.220294,3.65774,0.0755599,43.3857,30.6984,33.1148,33.1018,4268.06,-27.6471,-0.0459444,-27.693,-0.0434976,-0,-0,19.243,45.2088,19.243,
Sun Feb 11 14:04:12 2018,218724642,926.373,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4984,3644,1126,16,30,14,12.3493,1.47004,-16.8073,-0.141542,3.61411,0.0744957,43.3857,30.6984,33.1148,36.3069,4268.36,-24.9255,-0.0310471,-24.9566,-0.0451001,-0,-0,19.243,46.8744,19.243,
Sun Feb 11 14:04:12 2018,218734643,926.373,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4984,3644,1126,16,30,14,8.72447,1.31202,-4.53941,-0.0893948,3.27568,0.0649177,43.3857,30.6984,33.1148,62.5118,4268.74,-22.1825,0.063756,-22.1187,-0.0468774,-0,-0,19.243,48.7216,19.243,
Sun Feb 11 14:04:12 2018,218744644,926.373,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4996,3644,1132,20,8,32,2.41814,2.32716,10.2424,-0.0532112,2.91491,0.042569,43.3857,30.6984,33.1148,166.716,4269.13,-19.2791,0.156365,-19.1228,-0.0486006,-0,-0,19.243,50.5126,19.243,
Sun Feb 11 14:04:12 2018,218754645,925.174,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4996,3644,1132,20,8,32,1.04866,-0.794875,17.6788,-0.052147,2.7606,0.0138349,43.3857,30.6984,33.1148,176.605,4269.46,-16.0094,0.183874,-15.8256,-0.0501989,-0,-0,19.243,52.1738,19.243,
Sun Feb 11 14:04:12 2018,218764646,925.174,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4982,3626,1116,24,8,32,4.01268,-1.43652,9.70131,-0.0170276,2.84999,-0.0042569,43.3857,30.6984,33.1148,157.529,4269.72,-12.3178,0.1417,-12.1761,-0.051772,-0,-0,19.243,53.8088,19.243,
Sun Feb 11 14:04:12 2018,218774647,925.174,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4982,3626,1116,24,8,32,7.30232,-1.06781,-1.55144,0.108551,3.02453,-0.00106422,-13.8281,31.2188,41.6016,78.0054,4269.96,-8.35578,0.0791372,-8.27664,-0.0533994,-0,-0,19.243,55.5001,19.243,
Sun Feb 11 14:04:12 2018,218784648,925.174,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4982,3640,1126,18,30,32,8.70053,-0.512359,-9.16979,0.205395,3.06603,0.0212845,-13.8281,31.2188,41.6016,43.4958,4270.23,-4.36196,0.0579698,-4.30399,-0.0551824,-0,-0,19.243,57.3534,19.243,
Sun Feb 11 14:04:12 2018,218794649,925.174,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4982,3640,1126,18,30,32,10.0844,0.411803,-7.20655,0.256478,2.95003,0.0372479,-13.8281,31.2188,41.6016,54.4495,4270.55,-0.483978,0.0818395,-0.402139,-0.0567084,-0,-0,19.243,58.9394,19.243,
Sun Feb 11 14:04:12 2018,218804650,925.174,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3632,1128,24,8,30,8.57603,0.277727,-2.54264,0.229872,2.83297,0.0564039,-13.8281,31.2188,41.6016,73.4859,4270.87,3.27945,0.103372,3.38282,-0.0582989,-0,-0,19.243,60.5924,19.243,
Sun Feb 11 14:04:12 2018,218814651,925.756,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3632,1128,24,8,30,9.7875,-0.488417,-5.6168,0.177725,2.85531,0.0606608,-13.8281,31.2188,41.6016,60.1496,4271.15,6.95752,0.0848419,7.04236,-0.0600923,-0,-0,19.243,62.4564,19.243,
Sun Feb 11 14:04:12 2018,218824652,925.756,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4982,3636,1132,22,30,14,12.9143,-0.143652,-11.3725,0.1309,2.93726,0.0649177,-13.8281,31.2188,41.6016,48.6326,4271.42,10.5255,0.0512092,10.5767,-0.0617029,-0,-0,19.243,64.1303,19.243,
Sun Feb 11 14:04:12 2018,218834653,925.756,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4982,3636,1132,22,30,14,11.6933,0.804452,-13.1011,0.0691746,2.88086,0.0776884,-13.8281,31.2188,41.6016,41.7503,4271.72,13.9386,0.0580832,13.9967,-0.0632354,-0,-0,19.243,65.7231,19.243,
Sun Feb 11 14:04:12 2018,218844654,925.756,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4978,3634,1128,16,30,12,10.1849,0.866701,-7.35499,-0.00212845,2.71803,0.0862022,-13.8281,31.2188,41.6016,54.1653,4272.05,17.1847,0.0932065,17.278,-0.0649125,-0,-0,19.243,67.4663,19.243,
Sun Feb 11 14:04:12 2018,218854655,926.468,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4978,3634,1128,16,30,12,10.6015,0.0047884,-1.74777,-0.0649177,2.59458,0.0723673,-13.8281,31.2188,41.6016,80.6385,4272.38,20.3079,0.114251,20.4222,-0.0662921,-0,-0,19.243,68.9001,19.243,
Sun Feb 11 14:04:12 2018,218864656,926.468,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4984,3598,1120,18,8,32,10.8457,0.339977,-2.81079,-0.0595966,2.59564,0.0723673,-13.8281,31.2188,41.6016,75.4709,4272.66,23.3636,0.0988958,23.4625,-0.0677766,-0,-0,19.243,70.443,19.243,
Sun Feb 11 14:04:12 2018,218874657,926.468,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4984,3598,1120,18,8,32,11.7555,0.225055,-8.27436,0.0468259,2.57649,0.0691746,-13.8281,31.2188,41.6016,54.8595,4272.95,26.3417,0.0900875,26.4318,-0.0692151,-0,-0,19.243,71.9381,19.243,
Sun Feb 11 14:04:12 2018,218884658,926.468,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4986,3630,1122,30,8,30,10.4579,0.952892,-6.10521,0.180918,2.41898,0.0574681,-13.8281,31.2188,41.6016,59.724,4273.28,29.1984,0.11953,29.3179,-0.0705422,-0,-0,19.243,73.3174,19.243,
Sun Feb 11 14:04:12 2018,218894659,926.468,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4986,3630,1122,30,8,30,7.77158,1.66158,2.66235,0.339488,2.09439,0.0936517,-13.8281,31.2188,41.6016,108.91,4273.66,31.9694,0.191917,32.1613,-0.0717979,-0,-0,19.243,74.6225,19.243,
Sun Feb 11 14:04:12 2018,218904660,926.468,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4984,3604,1124,22,32,14,6.98149,1.1971,5.28161,0.39802,1.93476,0.119193,-13.8281,31.2188,41.6016,127.108,4274,34.7662,0.212018,34.9782,-0.0732132,-0,-0,19.243,76.0934,19.243,
Sun Feb 11 14:04:12 2018,218914661,926.903,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4984,3604,1124,22,32,14,8.21211,1.5706,1.42694,0.360772,1.96775,0.112808,-13.8281,31.2188,41.6016,99.8574,4274.27,37.6309,0.176631,37.8075,-0.0745744,-0,-0,19.243,77.5082,19.243,
Sun Feb 11 14:04:12 2018,218924662,926.903,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3608,1132,24,8,30,9.81144,1.19231,-3.33752,0.241579,1.98797,0.10323,-13.8281,31.2188,41.6016,71.2135,4274.55,40.4858,0.147492,40.6333,-0.0757549,-0,-0,19.243,78.7352,19.243,
Sun Feb 11 14:04:12 2018,218934663,926.903,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3608,1132,24,8,30,9.03093,0.861913,0.162806,0.136221,1.92518,0.0872664,-13.8281,31.2188,41.6016,91.0329,4274.86,43.2598,0.143221,43.403,-0.0768861,-0,-0,19.243,79.9108,19.243,
Sun Feb 11 14:04:12 2018,218944664,926.903,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3630,1132,24,30,14,8.75799,0.0766145,2.04944,0.0297983,1.87197,0.0702388,-13.8281,31.2188,41.6016,103.171,4275.16,45.9712,0.135843,46.107,-0.0780182,-0,-0,19.243,81.0875,19.243,
Sun Feb 11 14:04:12 2018,218954665,927.876,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3630,1132,24,30,14,9.90242,-0.100556,-1.55144,-0.0489543,1.87516,0.0553397,-13.8281,31.2188,41.6016,81.0957,4275.45,48.6357,0.113442,48.7492,-0.0791554,-0,-0,19.243,82.2695,19.243,
Sun Feb 11 14:04:12 2018,218964666,927.876,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,5000,3640,1128,28,30,12,10.5584,0.723049,-4.46758,-0.0319267,1.80492,0.0446974,-13.8281,31.2188,41.6016,67.0654,4275.75,51.204,0.112292,51.3163,-0.0798936,-0,-0,19.243,83.0367,19.243,
Sun Feb 11 14:04:12 2018,218974667,927.876,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,5000,3640,1128,28,30,12,8.73405,0.632069,-0.220267,0.108551,1.56654,0.0404405,-13.8281,31.2188,41.6016,88.5554,4276.11,53.6474,0.157203,53.8046,-0.0805126,-0,-0,19.243,83.68,19.243,
Sun Feb 11 14:04:12 2018,218984668,927.876,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4996,3654,1134,22,8,32,8.21211,0.92895,3.62482,0.278827,1.34092,0.061725,-13.8281,31.2188,41.6016,113.817,4276.46,56.0185,0.193797,56.2123,-0.0811192,-0,-0,19.243,84.3105,19.243,
Sun Feb 11 14:04:12 2018,218994669,927.876,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4996,3654,1134,22,8,32,8.74362,1.71425,1.08218,0.29479,1.36008,0.071303,-13.8281,31.2188,41.6016,97.0556,4276.74,58.3667,0.159656,58.5263,-0.0816056,-0,-0,19.243,84.816,19.243,
Sun Feb 11 14:04:12 2018,219004670,927.876,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4984,3622,1134,20,8,30,9.4954,1.74777,-3.20823,0.156441,1.43777,0.0383121,-13.8281,31.2188,41.6016,71.3314,4277,60.6529,0.111699,60.7646,-0.0818392,-0,-0,19.243,85.0588,19.243,
Sun Feb 11 14:04:12 2018,219014671,927.207,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4984,3622,1134,20,8,30,9.48583,0.502782,-1.3216,0.0564039,1.40158,0.019156,-13.8281,31.2188,41.6016,82.0685,4277.3,62.8195,0.098647,62.9181,-0.0819129,-0,-0,19.243,85.1354,19.243,
Sun Feb 11 14:04:12 2018,219024672,927.207,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3600,1134,26,8,30,9.32781,0.531513,-0.0526724,0.0127707,1.36859,0.019156,-13.8281,31.2188,41.6016,89.6765,4277.6,64.8717,0.0853549,64.957,-0.0818081,0,0,19.243,85.0265,19.243,
Sun Feb 11 14:04:12 2018,219034673,927.207,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4992,3600,1134,26,8,30,10.8314,-0.0191536,-2.20267,0.00212845,1.29516,0.0138349,-13.8281,31.2188,41.6016,78.5052,4277.9,66.8254,0.0841006,66.9095,-0.0815479,0,0,19.243,84.7561,19.243,
Sun Feb 11 14:04:12 2018,219044674,927.207,1514,1245,1625,1514,1940,1514,-7.62939e-06,19.243,1.53028,0,0.5,-1.19209e-07,4982,3624,1132,28,8,32,10.2089,0.435745,-0.545878,0.0638535,1.1036,0.0266056,-13.8281,31.2188,41.6016,86.9393,4278.25,68.6757,0.115106,68.7908,-0.0812483,0,0,19.243,84.4447,19.243,
Sun Feb 11 14:04:12 2018,219054675,926.729,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4982,3624,1132,28,8,32,9.36612,1.26414,3.9217,0.253285,0.785398,0.0606608,-13.8281,31.2188,41.6016,112.72,4278.62,70.454,0.177222,70.6313,-0.0808809,0,0,19.1268,84.0629,19.243,
Sun Feb 11 14:04:12 2018,219064676,926.729,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4992,3608,1128,22,32,14,9.24162,0.68953,3.87382,0.303304,0.730058,0.0819453,-13.8281,31.2188,41.6016,112.742,4278.92,72.2165,0.161857,72.3784,-0.0799377,0,0,19.1268,83.5873,19.1268,
Sun Feb 11 14:04:12 2018,219074677,926.729,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4992,3608,1128,22,32,14,9.97903,0.354342,-0.502782,0.160698,0.854572,0.0638535,-13.8281,31.2188,41.6016,87.1157,4279.18,73.958,0.0978698,74.0559,-0.0794681,0,0,19.1268,83.0962,19.1268,
Sun Feb 11 14:04:12 2018,219084678,926.729,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4992,3632,1138,24,8,30,9.98861,-0.186748,-0.392649,0.042569,0.854572,0.0319267,-13.8281,31.2188,41.6016,87.749,4279.46,75.626,0.0731309,75.6991,-0.0791056,0,0,19.1268,82.7172,19.1268,
Sun Feb 11 14:04:12 2018,219094679,926.729,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4992,3632,1138,24,8,30,10.1562,-1.22583,1.20668,0.00212845,0.800297,0.0117065,-13.8281,31.2188,41.6016,96.7757,4279.76,77.2059,0.065111,77.271,-0.0787031,0,0,19.1268,82.2962,19.1268,
Sun Feb 11 14:04:12 2018,219104680,926.729,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4990,3618,1120,24,8,30,10.0796,-0.78051,1.46046,-0.0915233,0.763049,-0.00957802,-13.8281,31.2188,41.6016,98.2445,4280.06,78.7182,0.0528881,78.7711,-0.0783164,0,0,19.1268,81.892,19.1268,
Sun Feb 11 14:04:12 2018,219114681,925.712,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4990,3618,1120,24,8,30,9.03093,0.47884,3.6344,-0.0510828,0.52147,-0.0180918,-13.8281,31.2188,41.6016,111.922,4280.42,80.1873,0.0971684,80.2845,-0.0779799,0,0,19.1268,81.5401,19.1268,
Sun Feb 11 14:04:12 2018,219124682,925.712,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4982,3622,1120,22,30,30,8.02536,1.18752,6.61278,0.210716,0.134092,0.0148991,-13.8281,31.2188,41.6016,129.488,4280.81,81.6551,0.177358,81.8324,-0.0775336,0,0,19.1268,81.0734,19.1268,
Sun Feb 11 14:04:12 2018,219134683,925.712,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4982,3622,1120,22,30,30,8.06367,0.991199,5.64074,0.260735,0.080881,0.0287341,-13.8281,31.2188,41.6016,124.974,4281.12,83.1578,0.158754,83.3165,-0.0772762,0,0,19.1268,80.8042,19.1268,
Sun Feb 11 14:04:12 2018,219144684,925.712,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4984,3618,1134,20,30,14,8.42759,-0.301669,3.51469,0.0904591,0.185175,-0.00319267,-39.0645,31.5656,14.6438,112.638,4281.37,84.6833,0.0979199,84.7812,-0.0770512,0,0,19.1268,80.569,19.1268,
Sun Feb 11 14:04:12 2018,219154685,927.737,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4984,3618,1134,20,30,14,8.64307,-0.0861913,3.65834,0.00744957,0.124514,-0.0159634,-39.0645,31.5656,14.6438,112.942,4281.68,86.1966,0.0868074,86.2834,-0.0768809,0,0,19.1268,80.3909,19.1268,
Sun Feb 11 14:04:12 2018,219164686,927.737,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4984,3622,1126,22,28,30,8.99741,-0.679953,2.63841,-0.071303,0.129835,-0.0244772,-39.0645,31.5656,14.6438,106.343,4281.96,87.6758,0.0584894,87.7342,-0.0767838,0,0,19.1268,80.2894,19.1268,
Sun Feb 11 14:04:12 2018,219174687,927.737,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4984,3622,1126,22,28,30,9.32302,-0.617704,1.67594,-0.224551,0.136221,-0.0532112,-39.0645,31.5656,14.6438,100.191,4282.25,89.1001,0.0321129,89.1322,-0.0767809,0,0,19.1268,80.2863,19.1268,
Sun Feb 11 14:04:12 2018,219184688,927.737,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4994,3618,1130,28,8,30,9.47625,-0.124498,3.80678,-0.0819453,-0.202203,-0.0244772,-39.0645,31.5656,14.6438,111.886,4282.63,90.4621,0.102095,90.5642,-0.0767907,-0,-0,19.1268,80.2966,19.1268,
Sun Feb 11 14:04:12 2018,219194689,927.737,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4994,3618,1130,28,8,30,8.78672,0.474052,6.27281,0.209652,-0.512956,0.0436332,-39.0645,31.5656,14.6438,125.523,4283.01,91.7911,0.157932,91.9491,-0.076749,0,0,19.1268,80.2529,19.1268,
Sun Feb 11 14:04:12 2018,219204690,927.737,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4986,3634,1134,12,8,32,8.72447,0.699107,5.4923,0.166019,-0.450167,0.052147,-39.0645,31.5656,14.6438,122.192,4283.27,93.1185,0.106377,93.2249,-0.0768739,-0,-0,19.1268,80.3836,19.1268,
Sun Feb 11 14:04:12 2018,219214691,927.494,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4986,3634,1134,12,8,32,9.60075,-0.138864,3.62961,0.0223487,-0.39057,0.0297983,-39.0645,31.5656,14.6438,110.709,4283.54,94.4351,0.059778,94.4949,-0.0770313,-0,-0,19.1268,80.5482,19.1268,
Sun Feb 11 14:04:12 2018,219224692,927.494,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4984,3610,1134,20,32,14,10.908,-0.68953,1.12527,-0.0351194,-0.3778,0.0415047,-39.0645,31.5656,14.6438,95.8899,4283.83,95.6982,0.0296089,95.7278,-0.0772431,-0,-0,19.1268,80.7696,19.1268,
Sun Feb 11 14:04:12 2018,219234693,927.494,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4984,3610,1134,20,32,14,11.1905,-1.41258,-2.04944,-0.193689,-0.280955,0.0117065,-39.0645,31.5656,14.6438,79.6219,4284.09,96.8532,-0.0210574,96.8322,-0.0776187,-0,-0,19.1268,81.1624,19.1268,
Sun Feb 11 14:04:12 2018,219244694,927.494,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4990,3622,1138,10,8,32,11.2719,-1.30723,-1.55144,-0.266056,-0.338423,-0.0170276,-39.0645,31.5656,14.6438,82.1632,4284.39,97.8629,-0.0253461,97.8375,-0.0780462,-0,-0,19.1268,81.6094,19.1268,
Sun Feb 11 14:04:12 2018,219254695,926.885,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4990,3622,1138,10,8,32,11.1426,-0.579397,-0.287304,-0.0372479,-0.691746,0.0159634,-39.0645,31.5656,14.6438,88.5231,4284.78,98.731,0.0523682,98.7834,-0.0785047,-0,-0,19.1268,82.0888,19.1268,
Sun Feb 11 14:04:12 2018,219264696,926.885,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4980,3622,1130,16,8,14,11.1282,-0.0191536,-1.08218,0.204331,-0.8716,0.0510828,-39.0645,31.5656,14.6438,84.4457,4285.11,99.477,0.0754289,99.5524,-0.0789735,-0,-0,19.1268,82.579,19.1268,
Sun Feb 11 14:04:12 2018,219274697,926.885,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4980,3622,1130,16,8,14,10.9894,-0.114922,-1.05824,0.133028,-0.793911,0.0042569,-39.0645,31.5656,14.6438,84.4997,4285.38,100.107,0.0254442,100.132,-0.079476,-0,-0,19.1268,83.1044,19.1268,
Sun Feb 11 14:04:12 2018,219284698,926.885,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4992,3608,1136,16,8,32,11.133,-0.531513,-1.97282,0.0266056,-0.750278,-0.0276698,-39.0645,31.5656,14.6438,79.9513,4285.65,100.62,-0.010623,100.609,-0.0799508,-0,-0,19.1268,83.601,19.1268,
Sun Feb 11 14:04:12 2018,219294699,926.885,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4992,3608,1136,16,8,32,12.0476,-1.29766,-6.05254,-0.0446974,-0.719416,-0.0383121,-39.0645,31.5656,14.6438,63.3258,4285.93,101,-0.040167,100.96,-0.0804176,-0,-0,19.1268,84.0891,19.1268,
Sun Feb 11 14:04:12 2018,219304700,926.885,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4980,3596,1122,26,8,30,12.6366,-1.91536,-8.06367,-0.234129,-0.616186,-0.0883306,-39.0645,31.5656,14.6438,57.4573,4286.19,101.215,-0.0870682,101.128,-0.080839,-0,-0,19.1268,84.5296,19.1268,
Sun Feb 11 14:04:12 2018,219314701,927.033,1514,1244,1625,1514,1940,1514,-7.62939e-06,19.1268,1.53028,0,0.5,-1.19209e-07,4980,3596,1122,26,8,30,12.8521,-2.01592,-6.66546,-0.290533,-0.749214,-0.104294,-39.0645,31.5656,14.6438,62.5875,4286.51,101.258,-0.0647135,101.193,-0.0811665,-0,-0,19.1268,84.8721,19.1268,
