today,microseconds_since_start,msl,a_mpu[0],a_mpu[1],a_mpu[2],g_mpu[0],g_mpu[1],g_mpu[2],m_mpu[0],m_mpu[1],m_mpu[2]
Fri Jun 29 19:32:54 2018,184898810,952.179199,0.263362169,-0.076614454,-9.48582745,0.034055177,-0.030862505,0.001064224,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,184908826,952.179199,0.004788403,-0.090979666,-10.0173397,0.024477158,-0.00744957,0.002128449,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,184918827,952.179199,0.306457818,0.057460841,-9.52892303,0.032990951,-0.042568971,-0.002128449,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,184928832,952.005371,0.071826048,0.047884032,-9.83059216,0.019156037,0.00744957,-0.006385345,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,184938833,952.005371,0.272938997,-0.177170917,-9.69172859,0.026605606,-0.027669832,-0.002128449,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,184948834,952.005371,0.02873042,0.019153614,-9.60553741,0.009578018,-0.006385345,0.003192673,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,184958835,952.005371,0.210689753,0.019153614,-9.41400051,0.025541382,-0.035119399,0.006385345,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,184968836,952.005371,0.22505495,-0.06703765,-9.6773634,0.022348709,-0.015963364,0.010642243,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,184978837,952.005371,0.110133275,0.047884032,-9.53849983,0.019156037,-0.021284485,0.009578018,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,184988838,952.43988,0.22505495,-0.038307227,-9.79707336,0.027669832,-0.013834916,0.00744957,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,184998839,952.43988,0.22505495,-0.129286885,-9.25598335,0.020220261,-0.024477158,0.004256897,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185008840,952.43988,0.009576807,0.062249243,-9.37090492,0.009578018,-0.031926729,0.008513794,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185018841,952.43988,-0.004788403,-0.06703765,-9.36132812,0.019156037,-0.037247852,0.00744957,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185028842,952.613647,0.081402853,-0.138863698,-9.61990261,0.018091813,-0.037247852,0.003192673,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185038843,952.613647,0.392649084,0.153228909,-9.89762974,0.01489914,-0.006385345,0.004256897,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185048844,952.613647,0.038307227,-0.004788403,-9.56244183,0.021284485,-0.025541382,0.001064224,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185058899,952.613647,0.263362169,-0.153228909,-9.27513695,0.011706467,-0.028734056,0.005321121,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185068902,952.613647,-0.004788403,-0.01436521,-9.4427309,0.013834916,-0.044697419,0.003192673,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185078904,953.717163,0.426167905,0.023942016,-9.672575,0.019156037,-0.036183626,0.012770691,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185088909,953.717163,0.023942016,0.02873042,-9.4666729,0.008513794,-0.034055177,0.008513794,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185098910,953.717163,0.201112941,-0.004788403,-9.6629982,0.012770691,-0.042568971,0.004256897,61.4988289,37.717968,31.7390633
Fri Jun 29 19:32:54 2018,185108912,953.717163,0.052672438,-0.114921682,-9.58159542,0.008513794,-0.040440522,0.002128449,61.4988289,37.717968,31.7390633
