time(millis),theta_desired,theta_measured,motor_cmd,out_volts,
13812,-0.26,-0.26,-0.08,0,
13818,-0.26,-0.26,-0.14,0,
13824,-0.26,-0.26,-0.21,0,
13830,-0.26,-0.25,-0.26,0,
13836,-0.26,-0.25,-0.32,0,
13842,-0.26,-0.25,-0.38,0,
13848,-0.26,-0.25,-0.44,0,
13854,-0.26,-0.25,-0.50,0,
13860,-0.26,-0.25,-0.55,0,
13867,-0.26,-0.25,-0.63,0,
13873,-0.26,-0.25,-0.69,0,
13879,-0.26,-0.25,-0.76,0,
13885,-0.26,-0.25,-0.84,0,
13891,-0.26,-0.24,-0.91,0,
13897,-0.26,-0.24,-1.00,0,
13903,-0.26,-0.24,-1.09,0,
13910,-0.26,-0.24,-1.21,0,
13916,-0.26,-0.24,-1.31,0,
13922,-0.26,-0.24,-1.33,0,
13928,-0.26,-0.24,-1.32,0,
13934,-0.26,-0.24,-1.37,0,
13940,-0.26,-0.24,-1.46,0,
13946,-0.26,-0.23,-1.56,0,
13952,-0.26,-0.23,-1.60,0,
13958,-0.26,-0.23,-1.61,0,
13964,-0.26,-0.23,-1.62,0,
13970,-0.26,-0.23,-1.72,0,
13976,-0.26,-0.23,-1.83,0,
13982,-0.26,-0.23,-1.96,0,
13988,-0.26,-0.23,-2.01,1,
13995,-0.26,-0.23,-2.08,1,
14001,-0.26,-0.23,-2.13,1,
14007,-0.26,-0.22,-2.14,1,
14013,-0.26,-0.22,-2.14,1,
14019,-0.26,-0.23,-2.12,1,
14025,-0.26,-0.23,-2.06,1,
14031,-0.26,-0.23,-1.83,0,
14038,-0.26,-0.23,-1.57,0,
14044,-0.26,-0.24,-1.41,0,
14050,-0.26,-0.24,-1.30,0,
14056,-0.26,-0.24,-1.16,0,
14062,-0.26,-0.24,-0.97,0,
14068,-0.26,-0.24,-0.89,0,
14074,-0.26,-0.24,-0.87,0,
14080,-0.26,-0.25,-0.70,0,
14086,-0.26,-0.25,-0.61,0,
14092,-0.26,-0.25,-0.63,0,
14098,-0.26,-0.25,-0.60,0,
14104,-0.26,-0.25,-0.65,0,
14110,-0.26,-0.25,-0.70,0,
14116,-0.26,-0.25,-0.79,0,
14123,-0.26,-0.25,-0.79,0,
14129,-0.26,-0.25,-0.79,0,
14135,-0.26,-0.24,-0.86,0,
14141,-0.26,-0.24,-0.99,0,
14147,-0.26,-0.24,-1.08,0,
14153,-0.26,-0.24,-1.10,0,
14159,-0.26,-0.24,-1.13,0,
14166,-0.26,-0.24,-1.17,0,
14172,-0.26,-0.24,-1.17,0,
14178,-0.26,-0.24,-1.20,0,
14184,-0.26,-0.24,-1.08,0,
14190,-0.26,-0.24,-1.03,0,
14196,-0.26,-0.24,-0.99,0,
14202,-0.26,-0.24,-0.85,0,
14208,-0.26,-0.25,-0.69,0,
14214,-0.26,-0.25,-0.60,0,
14220,-0.26,-0.25,-0.54,0,
14226,-0.26,-0.25,-0.54,0,
14232,-0.26,-0.25,-0.56,0,
14238,-0.26,-0.25,-0.59,0,
14244,-0.26,-0.25,-0.59,0,
14251,-0.26,-0.25,-0.63,0,
14257,-0.26,-0.25,-0.68,0,
14263,-0.26,-0.25,-0.69,0,
14269,-0.26,-0.25,-0.70,0,
14275,-0.26,-0.25,-0.70,0,
14281,-0.26,-0.25,-0.71,0,
14287,-0.26,-0.25,-0.73,0,
14294,-0.26,-0.25,-0.74,0,
14300,-0.26,-0.25,-0.78,0,
14306,-0.26,-0.25,-0.82,0,
14312,-0.26,-0.25,-0.83,0,
14318,-0.26,-0.24,-0.86,0,
14324,-0.26,-0.24,-0.89,0,
14330,-0.26,-0.24,-0.92,0,
14336,-0.26,-0.24,-0.95,0,
14342,-0.26,-0.24,-0.97,0,
14348,-0.26,-0.24,-1.00,0,
14354,-0.26,-0.24,-1.03,0,
14360,-0.26,-0.24,-1.06,0,
14366,-0.26,-0.24,-1.10,0,
14372,-0.26,-0.24,-1.12,0,
14379,-0.26,-0.24,-1.13,0,
14385,-0.26,-0.24,-1.05,0,
14391,-0.26,-0.24,-1.01,0,
14397,-0.26,-0.24,-0.98,0,
14403,-0.26,-0.24,-0.94,0,
14409,-0.26,-0.24,-0.95,0,
14415,-0.26,-0.24,-1.00,0,
14422,-0.26,-0.24,-1.13,0,
14428,-0.26,-0.24,-1.26,0,
14434,-0.26,-0.24,-1.26,0,
14440,-0.26,-0.24,-1.26,0,
14446,-0.26,-0.24,-1.24,0,
14452,-0.26,-0.24,-1.23,0,
14458,-0.26,-0.24,-1.16,0,
14464,-0.26,-0.24,-1.08,0,
14470,-0.26,-0.24,-1.03,0,
14476,-0.26,-0.24,-1.08,0,
14482,-0.26,-0.24,-1.08,0,
14488,-0.26,-0.24,-0.98,0,
14494,-0.26,-0.25,-0.80,0,
14500,-0.26,-0.25,-0.78,0,
14507,-0.26,-0.25,-0.74,0,
14513,-0.26,-0.25,-0.73,0,
14519,-0.26,-0.25,-0.74,0,
14525,-0.26,-0.25,-0.80,0,
14531,-0.26,-0.24,-0.95,0,
14537,-0.26,-0.24,-1.14,0,
14543,-0.26,-0.24,-1.32,0,
14550,-0.26,-0.24,-1.49,0,
14556,-0.26,-0.23,-1.82,0,
14562,-0.26,-0.23,-1.71,0,
14568,-0.26,-0.23,-1.72,0,
14574,-0.26,-0.23,-1.77,0,
14580,-0.26,-0.23,-1.90,0,
14586,-0.26,-0.23,-1.95,0,
14592,-0.26,-0.23,-1.89,0,
14598,-0.26,-0.23,-1.87,0,
14604,-0.26,-0.23,-1.87,0,
14610,-0.26,-0.23,-1.83,0,
14616,-0.26,-0.23,-1.81,0,
14622,-0.26,-0.23,-1.80,0,
14628,-0.26,-0.23,-1.85,0,
14635,-0.26,-0.23,-1.90,0,
14641,-0.26,-0.23,-1.82,0,
14647,-0.26,-0.23,-1.75,0,
14653,-0.26,-0.23,-1.74,0,
14659,-0.26,-0.23,-1.81,0,
14665,-0.26,-0.23,-1.78,0,
14671,-0.26,-0.23,-1.73,0,
14678,-0.26,-0.23,-1.71,0,
14684,-0.26,-0.23,-1.76,0,
14690,-0.26,-0.23,-1.72,0,
14696,-0.26,-0.23,-1.61,0,
14702,-0.26,-0.23,-1.61,0,
14708,-0.26,-0.23,-1.59,0,
14714,-0.26,-0.24,-1.44,0,
14720,-0.26,-0.24,-1.31,0,
14726,-0.26,-0.24,-1.25,0,
14732,-0.26,-0.24,-1.23,0,
14738,-0.26,-0.24,-1.11,0,
14744,-0.26,-0.24,-1.01,0,
14750,-0.26,-0.24,-0.92,0,
14756,-0.26,-0.25,-0.75,0,
14763,-0.26,-0.25,-0.66,0,
14769,-0.26,-0.25,-0.55,0,
14775,-0.26,-0.25,-0.49,0,
14781,-0.26,-0.25,-0.48,0,
14787,-0.26,-0.25,-0.46,0,
14793,-0.26,-0.25,-0.65,0,
14799,-0.26,-0.25,-0.76,0,
14806,-0.26,-0.24,-0.98,0,
14812,-0.26,-0.24,-1.10,0,
14818,-0.26,-0.24,-1.22,0,
14824,-0.26,-0.24,-1.31,0,
14830,-0.26,-0.24,-1.39,0,
14836,-0.26,-0.24,-1.45,0,
14842,-0.26,-0.23,-1.49,0,
14848,-0.26,-0.23,-1.51,0,
14854,-0.26,-0.23,-1.59,0,
14860,-0.26,-0.23,-1.51,0,
14866,-0.26,-0.24,-1.35,0,
14872,-0.26,-0.24,-1.05,0,
14878,-0.26,-0.25,-0.80,0,
14884,-0.26,-0.25,-0.61,0,
14891,-0.26,-0.25,-0.40,0,
14897,-0.26,-0.25,-0.27,0,
14903,-0.26,-0.26,-0.15,0,
14909,-0.26,-0.26,-0.07,0,
14915,-0.26,-0.26,-0.02,0,
14921,-0.26,-0.26,-0.09,0,
14927,-0.26,-0.25,-0.22,0,
14934,-0.26,-0.25,-0.35,0,
14940,-0.26,-0.25,-0.41,0,
14946,-0.26,-0.25,-0.46,0,
14952,-0.26,-0.25,-0.49,0,
14958,-0.26,-0.25,-0.52,0,
14964,-0.26,-0.25,-0.55,0,
14970,-0.26,-0.25,-0.55,0,
14976,-0.26,-0.25,-0.54,0,
14982,-0.26,-0.25,-0.52,0,
14988,-0.26,-0.25,-0.51,0,
14994,-0.26,-0.25,-0.50,0,
15000,-0.26,-0.25,-0.55,0,
15006,-0.26,-0.25,-0.62,0,
15012,-0.26,-0.25,-0.64,0,
15019,-0.26,-0.25,-0.69,0,
15025,-0.26,-0.25,-0.70,0,
15031,-0.26,-0.25,-0.71,0,
15037,-0.26,-0.25,-0.73,0,
15043,-0.26,-0.25,-0.73,0,
15049,-0.26,-0.25,-0.75,0,
15055,-0.26,-0.25,-0.79,0,
15062,-0.26,-0.24,-0.87,0,
15068,-0.26,-0.24,-0.91,0,
15074,-0.26,-0.24,-0.95,0,
15080,-0.26,-0.24,-0.98,0,
15086,-0.26,-0.24,-1.01,0,
15092,-0.26,-0.24,-1.05,0,
15098,-0.26,-0.24,-1.08,0,
15104,-0.26,-0.24,-1.12,0,
15110,-0.26,-0.24,-1.17,0,
15116,-0.26,-0.24,-1.23,0,
15122,-0.26,-0.24,-1.33,0,
15128,-0.26,-0.24,-1.35,0,
15134,-0.26,-0.24,-1.29,0,
15140,-0.26,-0.24,-1.16,0,
15147,-0.26,-0.24,-1.01,0,
15153,-0.26,-0.24,-0.97,0,
15159,-0.26,-0.24,-0.91,0,
15165,-0.26,-0.24,-0.87,0,
15171,-0.26,-0.24,-0.86,0,
15177,-0.26,-0.24,-0.86,0,
15183,-0.26,-0.24,-0.85,0,
15190,-0.26,-0.24,-0.91,0,
15196,-0.26,-0.24,-0.99,0,
15202,-0.26,-0.24,-1.12,0,
15208,-0.26,-0.24,-1.28,0,
15214,-0.26,-0.24,-1.46,0,
15220,-0.26,-0.23,-1.55,0,
15226,-0.26,-0.23,-1.73,0,
15232,-0.26,-0.23,-1.81,0,
15238,-0.26,-0.23,-1.79,0,
15244,-0.26,-0.23,-1.88,0,
15250,-0.26,-0.23,-1.91,0,
15256,-0.26,-0.23,-1.97,0,
15262,-0.26,-0.23,-1.89,0,
15268,-0.26,-0.23,-1.73,0,
15275,-0.26,-0.23,-1.71,0,
15281,-0.26,-0.23,-1.76,0,
15287,-0.26,-0.23,-1.80,0,
15293,-0.26,-0.23,-1.83,0,
15299,-0.26,-0.23,-1.78,0,
15305,-0.26,-0.23,-1.73,0,
15311,-0.26,-0.23,-1.70,0,
15318,-0.26,-0.23,-1.69,0,
15324,-0.26,-0.23,-1.64,0,
15330,-0.26,-0.23,-1.57,0,
15336,-0.26,-0.23,-1.66,0,
15342,-0.26,-0.23,-1.61,0,
15348,-0.26,-0.23,-1.62,0,
15354,-0.26,-0.23,-1.57,0,
15360,-0.26,-0.23,-1.59,0,
15366,-0.26,-0.23,-1.54,0,
15372,-0.26,-0.23,-1.55,0,
15378,-0.26,-0.23,-1.53,0,
15384,-0.26,-0.23,-1.52,0,
15390,-0.26,-0.23,-1.58,0,
15396,-0.26,-0.23,-1.60,0,
15403,-0.26,-0.23,-1.59,0,
15409,-0.26,-0.23,-1.56,0,
15415,-0.26,-0.23,-1.61,0,
15421,-0.26,-0.23,-1.56,0,
15427,-0.26,-0.23,-1.56,0,
15433,-0.26,-0.23,-1.63,0,
15439,-0.26,-0.23,-1.74,0,
15446,-0.26,-0.23,-1.73,0,
15452,-0.26,-0.23,-1.71,0,
15458,-0.26,-0.23,-1.74,0,
15464,-0.26,-0.23,-1.74,0,
15470,-0.26,-0.23,-1.74,0,
15476,-0.26,-0.23,-1.77,0,
15482,-0.26,-0.23,-1.89,0,
15488,-0.26,-0.23,-1.87,0,
15494,-0.26,-0.23,-1.89,0,
15500,-0.26,-0.23,-1.88,0,
15506,-0.26,-0.23,-1.97,0,
15512,-0.26,-0.23,-2.06,1,
15518,-0.26,-0.23,-2.05,1,
15524,-0.26,-0.23,-2.03,1,
15531,-0.26,-0.23,-1.93,0,
15537,-0.26,-0.23,-1.77,0,
15543,-0.26,-0.23,-1.57,0,
15549,-0.26,-0.24,-1.49,0,
15555,-0.26,-0.24,-1.41,0,
15561,-0.26,-0.24,-1.38,0,
15567,-0.26,-0.24,-1.38,0,
15574,-0.26,-0.24,-1.40,0,
15580,-0.26,-0.24,-1.48,0,
15586,-0.26,-0.23,-1.63,0,
15592,-0.26,-0.23,-1.58,0,
15598,-0.26,-0.23,-1.56,0,
15604,-0.26,-0.23,-1.54,0,
15610,-0.26,-0.23,-1.53,0,
15616,-0.26,-0.23,-1.55,0,
15622,-0.26,-0.23,-1.50,0,
15628,-0.26,-0.24,-1.43,0,
15634,-0.26,-0.24,-1.39,0,
15640,-0.26,-0.24,-1.37,0,
15646,-0.26,-0.24,-1.30,0,
15652,-0.26,-0.24,-1.26,0,
15659,-0.26,-0.24,-1.22,0,
15665,-0.26,-0.24,-1.11,0,
15671,-0.26,-0.24,-1.01,0,
15677,-0.26,-0.24,-1.00,0,
15683,-0.26,-0.24,-0.94,0,
15689,-0.26,-0.24,-0.97,0,
15695,-0.26,-0.24,-0.95,0,
15702,-0.26,-0.24,-0.96,0,
15708,-0.26,-0.24,-0.99,0,
15714,-0.26,-0.24,-1.05,0,
15720,-0.26,-0.24,-1.14,0,
15726,-0.26,-0.24,-1.25,0,
15732,-0.26,-0.24,-1.41,0,
15738,-0.26,-0.23,-1.57,0,
15744,-0.26,-0.23,-1.70,0,
15750,-0.26,-0.23,-1.78,0,
15756,-0.26,-0.23,-1.64,0,
15762,-0.26,-0.23,-1.56,0,
15768,-0.26,-0.24,-1.41,0,
15774,-0.26,-0.24,-1.29,0,
15780,-0.26,-0.24,-1.28,0,
15787,-0.26,-0.24,-1.19,0,
15793,-0.26,-0.24,-1.11,0,
15799,-0.26,-0.24,-1.10,0,
15805,-0.26,-0.24,-0.92,0,
15811,-0.26,-0.25,-0.75,0,
15817,-0.26,-0.25,-0.58,0,
15823,-0.26,-0.25,-0.46,0,
15830,-0.26,-0.25,-0.38,0,
15836,-0.26,-0.25,-0.30,0,
15842,-0.26,-0.25,-0.35,0,
15848,-0.26,-0.25,-0.46,0,
15854,-0.26,-0.25,-0.61,0,
15860,-0.26,-0.25,-0.73,0,
15866,-0.26,-0.25,-0.80,0,
15872,-0.26,-0.24,-0.89,0,
15878,-0.26,-0.24,-0.96,0,
15884,-0.26,-0.24,-1.02,0,
15890,-0.26,-0.24,-1.05,0,
15896,-0.26,-0.24,-1.08,0,
15902,-0.26,-0.24,-1.12,0,
15908,-0.26,-0.24,-1.16,0,
15915,-0.26,-0.24,-1.10,0,
15921,-0.26,-0.24,-1.08,0,
15927,-0.26,-0.24,-0.91,0,
15933,-0.26,-0.25,-0.77,0,
15939,-0.26,-0.25,-0.69,0,
15945,-0.26,-0.25,-0.66,0,
15951,-0.26,-0.25,-0.68,0,
15958,-0.26,-0.25,-0.68,0,
15964,-0.26,-0.25,-0.72,0,
15970,-0.26,-0.25,-0.79,0,
15976,-0.26,-0.24,-0.90,0,
15982,-0.26,-0.24,-0.96,0,
15988,-0.26,-0.24,-1.03,0,
15994,-0.26,-0.24,-1.10,0,
16000,-0.26,-0.24,-1.18,0,
16006,-0.26,-0.24,-1.24,0,
16012,-0.26,-0.24,-1.21,0,
16018,-0.26,-0.24,-1.13,0,
16024,-0.26,-0.24,-1.09,0,
16030,-0.26,-0.24,-1.08,0,
16036,-0.26,-0.24,-1.06,0,
16043,-0.26,-0.24,-1.01,0,
16049,-0.26,-0.24,-0.90,0,
16055,-0.26,-0.25,-0.76,0,
16061,-0.26,-0.25,-0.64,0,
16067,-0.26,-0.25,-0.53,0,
16073,-0.26,-0.25,-0.49,0,
16079,-0.26,-0.25,-0.50,0,
16086,-0.26,-0.25,-0.55,0,
16092,-0.26,-0.25,-0.71,0,
16098,-0.26,-0.24,-0.96,0,
16104,-0.26,-0.24,-1.15,0,
16110,-0.26,-0.24,-1.29,0,
16116,-0.26,-0.24,-1.42,0,
16122,-0.26,-0.23,-1.55,0,
16128,-0.26,-0.23,-1.76,0,
16134,-0.26,-0.23,-1.69,0,
16140,-0.26,-0.23,-1.53,0,
16146,-0.26,-0.24,-1.46,0,
16152,-0.26,-0.24,-1.40,0,
16158,-0.26,-0.24,-1.44,0,
16164,-0.26,-0.23,-1.49,0,
16171,-0.26,-0.23,-1.60,0,
16177,-0.26,-0.23,-1.51,0,
16183,-0.26,-0.24,-1.38,0,
16189,-0.26,-0.24,-1.24,0,
16195,-0.26,-0.24,-1.18,0,
16201,-0.26,-0.24,-1.08,0,
16207,-0.26,-0.24,-0.97,0,
16214,-0.26,-0.25,-0.84,0,
16220,-0.26,-0.25,-0.79,0,
16226,-0.26,-0.25,-0.79,0,
16232,-0.26,-0.25,-0.80,0,
16238,-0.26,-0.25,-0.84,0,
16244,-0.26,-0.24,-0.92,0,
16250,-0.26,-0.24,-1.03,0,
16256,-0.26,-0.24,-1.19,0,
16262,-0.26,-0.24,-1.33,0,
16268,-0.26,-0.24,-1.41,0,
16274,-0.26,-0.23,-1.61,0,
16280,-0.26,-0.23,-1.62,0,
16286,-0.26,-0.23,-1.54,0,
16292,-0.26,-0.24,-1.37,0,
16299,-0.26,-0.24,-1.17,0,
16305,-0.26,-0.24,-1.09,0,
16311,-0.26,-0.24,-1.08,0,
16317,-0.26,-0.24,-1.07,0,
16323,-0.26,-0.24,-1.05,0,
16329,-0.26,-0.24,-0.98,0,
16335,-0.26,-0.24,-0.86,0,
16342,-0.26,-0.25,-0.79,0,
16348,-0.26,-0.25,-0.73,0,
16354,-0.26,-0.25,-0.71,0,
16360,-0.26,-0.25,-0.72,0,
16366,-0.26,-0.25,-0.77,0,
16372,-0.26,-0.24,-0.86,0,
16378,-0.26,-0.24,-1.06,0,
16384,-0.26,-0.24,-1.31,0,
16390,-0.26,-0.23,-1.53,0,
16396,-0.26,-0.23,-1.70,0,
16402,-0.26,-0.23,-1.87,0,
16408,-0.26,-0.23,-1.90,0,
16414,-0.26,-0.23,-1.97,0,
16420,-0.26,-0.23,-2.09,1,
16427,-0.26,-0.22,-2.25,1,
16433,-0.26,-0.22,-2.27,1,
16439,-0.26,-0.22,-2.25,1,
16445,-0.26,-0.22,-2.14,1,
16451,-0.26,-0.23,-1.97,0,
16457,-0.26,-0.23,-1.77,0,
16463,-0.26,-0.23,-1.50,0,
16470,-0.26,-0.24,-1.28,0,
16476,-0.26,-0.24,-1.18,0,
16482,-0.26,-0.24,-1.13,0,
16488,-0.26,-0.24,-1.12,0,
16494,-0.26,-0.24,-1.02,0,
16500,-0.26,-0.24,-0.88,0,
16506,-0.26,-0.25,-0.76,0,
16512,-0.26,-0.25,-0.67,0,
16518,-0.26,-0.25,-0.63,0,
16524,-0.26,-0.25,-0.61,0,
16530,-0.26,-0.25,-0.63,0,
16536,-0.26,-0.25,-0.70,0,
16542,-0.26,-0.25,-0.80,0,
16548,-0.26,-0.24,-0.92,0,
16555,-0.26,-0.24,-1.12,0,
16561,-0.26,-0.24,-1.34,0,
16567,-0.26,-0.23,-1.51,0,
16573,-0.26,-0.23,-1.65,0,
16579,-0.26,-0.23,-1.75,0,
16585,-0.26,-0.23,-1.92,0,
16591,-0.26,-0.23,-2.07,1,
16598,-0.26,-0.22,-2.16,1,
16604,-0.26,-0.22,-2.17,1,
16610,-0.26,-0.23,-2.12,1,
16616,-0.26,-0.23,-2.08,1,
16622,-0.26,-0.23,-1.91,0,
16628,-0.26,-0.23,-1.66,0,
16634,-0.26,-0.23,-1.50,0,
16640,-0.26,-0.24,-1.41,0,
16646,-0.26,-0.24,-1.33,0,
16652,-0.26,-0.24,-1.31,0,
16658,-0.26,-0.24,-1.19,0,
16664,-0.26,-0.24,-1.06,0,
16670,-0.26,-0.24,-0.99,0,
16676,-0.26,-0.24,-0.93,0,
16683,-0.26,-0.24,-0.89,0,
16689,-0.26,-0.24,-0.87,0,
16695,-0.26,-0.24,-0.89,0,
16701,-0.26,-0.24,-0.96,0,
16707,-0.26,-0.24,-1.07,0,
16713,-0.26,-0.24,-1.20,0,
16719,-0.26,-0.24,-1.39,0,
16726,-0.26,-0.23,-1.65,0,
16732,-0.26,-0.23,-1.88,0,
16738,-0.26,-0.22,-2.28,1,
16744,-0.26,-0.22,-2.45,1,
16750,-0.26,-0.22,-2.42,1,
16756,-0.26,-0.22,-2.33,1,
16762,-0.26,-0.22,-2.24,1,
16768,-0.26,-0.23,-2.12,1,
16774,-0.26,-0.23,-1.96,0,
16780,-0.26,-0.23,-1.81,0,
16786,-0.26,-0.23,-1.63,0,
16792,-0.26,-0.23,-1.56,0,
16798,-0.26,-0.23,-1.53,0,
16804,-0.26,-0.24,-1.49,0,
16811,-0.26,-0.24,-1.46,0,
16817,-0.26,-0.24,-1.41,0,
16823,-0.26,-0.24,-1.36,0,
16829,-0.26,-0.24,-1.36,0,
16835,-0.26,-0.24,-1.31,0,
16841,-0.26,-0.24,-1.29,0,
16847,-0.26,-0.24,-1.26,0,
16854,-0.26,-0.24,-1.20,0,
16860,-0.26,-0.24,-1.24,0,
16866,-0.26,-0.24,-1.22,0,
16872,-0.26,-0.24,-1.20,0,
16878,-0.26,-0.24,-1.18,0,
16884,-0.26,-0.24,-1.20,0,
16890,-0.26,-0.24,-1.18,0,
16896,-0.26,-0.24,-1.14,0,
16902,-0.26,-0.24,-1.14,0,
16908,-0.26,-0.24,-1.16,0,
16914,-0.26,-0.24,-1.14,0,
16920,-0.26,-0.24,-1.07,0,
16926,-0.26,-0.24,-1.07,0,
16932,-0.26,-0.24,-1.10,0,
16939,-0.26,-0.24,-1.10,0,
16945,-0.26,-0.24,-1.12,0,
16951,-0.26,-0.24,-1.19,0,
16957,-0.26,-0.24,-1.18,0,
16963,-0.26,-0.24,-1.17,0,
16969,-0.26,-0.24,-1.18,0,
16975,-0.26,-0.24,-1.18,0,
16982,-0.26,-0.24,-1.17,0,
16988,-0.26,-0.24,-1.20,0,
16994,-0.26,-0.24,-1.22,0,
17000,-0.26,-0.24,-1.22,0,
17006,-0.26,-0.24,-1.21,0,
17012,-0.26,-0.24,-1.22,0,
17018,-0.26,-0.24,-1.23,0,
17024,-0.26,-0.24,-1.23,0,
17030,-0.26,-0.24,-1.23,0,
17036,-0.26,-0.24,-1.26,0,
17042,-0.26,-0.24,-1.25,0,
17048,-0.26,-0.24,-1.22,0,
17054,-0.26,-0.24,-1.25,0,
17060,-0.26,-0.24,-1.25,0,
17067,-0.26,-0.24,-1.23,0,
17073,-0.26,-0.24,-1.18,0,
17079,-0.26,-0.24,-1.15,0,
17085,-0.26,-0.24,-1.10,0,
17091,-0.26,-0.24,-1.09,0,
17097,-0.26,-0.24,-1.12,0,
17103,-0.26,-0.24,-1.16,0,
17110,-0.26,-0.24,-1.12,0,
17116,-0.26,-0.24,-1.09,0,
17122,-0.26,-0.24,-1.07,0,
17128,-0.26,-0.24,-1.04,0,
17134,-0.26,-0.24,-1.01,0,
17140,-0.26,-0.24,-1.01,0,
17146,-0.26,-0.24,-1.04,0,
17152,-0.26,-0.24,-0.98,0,
17158,-0.26,-0.24,-0.96,0,
17164,-0.26,-0.24,-0.99,0,
17170,-0.26,-0.24,-1.00,0,
17176,-0.26,-0.24,-1.07,0,
17182,-0.26,-0.24,-1.15,0,
17188,-0.26,-0.24,-1.27,0,
17195,-0.26,-0.24,-1.35,0,
17201,-0.26,-0.24,-1.43,0,
17207,-0.26,-0.23,-1.51,0,
17213,-0.26,-0.23,-1.53,0,
17219,-0.26,-0.23,-1.52,0,
17225,-0.26,-0.24,-1.43,0,
17231,-0.26,-0.24,-1.41,0,
17238,-0.26,-0.24,-1.45,0,
17244,-0.26,-0.24,-1.47,0,
17250,-0.26,-0.24,-1.48,0,
17256,-0.26,-0.23,-1.50,0,
17262,-0.26,-0.23,-1.49,0,
17268,-0.26,-0.24,-1.39,0,
17274,-0.26,-0.24,-1.34,0,
17280,-0.26,-0.24,-1.30,0,
17286,-0.26,-0.24,-1.33,0,
17292,-0.26,-0.24,-1.29,0,
17298,-0.26,-0.24,-1.26,0,
17304,-0.26,-0.24,-1.23,0,
17310,-0.26,-0.24,-1.17,0,
17316,-0.26,-0.24,-1.07,0,
17323,-0.26,-0.24,-1.03,0,
17329,-0.26,-0.24,-1.07,0,
17335,-0.26,-0.24,-1.07,0,
17341,-0.26,-0.24,-1.09,0,
17347,-0.26,-0.24,-1.10,0,
17353,-0.26,-0.24,-1.05,0,
17359,-0.26,-0.24,-1.00,0,
17366,-0.26,-0.24,-0.95,0,
17372,-0.26,-0.24,-1.02,0,
17378,-0.26,-0.24,-1.06,0,
17384,-0.26,-0.24,-1.14,0,
17390,-0.26,-0.24,-1.26,0,
17396,-0.26,-0.24,-1.30,0,
17402,-0.26,-0.24,-1.32,0,
17408,-0.26,-0.24,-1.28,0,
17414,-0.26,-0.24,-1.24,0,
17420,-0.26,-0.24,-1.20,0,
17426,-0.26,-0.24,-1.08,0,
17432,-0.26,-0.24,-0.94,0,
17438,-0.26,-0.25,-0.79,0,
17444,-0.26,-0.25,-0.71,0,
17451,-0.26,-0.25,-0.56,0,
17457,-0.26,-0.25,-0.47,0,
17463,-0.26,-0.25,-0.39,0,
17469,-0.26,-0.25,-0.34,0,
17475,-0.26,-0.25,-0.32,0,
17481,-0.26,-0.25,-0.31,0,
17487,-0.26,-0.25,-0.30,0,
17494,-0.26,-0.25,-0.32,0,
17500,-0.26,-0.25,-0.34,0,
17506,-0.26,-0.25,-0.37,0,
17512,-0.26,-0.25,-0.43,0,
17518,-0.26,-0.25,-0.44,0,
17524,-0.26,-0.25,-0.42,0,
17530,-0.26,-0.25,-0.39,0,
17536,-0.26,-0.25,-0.34,0,
17542,-0.26,-0.25,-0.29,0,
17548,-0.26,-0.25,-0.24,0,
17554,-0.26,-0.26,-0.19,0,
17560,-0.26,-0.26,-0.17,0,
17566,-0.26,-0.26,-0.15,0,
17572,-0.26,-0.26,-0.11,0,
17579,-0.26,-0.26,-0.06,0,
17585,-0.26,-0.26,0.00,0,
17591,-0.26,-0.26,0.06,0,
17597,-0.26,-0.26,0.11,0,
17603,-0.26,-0.26,0.16,0,
17609,-0.26,-0.26,0.20,0,
17615,-0.26,-0.26,0.26,0,
17622,-0.26,-0.26,0.33,0,
17628,-0.26,-0.26,0.40,0,
17634,-0.26,-0.27,0.47,0,
17640,-0.26,-0.27,0.55,0,
17646,-0.26,-0.27,0.62,0,
17652,-0.26,-0.27,0.69,0,
17658,-0.26,-0.27,0.77,0,
17664,-0.26,-0.27,0.85,0,
17670,-0.26,-0.27,0.95,0,
17676,-0.26,-0.27,1.04,0,
17682,-0.26,-0.28,1.14,0,
17688,-0.26,-0.28,1.24,0,
17694,-0.26,-0.28,1.28,0,
17700,-0.26,-0.28,1.32,0,
17707,-0.26,-0.28,1.27,0,
17713,-0.26,-0.28,1.25,0,
17719,-0.26,-0.28,1.27,0,
17725,-0.26,-0.28,1.25,0,
17731,-0.26,-0.28,1.20,0,
17737,-0.26,-0.28,1.09,0,
17743,-0.26,-0.27,0.93,0,
17750,-0.26,-0.27,0.88,0,
17756,-0.26,-0.27,0.86,0,
17762,-0.26,-0.27,0.87,0,
17768,-0.26,-0.27,0.87,0,
17774,-0.26,-0.27,0.92,0,
17780,-0.26,-0.27,1.00,0,
17786,-0.26,-0.28,1.18,0,
17792,-0.26,-0.28,1.32,0,
17798,-0.26,-0.28,1.50,0,
17804,-0.26,-0.29,1.71,0,
17810,-0.26,-0.29,1.94,0,
17816,-0.26,-0.29,2.16,1,
17822,-0.26,-0.29,2.30,1,
17828,-0.26,-0.29,2.20,1,
17835,-0.26,-0.29,1.89,0,
17841,-0.26,-0.28,1.62,0,
17847,-0.26,-0.28,1.41,0,
17853,-0.26,-0.28,1.20,0,
17859,-0.26,-0.28,1.14,0,
17865,-0.26,-0.28,1.14,0,
17871,-0.26,-0.28,1.13,0,
